plant_code,product_code,day,volume
7927,P5697832041,1,312.0
7927,P5697832041,2,268.0
7927,P5697832041,3,187.0
7927,H4706153289,1,297.0
7927,H4706153289,2,250.0
7927,H4706153289,3,33.0
7927,O6309481527,1,485.0
7927,O6309481527,2,486.0
7927,O6309481527,3,399.0
7927,I8567190234,1,0.0
7927,I8567190234,2,0.0
7927,I8567190234,3,0.0
7927,Z7032169854,1,398.0
7927,Z7032169854,2,378.0
7927,Z7032169854,3,326.0
7927,W2756904138,1,392.0
7927,W2756904138,2,352.0
7927,W2756904138,3,301.0
7927,O8276501943,1,0.0
7927,O8276501943,2,0.0
7927,O8276501943,3,0.0
7927,K0678543921,1,276.0
7927,K0678543921,2,296.0
7927,K0678543921,3,256.0
7927,B4372605198,1,325.0
7927,B4372605198,2,260.0
7927,B4372605198,3,259.0
7927,N1927846530,1,272.0
7927,N1927846530,2,191.0
7927,N1927846530,3,69.0
7927,C0967421385,1,101.0
7927,C0967421385,2,135.0
7927,C0967421385,3,103.0
7927,U3168529470,1,184.0
7927,U3168529470,2,184.0
7927,U3168529470,3,184.0
7927,P9016382547,1,285.0
7927,P9016382547,2,246.0
7927,P9016382547,3,232.0
7927,V0798153624,1,328.0
7927,V0798153624,2,313.0
7927,V0798153624,3,314.0
7927,C4682190573,1,0.0
7927,C4682190573,2,0.0
7927,C4682190573,3,0.0
7927,Y8925701364,1,0.0
7927,Y8925701364,2,0.0
7927,Y8925701364,3,0.0
6309,P5697832041,1,0.0
6309,P5697832041,2,0.0
6309,P5697832041,3,0.0
6309,H4706153289,1,0.0
6309,H4706153289,2,0.0
6309,H4706153289,3,0.0
6309,O6309481527,1,0.0
6309,O6309481527,2,0.0
6309,O6309481527,3,0.0
6309,I8567190234,1,302.0
6309,I8567190234,2,314.0
6309,I8567190234,3,311.0
6309,Z7032169854,1,0.0
6309,Z7032169854,2,0.0
6309,Z7032169854,3,0.0
6309,W2756904138,1,0.0
6309,W2756904138,2,0.0
6309,W2756904138,3,0.0
6309,O8276501943,1,213.0
6309,O8276501943,2,299.0
6309,O8276501943,3,292.0
6309,K0678543921,1,0.0
6309,K0678543921,2,0.0
6309,K0678543921,3,0.0
6309,B4372605198,1,0.0
6309,B4372605198,2,0.0
6309,B4372605198,3,0.0
6309,N1927846530,1,0.0
6309,N1927846530,2,0.0
6309,N1927846530,3,0.0
6309,C0967421385,1,0.0
6309,C0967421385,2,0.0
6309,C0967421385,3,0.0
6309,U3168529470,1,221.0
6309,U3168529470,2,249.0
6309,U3168529470,3,139.0
6309,P9016382547,1,0.0
6309,P9016382547,2,0.0
6309,P9016382547,3,0.0
6309,V0798153624,1,0.0
6309,V0798153624,2,0.0
6309,V0798153624,3,0.0
6309,C4682190573,1,410.0
6309,C4682190573,2,399.0
6309,C4682190573,3,280.0
6309,Y8925701364,1,154.0
6309,Y8925701364,2,208.0
6309,Y8925701364,3,160.0
