day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty
3,6309,D8376104,I8567190234,1,17.4,75.0
3,6309,K4538271,U3168529470,2,17.4,53.0
3,6309,O2806754,C4682190573,3,17.4,75.0
3,6309,D8376104,C4682190573,4,17.4,13.0
3,6309,Y4031572,U3168529470,5,17.4,53.0
2,6309,S5614832,C4682190573,6,17.4,75.0
2,6309,D8153960,O8276501943,7,17.4,80.0
3,6309,J4701583,C4682190573,8,17.4,3.0
2,6309,D8376104,U3168529470,9,17.4,12.0
2,6309,T0965134,I8567190234,10,14.3,59.0
3,6309,J4701583,Y8925701364,11,17.4,48.0
2,6309,F0718542,O8276501943,12,9.6,47.0
3,6309,Y4031572,O8276501943,13,9.6,44.0
3,6309,L5194238,C4682190573,14,17.4,75.0
3,6309,Y8501274,C4682190573,15,17.4,70.0
3,6309,Y8501274,U3168529470,16,17.4,53.0
2,6309,K4538271,U3168529470,17,17.4,53.0
2,6309,S5614832,C4682190573,18,9.6,8.0
3,6309,F0718542,U3168529470,19,17.4,53.0
1,6309,J4701583,I8567190234,20,9.6,43.0
2,6309,Y8501274,I8567190234,21,9.6,42.0
3,6309,Y8501274,U3168529470,22,9.6,30.0
2,6309,F0718542,C4682190573,23,9.6,30.0
3,6309,J4701583,Y8925701364,24,9.6,1.0
1,7927,D8376104,C0967421385,25,14.3,79.0
2,7927,D8376104,V0798153624,26,17.4,75.0
2,7927,S2473098,H4706153289,27,17.4,51.0
2,7927,Y8501274,N1927846530,28,17.4,84.0
1,7927,K4538271,K0678543921,29,14.3,39.0
1,7927,L5194238,V0798153624,30,14.3,50.0
1,7927,D8153960,V0798153624,31,9.6,41.0
1,7927,F0718542,O6309481527,32,17.4,62.0
1,7927,L5194238,B4372605198,33,17.4,22.0
1,7927,K4538271,B4372605198,34,17.4,7.0
2,7927,K4538271,B4372605198,35,17.4,62.0
2,7927,D0194387,O6309481527,36,17.4,62.0
2,7927,Y8501274,Z7032169854,37,14.3,53.0
2,7927,Y4031572,O6309481527,38,14.3,53.0
2,7927,F0718542,V0798153624,39,14.3,51.0
2,7927,D0194387,V0798153624,40,9.6,39.0
2,7927,O2806754,K0678543921,41,9.6,16.0
2,7927,Q1893674,N1927846530,42,17.4,84.0
2,7927,Q1893674,N1927846530,43,17.4,8.0
3,6309,L3265817,Y8925701364,44,17.4,48.0
3,6309,L3265817,Y8925701364,45,14.3,34.0
1,6309,L5194238,Y8925701364,46,17.4,48.0
1,7927,G3562109,N1927846530,47,14.3,57.0
2,7927,S5614832,B4372605198,48,14.3,38.0
1,6309,J4218736,I8567190234,49,9.6,33.0
2,7927,D0194387,B4372605198,50,9.6,33.0
2,7927,T2861905,N1927846530,51,9.6,14.0
1,7927,J4701583,H4706153289,52,17.4,1.0
1,7927,T2861905,N1927846530,53,17.4,84.0
2,7927,J4701583,N1927846530,54,14.3,64.0
2,7927,D0194387,O6309481527,55,14.3,43.0
2,7927,Y4031572,B4372605198,56,9.6,35.0
2,7927,D8376104,Z7032169854,57,9.6,33.0
2,7927,Y8501274,W2756904138,58,9.6,32.0
2,7927,S5614832,B4372605198,59,9.6,31.0
1,7927,D8376104,N1927846530,60,17.4,84.0
2,7927,J4701583,Z7032169854,61,17.4,75.0
2,7927,D8153960,O6309481527,62,17.4,62.0
2,7927,Y8501274,P9016382547,63,9.6,43.0
1,6309,L3265817,C4682190573,64,9.6,40.0
2,7927,D8376104,V0798153624,65,9.6,22.0
1,6309,Z5634082,Y8925701364,66,17.4,48.0
1,7927,S2473098,P9016382547,67,14.3,109.0
1,7927,L3265817,Z7032169854,68,17.4,75.0
1,7927,J4701583,H4706153289,69,14.3,45.0
1,7927,J4701583,H4706153289,70,9.6,6.0
1,7927,K4538271,C0967421385,71,9.6,54.0
1,7927,L5194238,C0967421385,72,9.6,53.0
1,7927,D8376104,P9016382547,73,17.4,33.0
1,7927,Y4031572,W2756904138,74,9.6,40.0
1,7927,D0194387,W2756904138,75,9.6,36.0
1,7927,Y4031572,Z7032169854,76,17.4,75.0
1,7927,K4538271,H4706153289,77,17.4,51.0
1,7927,O2806754,H4706153289,78,17.4,51.0
1,7927,D8376104,W2756904138,79,17.4,16.0
2,7927,L3265817,P9016382547,80,17.4,98.0
3,6309,L3265817,O8276501943,81,17.4,89.0
3,6309,L3265817,O8276501943,82,17.4,24.0
1,6309,O2806754,O8276501943,83,17.4,89.0
2,7927,Y8501274,O6309481527,84,17.4,62.0
1,6309,Z5634082,O8276501943,85,17.4,62.0
1,6309,O2806754,I8567190234,86,17.4,59.0
1,7927,Y8501274,P5697832041,87,17.4,46.0
2,6309,L3265817,I8567190234,88,17.4,54.0
1,6309,Y8501274,O8276501943,89,17.4,42.0
1,6309,K4538271,O8276501943,90,17.4,41.0
2,6309,K4538271,I8567190234,91,17.4,31.0
1,6309,Y8501274,I8567190234,92,17.4,75.0
2,7927,O2806754,P5697832041,93,17.4,44.0
1,6309,D8376104,I8567190234,94,17.4,43.0
2,7927,D8376104,H4706153289,95,17.4,51.0
2,7927,D8376104,H4706153289,96,17.4,14.0
1,7927,D0194387,N1927846530,97,17.4,84.0
3,7927,Z5634082,V0798153624,98,17.4,39.0
3,7927,D8153960,Z7032169854,99,17.4,75.0
3,7927,Z5634082,B4372605198,100,17.4,62.0
3,7927,K4538271,P5697832041,101,17.4,75.0
3,7927,K4538271,P5697832041,102,17.4,37.0
3,7927,J4701583,C0967421385,103,17.4,110.0
3,7927,Z5634082,O6309481527,104,17.4,62.0
3,7927,Z5634082,K0678543921,105,17.4,62.0
3,7927,J4701583,W2756904138,106,17.4,84.0
3,7927,J4701583,W2756904138,107,17.4,23.0
3,7927,J4701583,P5697832041,108,17.4,75.0
3,7927,D8376104,P5697832041,109,17.4,75.0
3,7927,D8376104,P5697832041,110,17.4,18.0
2,7927,Z5634082,C0967421385,111,14.3,92.0
3,7927,Z5634082,Z7032169854,112,17.4,75.0
3,7927,Z5634082,Z7032169854,113,17.4,6.0
3,7927,Z5634082,H4706153289,114,17.4,28.0
2,7927,Y4031572,N1927846530,115,17.4,76.0
3,7927,F0718542,Z7032169854,116,17.4,75.0
3,7927,J4701583,K0678543921,117,17.4,62.0
3,7927,O2806754,P5697832041,118,17.4,75.0
3,7927,D8376104,K0678543921,119,17.4,62.0
3,7927,D8376104,K0678543921,120,17.4,12.0
3,7927,G3562109,B4372605198,121,17.4,62.0
3,7927,G3562109,B4372605198,122,17.4,11.0
3,7927,Z5634082,W2756904138,123,14.3,67.0
3,7927,L5194238,B4372605198,124,17.4,62.0
3,7927,S5614832,Z7032169854,125,14.3,61.0
3,7927,J4701583,V0798153624,126,14.3,60.0
1,6309,Z5634082,U3168529470,127,17.4,53.0
3,7927,D8153960,O6309481527,128,14.3,48.0
3,7927,L5194238,Z7032169854,129,14.3,47.0
2,7927,G3562109,W2756904138,130,9.6,44.0
3,7927,O2806754,H4706153289,131,14.3,42.0
2,7927,K4538271,H4706153289,132,9.6,26.0
3,7927,Z5634082,P9016382547,133,14.3,103.0
2,7927,L3265817,H4706153289,134,17.4,51.0
2,7927,L3265817,H4706153289,135,17.4,51.0
3,6309,D0194387,U3168529470,136,17.4,53.0
3,6309,D0194387,U3168529470,137,17.4,44.0
3,6309,D8376104,O8276501943,138,17.4,87.0
2,7927,K4538271,W2756904138,139,17.4,84.0
2,7927,T0965134,N1927846530,140,17.4,84.0
3,7927,K4538271,V0798153624,141,17.4,75.0
2,7927,Z5634082,V0798153624,142,17.4,75.0
2,6309,D0194387,I8567190234,143,17.4,72.0
3,7927,S5614832,O6309481527,144,17.4,9.0
3,7927,O2806754,O6309481527,145,17.4,62.0
2,7927,O2806754,K0678543921,146,17.4,62.0
2,6309,J4701583,U3168529470,147,17.4,53.0
2,6309,L3265817,U3168529470,148,17.4,53.0
3,6309,Z5634082,U3168529470,149,17.4,53.0
2,7927,Y8501274,K0678543921,150,14.3,52.0
3,7927,D8376104,H4706153289,151,17.4,51.0
2,7927,L5194238,H4706153289,152,17.4,51.0
3,7927,J4701583,H4706153289,153,17.4,51.0
2,7927,Z5634082,B4372605198,154,14.3,51.0
2,7927,Z5634082,H4706153289,155,17.4,51.0
3,7927,D8376104,B4372605198,156,14.3,50.0
1,7927,Z5634082,O6309481527,157,14.3,47.0
3,7927,F0718542,H4706153289,158,14.3,45.0
2,6309,O2806754,C4682190573,159,9.6,38.0
3,6309,L5194238,C4682190573,160,9.6,35.0
2,6309,D0194387,C4682190573,161,9.6,31.0
2,6309,L5194238,Y8925701364,162,9.6,26.0
3,6309,Z5634082,Y8925701364,163,9.6,26.0
2,6309,O2806754,O8276501943,164,9.6,21.0
3,7927,J4701583,K0678543921,165,9.6,13.0
3,7927,F0718542,Z7032169854,166,9.6,12.0
2,7927,J4701583,Z7032169854,167,9.6,12.0
1,7927,Y8501274,N1927846530,168,9.6,1.0
2,7927,Y4031572,V0798153624,169,9.6,43.0
2,7927,Y4031572,V0798153624,170,9.6,1.0
2,7927,Y4031572,C0967421385,170,9.6,61.0
2,7927,Y4031572,V0798153624,171,9.6,1.0
2,7927,Y4031572,C0967421385,171,9.6,61.0
2,7927,Y4031572,Z7032169854,172,9.6,19.0
2,7927,S5614832,W2756904138,173,14.3,23.0
2,7927,S5614832,P9016382547,173,14.3,86.0
2,7927,F0718542,P5697832041,174,17.4,66.0
2,7927,F0718542,P5697832041,175,17.4,66.0
2,7927,F0718542,K0678543921,176,17.4,32.0
2,7927,T2861905,P5697832041,177,9.6,43.0
2,7927,T2861905,P5697832041,178,9.6,43.0
2,7927,T2861905,P5697832041,179,9.6,13.0
2,7927,D0194387,Z7032169854,180,17.4,64.0
2,7927,D0194387,P9016382547,180,17.4,22.0
2,7927,L5194238,K0678543921,181,14.3,45.0
2,7927,L5194238,P5697832041,181,14.3,11.0
2,7927,T0965134,V0798153624,182,9.6,18.0
2,7927,T0965134,Z7032169854,182,9.6,22.0
2,7927,Q1893674,W2756904138,183,17.4,84.0
2,7927,Q1893674,W2756904138,184,17.4,14.0
2,7927,Q1893674,Z7032169854,184,17.4,47.0
2,7927,L3265817,P5697832041,185,17.4,55.0
3,7927,Y4031572,V0798153624,186,9.6,1.0
3,7927,Y4031572,C0967421385,186,9.6,61.0
3,7927,Y4031572,V0798153624,187,9.6,1.0
3,7927,Y4031572,C0967421385,187,9.6,61.0
3,7927,Y4031572,Z7032169854,188,9.6,19.0
3,7927,S5614832,W2756904138,189,14.3,23.0
3,7927,S5614832,P9016382547,189,14.3,86.0
3,7927,T2861905,P5697832041,190,9.6,43.0
3,7927,D0194387,P9016382547,191,14.3,96.0
3,7927,Q1893674,W2756904138,192,9.6,14.0
3,7927,Q1893674,Z7032169854,192,9.6,29.0
3,7927,Q1893674,Z7032169854,193,9.6,18.0
1,7927,Y4031572,C0967421385,194,9.6,39.0
1,7927,Y4031572,Z7032169854,194,9.6,4.0
1,7927,Y4031572,C0967421385,195,9.6,39.0
1,7927,Y4031572,Z7032169854,195,9.6,4.0
1,7927,Y4031572,Z7032169854,196,9.6,15.0
1,7927,S5614832,P9016382547,197,14.3,28.0
2,6309,Y4031572,I8567190234,198,9.6,17.0
2,6309,F0718542,I8567190234,199,9.6,43.0
3,6309,F0718542,I8567190234,200,14.3,52.0
3,7927,T0965134,V0798153624,201,17.4,75.0
2,7927,T0965134,Z7032169854,202,17.4,75.0
2,7927,T0965134,B4372605198,203,14.3,41.0
1,7927,T0965134,O6309481527,204,14.3,38.0
1,7927,T0965134,N1927846530,205,9.6,25.0
3,7927,L3265817,O6309481527,206,17.4,62.0
3,7927,L3265817,O6309481527,207,17.4,49.0
2,7927,O2806754,N1927846530,208,17.4,84.0
2,7927,O2806754,N1927846530,209,17.4,24.0
3,7927,Y8501274,C0967421385,210,14.3,93.0
3,7927,D8376104,W2756904138,211,17.4,84.0
3,6309,J4218736,I8567190234,212,17.4,75.0
3,6309,D8376104,C4682190573,213,17.4,75.0
2,6309,J4701583,C4682190573,214,17.4,75.0
3,7927,Y8501274,V0798153624,215,17.4,73.0
3,7927,O2806754,Z7032169854,216,17.4,73.0
3,7927,K4538271,N1927846530,217,14.3,69.0
3,6309,Z5634082,I8567190234,218,17.4,68.0
3,7927,F0718542,W2756904138,219,14.3,66.0
3,6309,Z5634082,C4682190573,220,14.3,64.0
2,7927,L5194238,P5697832041,221,14.3,63.0
3,7927,S5614832,O6309481527,222,17.4,62.0
3,7927,D8376104,B4372605198,223,17.4,62.0
1,7927,S5614832,N1927846530,224,14.3,60.0
2,6309,K4538271,C4682190573,225,14.3,60.0
1,7927,O2806754,B4372605198,226,17.4,59.0
3,6309,L5194238,O8276501943,227,14.3,57.0
3,7927,O2806754,O6309481527,228,14.3,54.0
2,6309,D8376104,U3168529470,229,17.4,53.0
3,7927,Z5634082,N1927846530,230,14.3,53.0
2,7927,D8376104,O6309481527,231,14.3,52.0
2,7927,S5614832,W2756904138,232,14.3,51.0
2,7927,J4218736,C0967421385,233,9.6,49.0
2,7927,K4538271,Z7032169854,234,14.3,48.0
2,6309,J4701583,O8276501943,235,9.6,47.0
3,7927,Z5634082,K0678543921,236,14.3,47.0
2,6309,D8376104,Y8925701364,237,17.4,46.0
2,7927,Y8501274,B4372605198,238,14.3,45.0
2,7927,O2806754,P9016382547,239,9.6,44.0
3,7927,L3265817,Z7032169854,240,14.3,44.0
3,6309,Y4031572,I8567190234,241,9.6,43.0
3,6309,Z5634082,Y8925701364,242,14.3,42.0
2,7927,D8153960,H4706153289,243,14.3,41.0
3,7927,K4538271,O6309481527,244,14.3,40.0
1,7927,D8153960,Z7032169854,245,9.6,38.0
