plant_code,product_code,volume
1336,K2180475369,98
1336,K0347216859,55
1336,Z9850764123,62
1336,C8739025461,105
1336,V5934016287,121
1336,C9307241865,123
1336,A2417586930,64
1336,N2463571098,116
1336,Z2591704368,128
1336,Z2186940735,96
1336,Q9502763418,123
1336,X9471826530,150
1336,T1025764938,119
1336,H5471806293,90
1336,E6351240798,145
1336,G9076143528,133
1336,Z5934712860,119
1336,C8952017436,105
1336,S2734098156,147
1336,E3120495687,77
1336,C1095786342,142
1336,G6213458790,129
1336,M9670381452,56
1336,R4952671308,55
1336,F1952873046,85
1336,O8902136475,127
1336,V7098536124,111
1336,K9518367240,140
1336,W8074326951,137
1336,E4032987615,68
1336,K5169087234,53
1336,K3682504791,115
1336,H1379258460,117
1336,Y5327410689,110
1336,G0432856791,147
1336,A0253798146,113
1336,E5203469781,116
1336,U3052174986,85
1336,X6150894723,158
1336,L0695218473,89
1336,B7234968015,136
1336,X0163754289,145
1336,B6387401925,77
1336,P9632714805,78
1336,G0153978264,117
1336,S4765019382,143
1336,G5028713469,60
1336,Y2783590416,105
1336,K7498120356,62
1336,Z8610392457,118
1336,Y0369172845,133
1336,O6259183470,119
1336,F8239754061,136
1336,A6984027153,63
1336,A2567013489,126
1336,U3087624951,165
1336,N1456809327,87
1336,Y3490852617,141
1336,N5398614072,90
1336,X2078649135,83
1336,F4793086512,66
1336,G0589362471,128
1336,P4873695120,50
1336,P5940127368,146
1336,G4981623507,67
1336,U5037426819,88
1336,X4867923150,89
1336,B6527184309,78
1336,M1806574392,92
1336,P5270938164,138
1336,X7591628304,110
9489,K2180475369,148
9489,K0347216859,65
9489,Z9850764123,107
9489,C8739025461,87
9489,V5934016287,170
9489,C9307241865,148
9489,A2417586930,158
9489,N2463571098,90
9489,Z2591704368,75
9489,Z2186940735,124
9489,Q9502763418,96
9489,X9471826530,67
9489,T1025764938,100
9489,H5471806293,82
9489,E6351240798,80
9489,G9076143528,80
9489,Z5934712860,123
9489,C8952017436,62
9489,S2734098156,95
9489,E3120495687,117
9489,C1095786342,159
9489,G6213458790,63
9489,M9670381452,136
9489,R4952671308,114
9489,F1952873046,72
9489,O8902136475,133
9489,V7098536124,159
9489,K9518367240,132
9489,W8074326951,75
9489,E4032987615,88
9489,K5169087234,82
9489,K3682504791,115
9489,H1379258460,98
9489,Y5327410689,71
9489,G0432856791,103
9489,A0253798146,81
9489,E5203469781,136
9489,U3052174986,127
9489,X6150894723,105
9489,L0695218473,72
9489,B7234968015,67
9489,X0163754289,89
9489,B6387401925,123
9489,P9632714805,119
9489,G0153978264,163
9489,S4765019382,89
9489,G5028713469,142
9489,Y2783590416,73
9489,K7498120356,105
9489,Z8610392457,73
9489,Y0369172845,130
9489,O6259183470,54
9489,F8239754061,81
9489,A6984027153,134
9489,A2567013489,53
9489,U3087624951,103
9489,N1456809327,129
9489,Y3490852617,121
9489,N5398614072,86
9489,X2078649135,110
9489,F4793086512,132
9489,G0589362471,78
9489,P4873695120,94
9489,P5940127368,79
9489,G4981623507,110
9489,U5037426819,103
9489,X4867923150,96
9489,B6527184309,107
9489,M1806574392,65
9489,P5270938164,86
6649,K2180475369,106
6649,K0347216859,67
6649,Z9850764123,114
6649,C8739025461,55
6649,V5934016287,62
6649,C9307241865,63
6649,A2417586930,146
6649,N2463571098,71
6649,Z2591704368,66
6649,Z2186940735,80
6649,Q9502763418,102
6649,X9471826530,114
6649,T1025764938,47
6649,H5471806293,139
6649,E6351240798,129
6649,G9076143528,104
6649,Z5934712860,125
6649,C8952017436,129
6649,S2734098156,63
6649,E3120495687,49
6649,C1095786342,67
6649,G6213458790,50
6649,M9670381452,114
6649,R4952671308,113
6649,F1952873046,172
6649,O8902136475,117
6649,V7098536124,131
6649,K9518367240,127
6649,W8074326951,137
6649,E4032987615,115
6649,K5169087234,117
6649,K3682504791,57
6649,H1379258460,150
6649,Y5327410689,161
6649,G0432856791,71
6649,A0253798146,143
6649,E5203469781,106
6649,U3052174986,155
6649,X6150894723,133
6649,L0695218473,123
6649,B7234968015,117
6649,X0163754289,62
6649,B6387401925,58
6649,P9632714805,136
6649,G0153978264,92
6649,S4765019382,114
6649,G5028713469,163
6649,Y2783590416,139
6649,K7498120356,87
6649,Z8610392457,102
6649,Y0369172845,63
6649,O6259183470,115
6649,F8239754061,106
6649,A6984027153,72
6649,A2567013489,119
6649,U3087624951,103
6649,N1456809327,133
6649,Y3490852617,91
6649,N5398614072,105
6649,X2078649135,154
6649,F4793086512,140
6649,G0589362471,138
6649,P4873695120,96
6649,P5940127368,96
6649,G4981623507,139
6649,U5037426819,95
6649,X4867923150,58
6649,B6527184309,115
6649,M1806574392,124
6649,P5270938164,147
6649,X7591628304,196
6532,K2180475369,55
6532,K0347216859,138
6532,Z9850764123,134
6532,C8739025461,71
6532,V5934016287,169
6532,C9307241865,70
6532,A2417586930,119
6532,N2463571098,63
6532,Z2591704368,63
6532,Z2186940735,56
6532,Q9502763418,143
6532,X9471826530,105
6532,T1025764938,121
6532,H5471806293,119
6532,E6351240798,155
6532,G9076143528,95
6532,Z5934712860,100
6532,C8952017436,105
6532,S2734098156,107
6532,E3120495687,64
6532,C1095786342,107
6532,G6213458790,67
6532,M9670381452,76
6532,R4952671308,125
6532,F1952873046,142
6532,O8902136475,117
6532,V7098536124,122
6532,K9518367240,110
6532,W8074326951,89
6532,E4032987615,80
6532,K5169087234,112
6532,K3682504791,110
6532,H1379258460,173
6532,Y5327410689,148
6532,G0432856791,53
6532,A0253798146,105
6532,E5203469781,84
6532,U3052174986,124
6532,X6150894723,130
6532,L0695218473,146
6532,B7234968015,93
6532,X0163754289,120
6532,B6387401925,58
6532,P9632714805,57
6532,G0153978264,70
6532,S4765019382,85
6532,G5028713469,141
6532,Y2783590416,121
6532,K7498120356,49
6532,Z8610392457,67
6532,Y0369172845,131
6532,O6259183470,122
6532,F8239754061,65
6532,A6984027153,103
6532,A2567013489,117
6532,U3087624951,76
6532,N1456809327,117
6532,Y3490852617,76
6532,N5398614072,66
6532,X2078649135,152
6532,F4793086512,125
6532,G0589362471,102
6532,P4873695120,69
6532,P5940127368,156
6532,G4981623507,62
6532,U5037426819,83
6532,X4867923150,82
6532,B6527184309,100
6532,M1806574392,50
6532,P5270938164,152
6532,X7591628304,130
3823,K2180475369,117
3823,K0347216859,89
3823,Z9850764123,91
3823,C8739025461,65
3823,V5934016287,172
3823,C9307241865,88
3823,A2417586930,78
3823,N2463571098,142
3823,Z2591704368,64
3823,Z2186940735,90
3823,Q9502763418,142
3823,X9471826530,147
3823,T1025764938,76
3823,H5471806293,126
3823,E6351240798,58
3823,G9076143528,58
3823,Z5934712860,58
3823,C8952017436,119
3823,S2734098156,67
3823,E3120495687,66
3823,C1095786342,62
3823,G6213458790,57
3823,M9670381452,61
3823,R4952671308,88
3823,F1952873046,168
3823,O8902136475,91
3823,V7098536124,64
3823,K9518367240,79
3823,W8074326951,101
3823,E4032987615,128
3823,K5169087234,129
3823,K3682504791,130
3823,H1379258460,160
3823,Y5327410689,105
3823,G0432856791,111
3823,A0253798146,132
3823,E5203469781,109
3823,U3052174986,106
3823,X6150894723,86
3823,L0695218473,82
3823,B7234968015,81
3823,X0163754289,109
3823,B6387401925,96
3823,P9632714805,151
3823,G0153978264,88
3823,S4765019382,125
3823,G5028713469,131
3823,Y2783590416,133
3823,K7498120356,79
3823,Z8610392457,120
3823,Y0369172845,153
3823,O6259183470,77
3823,F8239754061,95
3823,A6984027153,126
3823,A2567013489,93
3823,U3087624951,72
3823,N1456809327,88
3823,Y3490852617,117
3823,N5398614072,118
3823,X2078649135,108
3823,F4793086512,121
3823,G0589362471,136
3823,P4873695120,70
3823,P5940127368,176
3823,G4981623507,100
3823,U5037426819,152
3823,X4867923150,61
3823,B6527184309,81
3823,M1806574392,125
3823,P5270938164,97
3823,X7591628304,80
