plant_code,product_code,volume
2999,P8234106597,61
2999,H9746513028,65
2999,I9406853127,61
2999,H9817320564,62
2999,N2967508341,113
2999,H6124098735,65
2999,M5237109648,86
2999,W3926874015,93
2999,K9840123657,88
2999,H7916348052,119
2999,K0759248361,134
2999,N0538294617,109
2999,P2870594631,50
2999,H9726408513,88
2999,A2794508613,50
2999,U9653817420,69
2999,F1360849527,80
2999,K8693520714,111
2999,M2674013598,140
2999,E7621543089,138
2999,L1085729436,90
2999,Z4851390672,72
2999,H4175039826,119
2999,I5834091672,78
2999,R9831405672,67
2999,C7093518264,145
2999,Y0427916583,97
2999,U8209763145,80
2999,I4679185023,93
2999,T8034267159,84
2999,K8351972046,80
2999,N2970546183,95
2999,E8136974502,77
2999,B2953870146,138
2999,X3520917486,127
2999,A7934258160,184
2999,K0289461375,127
2999,T4172830695,106
2999,H5021687943,62
2999,B1706524389,85
2999,B5106748329,102
2999,E7509462813,53
2999,H4567210893,96
1733,P8234106597,77
1733,H9746513028,57
1733,I9406853127,91
1733,H9817320564,143
1733,N2967508341,137
1733,H6124098735,110
1733,M5237109648,81
1733,W3926874015,84
1733,K9840123657,135
1733,H7916348052,76
1733,K0759248361,81
1733,N0538294617,128
1733,P2870594631,98
1733,H9726408513,118
1733,A2794508613,75
1733,U9653817420,80
1733,F1360849527,53
1733,K8693520714,95
1733,M2674013598,111
1733,E7621543089,121
1733,L1085729436,107
1733,Z4851390672,78
1733,H4175039826,104
1733,I5834091672,156
1733,R9831405672,77
1733,C7093518264,86
1733,Y0427916583,43
1733,U8209763145,58
1733,I4679185023,108
1733,T8034267159,95
1733,K8351972046,112
1733,N2970546183,97
1733,E8136974502,115
1733,B2953870146,100
1733,X3520917486,82
1733,A7934258160,137
1733,K0289461375,133
1733,T4172830695,114
1733,H5021687943,136
1733,B1706524389,81
1733,B5106748329,118
1733,E7509462813,75
1733,H4567210893,64
3042,P8234106597,98
3042,H9746513028,87
3042,I9406853127,176
3042,H9817320564,171
3042,N2967508341,145
3042,H6124098735,137
3042,M5237109648,41
3042,W3926874015,104
3042,K9840123657,157
3042,H7916348052,56
3042,K0759248361,71
3042,N0538294617,97
3042,P2870594631,100
3042,H9726408513,73
3042,A2794508613,88
3042,U9653817420,151
3042,F1360849527,50
3042,K8693520714,167
3042,M2674013598,140
3042,E7621543089,152
3042,L1085729436,143
3042,Z4851390672,82
3042,H4175039826,124
3042,I5834091672,130
3042,R9831405672,83
3042,C7093518264,166
3042,Y0427916583,72
3042,U8209763145,60
3042,I4679185023,73
3042,T8034267159,56
3042,K8351972046,115
3042,N2970546183,62
3042,E8136974502,86
3042,B2953870146,151
3042,X3520917486,71
3042,A7934258160,149
3042,K0289461375,172
3042,T4172830695,104
3042,H5021687943,47
3042,B1706524389,86
3042,B5106748329,72
3042,E7509462813,144
3042,H4567210893,113
