plant_code,product_code,day,volume
3426,A2319567480,1,0.0
3426,A2319567480,2,0.0
3426,A2319567480,3,0.0
3426,E7619023458,1,0.0
3426,E7619023458,2,0.0
3426,E7619023458,3,0.0
3426,C8053724619,1,392.0
3426,C8053724619,2,363.0
3426,C8053724619,3,320.0
3426,Z8960142375,1,0.0
3426,Z8960142375,2,0.0
3426,Z8960142375,3,0.0
3426,Q4071936852,1,0.0
3426,Q4071936852,2,0.0
3426,Q4071936852,3,0.0
3426,O9184602357,1,0.0
3426,O9184602357,2,0.0
3426,O9184602357,3,0.0
3426,O5261374890,1,0.0
3426,O5261374890,2,0.0
3426,O5261374890,3,0.0
3426,Y6057841329,1,259.0
3426,Y6057841329,2,243.0
3426,Y6057841329,3,200.0
3426,B9140573628,1,0.0
3426,B9140573628,2,0.0
3426,B9140573628,3,0.0
3426,H9634025187,1,116.0
3426,H9634025187,2,105.0
3426,H9634025187,3,105.0
3426,M0695287341,1,291.0
3426,M0695287341,2,327.0
3426,M0695287341,3,331.0
3426,U6524198037,1,231.0
3426,U6524198037,2,173.0
3426,U6524198037,3,29.0
3426,K5321049786,1,80.0
3426,K5321049786,2,80.0
3426,K5321049786,3,80.0
3426,T5382714690,1,387.0
3426,T5382714690,2,372.0
3426,T5382714690,3,316.0
3426,D8164359072,1,90.0
3426,D8164359072,2,90.0
3426,D8164359072,3,90.0
3426,R7168349250,1,320.0
3426,R7168349250,2,284.0
3426,R7168349250,3,269.0
3426,G4163527908,1,0.0
3426,G4163527908,2,0.0
3426,G4163527908,3,0.0
3426,L7190564238,1,278.0
3426,L7190564238,2,260.0
3426,L7190564238,3,35.0
3426,Q9152863740,1,0.0
3426,Q9152863740,2,0.0
3426,Q9152863740,3,0.0
3426,F3256914870,1,386.0
3426,F3256914870,2,497.0
3426,F3256914870,3,370.0
3426,Q4187905263,1,0.0
3426,Q4187905263,2,0.0
3426,Q4187905263,3,0.0
3426,R0961385274,1,345.0
3426,R0961385274,2,284.0
3426,R0961385274,3,269.0
3426,J9415708236,1,400.0
3426,J9415708236,2,373.0
3426,J9415708236,3,343.0
3426,B0173458296,1,259.0
3426,B0173458296,2,393.0
3426,B0173458296,3,325.0
3426,C3215074986,1,218.0
3426,C3215074986,2,146.0
3426,C3215074986,3,0.0
3426,B6548702931,1,54.0
3426,B6548702931,2,53.0
3426,B6548702931,3,53.0
3426,V9502471386,1,0.0
3426,V9502471386,2,0.0
3426,V9502471386,3,0.0
3426,C3047658129,1,275.0
3426,C3047658129,2,263.0
3426,C3047658129,3,229.0
3426,U1956832074,1,48.0
3426,U1956832074,2,48.0
3426,U1956832074,3,48.0
3426,A0789635412,1,340.0
3426,A0789635412,2,166.0
3426,A0789635412,3,344.0
3426,U1874235096,1,0.0
3426,U1874235096,2,0.0
3426,U1874235096,3,0.0
3426,W0931654872,1,0.0
3426,W0931654872,2,0.0
3426,W0931654872,3,0.0
3426,K2360178459,1,0.0
3426,K2360178459,2,0.0
3426,K2360178459,3,0.0
3426,E6308592471,1,0.0
3426,E6308592471,2,0.0
3426,E6308592471,3,0.0
9051,A2319567480,1,354.0
9051,A2319567480,2,382.0
9051,A2319567480,3,293.0
9051,E7619023458,1,531.0
9051,E7619023458,2,311.0
9051,E7619023458,3,450.0
9051,C8053724619,1,0.0
9051,C8053724619,2,0.0
9051,C8053724619,3,0.0
9051,Z8960142375,1,207.0
9051,Z8960142375,2,189.0
9051,Z8960142375,3,46.0
9051,Q4071936852,1,319.0
9051,Q4071936852,2,246.0
9051,Q4071936852,3,363.0
9051,O9184602357,1,246.0
9051,O9184602357,2,261.0
9051,O9184602357,3,347.0
9051,O5261374890,1,214.0
9051,O5261374890,2,126.0
9051,O5261374890,3,48.0
9051,Y6057841329,1,0.0
9051,Y6057841329,2,0.0
9051,Y6057841329,3,0.0
9051,B9140573628,1,420.0
9051,B9140573628,2,230.0
9051,B9140573628,3,362.0
9051,H9634025187,1,200.0
9051,H9634025187,2,256.0
9051,H9634025187,3,169.0
9051,M0695287341,1,0.0
9051,M0695287341,2,0.0
9051,M0695287341,3,0.0
9051,U6524198037,1,0.0
9051,U6524198037,2,0.0
9051,U6524198037,3,0.0
9051,K5321049786,1,276.0
9051,K5321049786,2,359.0
9051,K5321049786,3,407.0
9051,T5382714690,1,0.0
9051,T5382714690,2,0.0
9051,T5382714690,3,0.0
9051,D8164359072,1,242.0
9051,D8164359072,2,66.0
9051,D8164359072,3,83.0
9051,R7168349250,1,0.0
9051,R7168349250,2,0.0
9051,R7168349250,3,0.0
9051,G4163527908,1,574.0
9051,G4163527908,2,552.0
9051,G4163527908,3,422.0
9051,L7190564238,1,0.0
9051,L7190564238,2,0.0
9051,L7190564238,3,0.0
9051,Q9152863740,1,270.0
9051,Q9152863740,2,237.0
9051,Q9152863740,3,267.0
9051,F3256914870,1,0.0
9051,F3256914870,2,0.0
9051,F3256914870,3,0.0
9051,Q4187905263,1,320.0
9051,Q4187905263,2,292.0
9051,Q4187905263,3,216.0
9051,R0961385274,1,0.0
9051,R0961385274,2,0.0
9051,R0961385274,3,0.0
9051,J9415708236,1,0.0
9051,J9415708236,2,0.0
9051,J9415708236,3,0.0
9051,B0173458296,1,0.0
9051,B0173458296,2,0.0
9051,B0173458296,3,0.0
9051,C3215074986,1,49.0
9051,C3215074986,2,49.0
9051,C3215074986,3,49.0
9051,B6548702931,1,0.0
9051,B6548702931,2,0.0
9051,B6548702931,3,0.0
9051,V9502471386,1,188.0
9051,V9502471386,2,280.0
9051,V9502471386,3,357.0
9051,C3047658129,1,0.0
9051,C3047658129,2,0.0
9051,C3047658129,3,0.0
9051,U1956832074,1,70.0
9051,U1956832074,2,151.0
9051,U1956832074,3,127.0
9051,A0789635412,1,0.0
9051,A0789635412,2,0.0
9051,A0789635412,3,0.0
9051,U1874235096,1,257.0
9051,U1874235096,2,244.0
9051,U1874235096,3,202.0
9051,W0931654872,1,307.0
9051,W0931654872,2,340.0
