day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty,standard_size,carry_standard_size,min_standard_size,occupied_size
1,9051,F4927681,Q9152863740,1,19.6,46.0,2.3,108,68,105.8
1,9051,F4927681,Q9152863740,2,19.6,9.0,2.3,108,68,20.7
1,9051,R7561940,K2360178459,3,19.6,67.0,1.6,108,68,107.2
1,9051,G6230741,A2319567480,4,19.6,3.0,1.1,108,68,3.3000000000000003
1,9051,F4927681,E6308592471,5,19.6,39.0,2.7,108,68,105.30000000000001
1,9051,A6352489,K5321049786,6,19.6,16.0,2.6,108,68,41.6
2,9051,N0689425,K5321049786,7,19.6,41.0,2.6,108,68,106.60000000000001
2,9051,H3241857,E6308592471,8,19.6,39.0,2.7,108,68,105.30000000000001
2,9051,E5302891,E6308592471,9,19.6,39.0,2.7,108,68,105.30000000000001
2,9051,L6827139,K5321049786,10,19.6,41.0,2.6,108,68,106.60000000000001
1,9051,N4230167,Q4071936852,11,19.6,39.0,2.5,108,68,97.5
1,9051,Z3620475,Q4071936852,12,19.6,43.0,2.5,108,68,107.5
1,9051,F4927681,Q4071936852,13,19.6,8.0,2.5,108,68,20.0
1,9051,F4927681,K2360178459,14,19.6,67.0,1.6,108,68,107.2
2,9051,Q6895740,B9140573628,15,19.6,74.0,1.1,108,68,81.4
2,9051,G6230741,Q4187905263,16,5.8,24.0,2.3,70,44,55.199999999999996
1,9051,Q6895740,U1956832074,17,19.6,66.0,1.5,108,68,99.0
2,9051,U9187053,U1956832074,18,19.6,20.0,1.5,108,68,30.0
2,9051,H3241857,Q4071936852,19,19.6,43.0,2.5,108,68,107.5
2,9051,G6230741,O9184602357,20,19.6,41.0,2.6,108,68,106.60000000000001
2,9051,U9187053,H9634025187,21,19.6,9.0,2.2,108,68,19.8
2,9051,Z5840712,O5261374890,22,19.6,56.0,1.3,108,68,72.8
2,9051,Z5840712,W0931654872,23,19.6,4.0,2.2,108,68,8.8
2,9051,R7561940,W0931654872,24,19.6,4.0,2.2,108,68,8.8
2,9051,Z5840712,Q4071936852,25,19.6,8.0,2.5,108,68,20.0
2,9051,G6230741,O5261374890,26,5.8,51.0,1.3,70,44,66.3
2,9051,Z5840712,E6308592471,27,19.6,11.0,2.7,108,68,29.700000000000003
2,9051,L6827139,E7619023458,28,19.6,36.0,1.0,108,68,36.0
2,9051,H3241857,G4163527908,29,19.6,3.0,2.3,108,68,6.8999999999999995
2,9051,N0689425,Q4071936852,30,19.6,6.0,2.5,108,68,15.0
1,9051,H3241857,C3215074986,31,19.6,10.0,1.7,108,68,17.0
1,9051,N0689425,C3215074986,32,5.8,37.0,1.7,70,44,62.9
1,9051,Z3620475,C3215074986,33,5.8,31.0,1.7,70,44,52.699999999999996
2,9051,R0851627,Z8960142375,34,19.6,63.0,1.7,108,68,107.1
1,9051,E5302891,O5261374890,35,19.6,67.0,1.3,108,68,87.10000000000001
1,9051,U9187053,E6308592471,36,19.6,31.0,2.7,108,68,83.7
2,9051,R7561940,Z8960142375,37,5.8,33.0,1.7,70,44,56.1
1,9051,N0689425,O5261374890,38,19.6,83.0,1.3,108,68,107.9
2,9051,R0851627,D8164359072,39,19.6,79.0,1.0,108,68,79.0
2,9051,A6352489,G4163527908,40,19.6,46.0,2.3,108,68,105.8
2,9051,Z5840712,K2360178459,41,5.8,41.0,1.6,70,44,65.60000000000001
2,9051,Z5840712,Q4187905263,42,19.6,37.0,2.3,108,68,85.1
2,9051,A6352489,W0931654872,43,19.6,37.0,2.2,108,68,81.4
2,9051,U9187053,Z8960142375,44,5.8,27.0,1.7,70,44,45.9
2,9051,A6352489,E6308592471,45,5.8,6.0,2.7,70,44,16.200000000000003
2,9051,F4927681,H9634025187,46,5.8,4.0,2.2,70,44,8.8
3,3426,N4230167,B0173458296,47,19.6,41.0,2.6,108,68,106.60000000000001
3,3426,N4230167,B0173458296,48,19.6,28.0,2.6,108,68,72.8
3,3426,F4927681,F3256914870,49,19.6,7.0,2.1,108,68,14.700000000000001
3,3426,U9187053,L7190564238,50,5.8,41.0,1.7,70,44,69.7
3,3426,Z5840712,J9415708236,51,5.8,22.0,2.9,70,44,63.8
3,3426,L6827139,M0695287341,52,19.6,46.0,2.3,108,68,105.8
3,3426,L6827139,M0695287341,53,19.6,46.0,2.3,108,68,105.8
3,3426,L6827139,U6524198037,54,19.6,36.0,3.0,108,68,108.0
3,3426,M5892716,C8053724619,55,19.6,72.0,1.2,108,68,86.39999999999999
3,3426,F4927681,B0173458296,56,5.8,23.0,2.6,70,44,59.800000000000004
3,3426,H3241857,L7190564238,57,19.6,62.0,1.7,108,68,105.39999999999999
3,3426,H3241857,T5382714690,58,19.6,59.0,1.8,108,68,106.2
3,3426,H3241857,T5382714690,59,19.6,3.0,1.8,108,68,5.4
2,9051,A6352489,U1874235096,60,19.6,54.0,2.0,108,68,108.0
2,9051,A6352489,U1874235096,61,19.6,5.0,2.0,108,68,10.0
3,3426,R7561940,J9415708236,62,19.6,37.0,2.9,108,68,107.3
3,3426,H3241857,F3256914870,63,19.6,51.0,2.1,108,68,107.10000000000001
3,3426,A6352489,C3215074986,64,19.6,42.0,1.7,108,68,71.39999999999999
3,3426,Q1958637,C3215074986,65,5.8,41.0,1.7,70,44,69.7
3,3426,E5302891,C3047658129,66,5.8,34.0,1.8,70,44,61.2
2,9051,A6352489,G4163527908,67,5.8,10.0,2.3,70,44,23.0
3,3426,P9210687,L7190564238,68,5.8,8.0,1.7,70,44,13.6
1,3426,L6827139,C3047658129,69,19.6,42.0,1.8,108,68,75.60000000000001
2,3426,U9187053,R0961385274,70,5.8,33.0,1.5,70,44,49.5
3,3426,H3241857,C3047658129,71,19.6,59.0,1.8,108,68,106.2
3,3426,H3241857,C3047658129,72,5.8,33.0,1.8,70,44,59.4
1,3426,N4230167,C3047658129,73,5.8,26.0,1.8,70,44,46.800000000000004
3,3426,E5302891,L7190564238,74,19.6,63.0,1.7,108,68,107.1
3,3426,E5302891,L7190564238,75,5.8,37.0,1.7,70,44,62.9
3,3426,N0689425,C8053724619,76,19.6,90.0,1.2,108,68,108.0
3,3426,U9187053,U6524198037,77,19.6,36.0,3.0,108,68,108.0
1,3426,P9210687,R7168349250,78,19.6,98.0,1.1,108,68,107.80000000000001
3,3426,S5178923,T5382714690,79,19.6,59.0,1.8,108,68,106.2
3,3426,F4927681,J9415708236,80,19.6,37.0,2.9,108,68,107.3
1,3426,E5302891,M0695287341,81,19.6,46.0,2.3,108,68,105.8
1,3426,E5302891,M0695287341,82,19.6,46.0,2.3,108,68,105.8
