day,plant_code,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
1,3426,A6352489,166,5.8,49.0,70,44,63.7
1,3426,A6352489,328,5.8,14.0,70,44,25.2
1,3426,A6352489,667,19.6,39.0,108,68,89.69999999999999
1,3426,E5302891,81,19.6,46.0,108,68,105.8
1,3426,E5302891,82,19.6,46.0,108,68,105.8
1,3426,E5302891,116,19.6,29.0,108,68,87.0
1,3426,E5302891,314,19.6,36.0,108,68,108.0
1,3426,E5302891,420,5.8,31.0,70,44,55.800000000000004
1,3426,E5302891,611,19.6,36.0,108,68,108.0
1,3426,F3724950,245,19.6,37.0,108,68,107.3
1,3426,F3724950,251,5.8,22.0,70,44,57.2
1,3426,F3724950,416,19.6,36.0,108,68,108.0
1,3426,F4927681,429,5.8,25.0,70,44,65.0
1,3426,F4927681,527,19.6,51.0,108,68,107.10000000000001
1,3426,F4927681,575,19.6,53.0,108,68,90.1
1,3426,F4927681,661,19.6,6.0,108,68,17.4
1,3426,G6230741,83,19.6,41.0,108,68,106.60000000000001
1,3426,G6230741,112,5.8,32.0,70,44,54.4
1,3426,G6230741,315,19.6,36.0,108,68,108.0
1,3426,G6230741,377,19.6,48.0,108,68,81.6
1,3426,G6230741,422,5.8,30.0,70,44,63.0
1,3426,G6230741,438,5.8,5.0,70,44,15.0
1,3426,G6230741,664,5.8,20.0,70,44,52.0
1,3426,H3241857,85,5.8,23.0,70,44,52.9
1,3426,H3241857,219,5.8,53.0,70,44,68.9
1,3426,H3241857,525,19.6,51.0,108,68,107.10000000000001
1,3426,H3241857,615,5.8,35.0,70,44,42.0
1,3426,H3241857,665,5.8,10.0,70,44,11.0
1,3426,L6827139,69,19.6,42.0,108,68,75.60000000000001
1,3426,L6827139,680,5.8,30.0,70,44,63.0
1,3426,M5892716,173,5.8,26.0,70,44,67.60000000000001
1,3426,N0689425,561,19.6,41.0,108,68,106.60000000000001
1,3426,N0689425,562,5.8,24.0,70,44,62.400000000000006
1,3426,N0689425,666,19.6,57.0,108,68,96.89999999999999
1,3426,N4230167,73,5.8,26.0,70,44,46.800000000000004
1,3426,N4230167,297,19.6,45.0,108,68,76.5
1,3426,N4230167,498,19.6,36.0,108,68,93.60000000000001
1,3426,N4230167,551,19.6,83.0,108,68,107.9
1,3426,P9210687,78,19.6,98.0,108,68,107.80000000000001
