plant_code,product_code,volume
8640,W6751023849,140
8640,U7068324519,143
8640,H8904356712,107
8640,B2374691058,112
8640,G3074215986,124
8640,C2543068179,112
8640,Y3529407861,124
8640,K8721403956,117
8640,F7589641230,155
8640,Y2730568149,73
8640,T6520147983,97
8640,G9312657084,143
8640,K3602179854,131
8640,M4089325176,96
8640,O8109546273,71
8640,Q9037514286,133
8640,E2970158643,82
8640,R0194587623,148
8640,W7986540123,58
8640,W3874569210,62
8640,D1523098467,165
8640,T3654027981,52
8640,Q6718953024,102
8640,W7310264985,113
8640,M3598672104,112
8640,Y4317286059,133
8640,L4768510932,61
8640,U8231765049,117
8640,N6519308274,134
8640,H9706852413,101
8640,U2943715608,66
8640,D5976820413,66
8640,N4182530967,105
8640,E8452031769,85
8640,K8415362907,58
8640,V5317092468,63
8640,D2801594376,165
8640,B6308421579,121
8640,P1752038964,60
8640,G8402137569,127
8640,F0598123647,79
8640,O2439607815,107
8640,A7106924538,96
8640,X5637048192,64
8640,L9173684502,160
8640,N3716592048,149
8640,N2931485067,126
8640,E6708149352,108
8640,Z2869513407,133
8640,D9670253418,122
8640,U0658973124,102
8640,M0856371942,125
8640,E4682307915,96
8640,E8176402395,72
8640,K3214075896,106
8640,R4806923571,132
8640,S1349082765,119
8640,X0674983251,108
8640,W8542390716,83
8640,F5273846091,68
8640,H7312906584,96
8640,G3769812045,103
8640,D3195742086,145
8640,W1856927043,125
8640,J0348619725,136
8640,M3052791648,135
8640,T1278396450,73
8640,S5918246073,115
8640,D7630891452,166
8640,V8214639705,123
8640,V6409758213,117
5917,W6751023849,133
5917,U7068324519,99
5917,H8904356712,118
5917,B2374691058,108
5917,G3074215986,52
5917,C2543068179,113
5917,Y3529407861,129
5917,K8721403956,89
5917,F7589641230,117
5917,Y2730568149,148
5917,T6520147983,85
5917,G9312657084,86
5917,K3602179854,126
5917,M4089325176,146
5917,O8109546273,107
5917,Q9037514286,65
5917,E2970158643,159
5917,R0194587623,98
5917,W7986540123,103
5917,W3874569210,68
5917,D1523098467,61
5917,T3654027981,81
5917,Q6718953024,127
5917,W7310264985,54
5917,M3598672104,156
5917,Y4317286059,132
5917,L4768510932,143
5917,U8231765049,107
5917,N6519308274,98
5917,H9706852413,97
5917,U2943715608,110
5917,D5976820413,64
5917,N4182530967,96
5917,E8452031769,120
5917,K8415362907,140
5917,V5317092468,148
5917,D2801594376,122
5917,B6308421579,77
5917,P1752038964,57
5917,G8402137569,128
5917,F0598123647,108
5917,O2439607815,82
5917,A7106924538,135
5917,X5637048192,104
5917,L9173684502,139
5917,N3716592048,60
5917,N2931485067,134
5917,E6708149352,112
5917,Z2869513407,136
5917,D9670253418,90
5917,U0658973124,106
5917,M0856371942,107
5917,E4682307915,112
5917,E8176402395,161
5917,K3214075896,56
5917,R4806923571,52
5917,S1349082765,83
5917,X0674983251,121
5917,W8542390716,164
5917,F5273846091,73
5917,H7312906584,59
5917,G3769812045,91
5917,D3195742086,124
5917,W1856927043,154
5917,J0348619725,113
5917,M3052791648,90
5917,T1278396450,144
5917,S5918246073,53
5977,W6751023849,92
5977,U7068324519,64
5977,H8904356712,81
5977,B2374691058,90
5977,G3074215986,129
5977,C2543068179,43
5977,Y3529407861,59
5977,K8721403956,51
5977,F7589641230,113
5977,Y2730568149,87
5977,T6520147983,85
5977,G9312657084,52
5977,K3602179854,54
5977,M4089325176,111
5977,O8109546273,62
5977,Q9037514286,74
5977,E2970158643,123
5977,R0194587623,64
5977,W7986540123,50
5977,W3874569210,148
5977,D1523098467,59
5977,T3654027981,73
5977,Q6718953024,95
5977,W7310264985,143
5977,M3598672104,154
5977,Y4317286059,52
5977,L4768510932,62
5977,U8231765049,131
5977,N6519308274,65
5977,H9706852413,80
5977,U2943715608,53
5977,D5976820413,56
5977,N4182530967,110
5977,E8452031769,122
5977,K8415362907,100
5977,V5317092468,173
5977,D2801594376,72
5977,B6308421579,140
5977,P1752038964,62
5977,G8402137569,113
5977,F0598123647,73
5977,O2439607815,90
5977,A7106924538,119
5977,X5637048192,79
5977,L9173684502,105
5977,N3716592048,124
5977,N2931485067,105
5977,E6708149352,88
5977,Z2869513407,91
5977,D9670253418,111
5977,U0658973124,85
5977,M0856371942,112
5977,E4682307915,72
5977,E8176402395,173
5977,K3214075896,114
5977,R4806923571,60
5977,S1349082765,45
5977,X0674983251,146
5977,W8542390716,170
5977,F5273846091,147
5977,H7312906584,54
5977,G3769812045,71
5977,D3195742086,79
5977,W1856927043,66
5977,J0348619725,69
5977,M3052791648,132
5977,T1278396450,157
5977,S5918246073,53
5977,D7630891452,195
5977,V8214639705,193
5977,V6409758213,199
7261,W6751023849,61
7261,U7068324519,111
7261,H8904356712,145
7261,B2374691058,83
7261,G3074215986,127
7261,C2543068179,50
7261,Y3529407861,93
7261,K8721403956,71
7261,F7589641230,69
7261,Y2730568149,92
7261,T6520147983,75
7261,G9312657084,105
7261,K3602179854,113
7261,M4089325176,57
7261,O8109546273,97
7261,Q9037514286,120
7261,E2970158643,118
7261,R0194587623,83
7261,W7986540123,71
7261,W3874569210,75
7261,D1523098467,173
7261,T3654027981,100
7261,Q6718953024,96
7261,W7310264985,143
7261,M3598672104,146
7261,Y4317286059,83
7261,L4768510932,116
7261,U8231765049,96
7261,N6519308274,139
7261,H9706852413,55
7261,U2943715608,143
7261,D5976820413,69
7261,N4182530967,109
7261,E8452031769,117
7261,K8415362907,155
7261,V5317092468,128
7261,D2801594376,120
7261,B6308421579,75
7261,P1752038964,142
7261,G8402137569,71
7261,F0598123647,53
7261,O2439607815,72
7261,A7106924538,55
7261,X5637048192,119
7261,L9173684502,88
7261,N3716592048,62
7261,N2931485067,60
7261,E6708149352,52
7261,Z2869513407,114
7261,D9670253418,64
7261,U0658973124,89
7261,M0856371942,91
7261,E4682307915,52
7261,E8176402395,62
7261,K3214075896,83
7261,R4806923571,76
7261,S1349082765,86
7261,X0674983251,148
7261,W8542390716,73
7261,F5273846091,132
7261,H7312906584,53
7261,G3769812045,45
7261,D3195742086,150
7261,W1856927043,167
7261,J0348619725,97
7261,M3052791648,109
7261,T1278396450,119
7261,S5918246073,94
7261,D7630891452,137
7261,V8214639705,76
7261,V6409758213,195
