day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty
1,2058,C8906421,K5160398742,1,11.1,30.0
3,2058,E0893745,S8426970315,2,13.3,104.0
3,2058,J6438715,M5419786032,3,11.1,63.0
3,2058,J6438715,K5160398742,4,16.1,74.0
3,2058,P2934618,K5160398742,5,16.1,74.0
3,8662,B4920618,C8602194735,6,11.1,38.0
3,8662,J6438715,K8713204965,7,16.1,80.0
3,2058,C8906421,K5160398742,8,16.1,74.0
2,2058,B4920618,K5160398742,9,16.1,72.0
3,2058,J6438715,Y1367095824,10,13.3,55.0
3,2058,C8906421,Y1367095824,11,13.3,53.0
3,2058,J6438715,S8426970315,12,11.1,41.0
3,8662,B4920618,Z3206578194,13,16.1,63.0
3,8662,B4920618,C8602194735,14,11.1,74.0
3,8662,C8906421,W4709652138,15,13.3,73.0
3,8662,C8906421,Z3206578194,16,16.1,61.0
2,8662,J6438715,Z3206578194,17,16.1,55.0
2,8662,E0893745,K8713204965,18,13.3,54.0
2,2058,E0893745,X6948352107,19,16.1,71.0
2,2058,E0893745,X6948352107,20,16.1,10.0
2,2058,E0893745,Y1367095824,20,16.1,79.0
2,2058,C8906421,S8426970315,21,11.1,57.0
3,2058,B4920618,S8426970315,22,11.1,37.0
2,8662,B4920618,Z3206578194,23,13.3,37.0
3,8662,J6438715,U5189026347,24,11.1,34.0
2,8662,J6438715,K8713204965,25,11.1,23.0
2,2058,P2934618,K5160398742,26,11.1,19.0
2,8662,C8906421,W4709652138,27,11.1,16.0
2,2058,J6438715,K5160398742,28,11.1,14.0
2,2058,E0893745,Y1367095824,29,11.1,12.0
2,2058,C8906421,Y1367095824,30,11.1,8.0
