day,plant_code,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
1,2058,C8906421,1,11.1,30.0,97,65,75.0
2,2058,B4920618,9,16.1,72.0,185,132,180.0
2,2058,C8906421,21,11.1,57.0,97,65,79.8
2,2058,C8906421,30,11.1,8.0,97,65,16.0
2,2058,E0893745,19,16.1,71.0,185,132,184.6
2,2058,E0893745,20,16.1,89.0,185,132,184.0
2,2058,E0893745,29,11.1,12.0,97,65,24.0
2,2058,J6438715,28,11.1,14.0,97,65,35.0
2,2058,P2934618,26,11.1,19.0,97,65,47.5
2,8662,B4920618,23,13.3,37.0,147,78,107.3
2,8662,C8906421,27,11.1,16.0,97,65,27.2
2,8662,E0893745,18,13.3,54.0,147,78,124.19999999999999
2,8662,J6438715,17,16.1,55.0,185,132,159.5
2,8662,J6438715,25,11.1,23.0,97,65,52.9
3,2058,B4920618,22,11.1,37.0,97,65,51.8
3,2058,C8906421,8,16.1,74.0,185,132,185.0
3,2058,C8906421,11,13.3,53.0,147,78,106.0
3,2058,E0893745,2,13.3,104.0,147,78,145.6
3,2058,J6438715,3,11.1,63.0,97,65,75.6
3,2058,J6438715,4,16.1,74.0,185,132,185.0
3,2058,J6438715,10,13.3,55.0,147,78,110.0
3,2058,J6438715,12,11.1,41.0,97,65,57.4
3,2058,P2934618,5,16.1,74.0,185,132,185.0
3,8662,B4920618,6,11.1,38.0,97,65,49.4
3,8662,B4920618,13,16.1,63.0,185,132,182.7
3,8662,B4920618,14,11.1,74.0,97,65,96.2
3,8662,C8906421,15,13.3,73.0,147,78,124.1
3,8662,C8906421,16,16.1,61.0,185,132,176.9
3,8662,J6438715,7,16.1,80.0,185,132,184.0
3,8662,J6438715,24,11.1,34.0,97,65,64.6
