client_code,product_code,volume
L6892057,V0237156984,77
L6892057,L1083927465,57
L6892057,N6217938054,72
L6892057,M8169523740,42
L6892057,Q6917032458,59
L6892057,E7689301452,81
L6892057,A2498507631,51
L6892057,S8063419572,86
L6892057,P2816730954,58
L6892057,I4720168953,50
L6892057,F4652780193,32
L6892057,E1390684275,38
L6892057,P7180425936,70
L6892057,K5801973462,95
L6892057,R5762319480,30
L6892057,J3745180692,108
L6892057,O7104632958,119
L6892057,Y5168749203,96
L6892057,Q2453198670,106
L6892057,G7624859301,99
L6892057,K4970815326,84
L6892057,U2453179608,65
L6892057,B8642915037,107
L6892057,E1367925480,70
L6892057,K0482193756,31
L6892057,A1239560784,110
L6892057,O5487612093,114
L6892057,F7263190458,116
L6892057,N1682093547,101
L6892057,T2048539761,101
L6892057,T0548239617,36
L6892057,T0673245981,42
L6892057,P6312958704,88
L6892057,H6482953170,37
L6892057,W2187654039,81
L6892057,K0465137289,70
L6892057,N4029765813,75
L6892057,V8347905216,61
L6892057,O6940713852,103
L6892057,M5781342960,78
L7304921,J5163478902,50
L7304921,C9248061357,71
L7304921,V1925304876,48
L7304921,P7180425936,75
L7304921,T0548239617,71
L7304921,K4970815326,55
L7304921,N6217938054,84
L7304921,T0673245981,51
L7304921,P6312958704,54
L7304921,O0691784523,58
L7304921,B8642915037,93
L7304921,W2187654039,60
L7304921,N4029765813,36
L7304921,A2498507631,58
L7304921,K0482193756,52
L7304921,M5781342960,97
O6395078,C9248061357,79
O6395078,J5163478902,44
O6395078,V9150378642,100
O6395078,C0678193254,60
O6395078,T0673245981,89
O6395078,P6312958704,83
O6395078,M8169523740,100
O6395078,N4029765813,114
O6395078,A2498507631,52
O6395078,S8063419572,110
O6395078,I4720168953,86
N8549032,V1925304876,33
N8549032,C0678193254,104
N8549032,L1083927465,101
N8549032,N6217938054,62
N8549032,Q6917032458,59
N8549032,E7689301452,58
N8549032,I4720168953,53
N8549032,F4652780193,50
N8549032,E1390684275,96
N8549032,J5163478902,118
N8549032,P7180425936,54
N8549032,K5801973462,66
N8549032,R5762319480,62
N8549032,B5281679043,74
N8549032,J3745180692,69
N8549032,Y5168749203,41
N8549032,Q2453198670,44
N8549032,K4970815326,36
N8549032,B8642915037,110
N8549032,E1367925480,83
N8549032,K0482193756,69
N8549032,F7263190458,47
N8549032,P6312958704,71
N8549032,K0465137289,102
