plant_code,product_code,volume
2437,J9530148672,118
2437,S9768042135,152
2437,L4839250716,135
2437,S1520789634,126
2437,K8716450329,103
2437,B0768942531,188
2437,G5216387409,88
2437,S7268403195,89
2437,F0936845217,143
2437,K0263845719,50
2437,P8019452637,148
2437,C1376209548,88
2437,O4827650139,74
2437,D1403286795,120
2437,Y4087512963,120
2437,G4536271908,97
2437,G9826314075,180
2437,G7401392865,123
2437,B1765934208,171
2437,T9685402317,188
2437,S5397201846,167
2437,J4157896230,118
2437,C3270564981,91
2437,J2631047985,145
2437,U1698203547,143
2437,Q2106485937,203
2437,K5798014263,102
2437,Y0923847156,183
2437,R1364790825,99
2437,G0326891457,74
2437,S0489371526,86
2437,Z8049172365,174
2437,R0647928135,64
2437,S9765403218,89
2437,W8751062394,113
2437,P3215804967,97
2437,C1264093587,158
2437,N4531920678,166
2437,J4289067135,156
2437,H2538460791,162
2437,W8675093142,73
2437,X0345298176,121
2437,V6180574932,232
2437,E2873964510,79
2437,A0428316975,66
2437,C3590172468,112
2437,U2394657801,133
2437,J2307168594,81
2437,W8734520169,124
2437,E2631490875,68
2437,H0786249135,114
2437,X9678051324,83
2437,K2713869405,70
2437,Q4705168293,125
2437,U4026719538,143
2437,D5072639841,146
2437,N5769824031,78
2437,R4925786103,182
2437,X6031584279,165
2437,M8259430761,161
2437,U9412573086,150
2437,B3706958421,165
2437,J0973512486,99
2437,C2943806517,177
2437,L0978315462,74
2437,E3745829016,216
2437,G6195830247,107
2437,G9516472308,144
2244,J9530148672,150
2244,S9768042135,62
2244,L4839250716,98
2244,S1520789634,154
2244,K8716450329,165
2244,B0768942531,136
2244,G5216387409,130
2244,S7268403195,98
2244,F0936845217,122
2244,K0263845719,128
2244,P8019452637,165
2244,C1376209548,194
2244,O4827650139,168
2244,D1403286795,93
2244,Y4087512963,182
2244,G4536271908,168
2244,G9826314075,158
2244,G7401392865,96
2244,B1765934208,91
2244,T9685402317,157
2244,S5397201846,60
2244,J4157896230,72
2244,C3270564981,120
2244,J2631047985,174
2244,U1698203547,144
2244,Q2106485937,124
2244,K5798014263,66
2244,Y0923847156,184
2244,R1364790825,76
2244,G0326891457,84
2244,S0489371526,180
2244,Z8049172365,68
2244,R0647928135,81
2244,S9765403218,148
2244,W8751062394,63
2244,P3215804967,189
2244,C1264093587,173
2244,N4531920678,128
2244,J4289067135,104
2244,H2538460791,83
2244,W8675093142,113
2244,X0345298176,215
2244,V6180574932,226
2244,E2873964510,131
2244,A0428316975,102
2244,C3590172468,179
2244,U2394657801,178
2244,J2307168594,106
2244,W8734520169,92
2244,E2631490875,136
2244,H0786249135,79
2244,X9678051324,83
2244,K2713869405,152
2244,Q4705168293,113
2244,U4026719538,78
2244,D5072639841,133
2244,N5769824031,146
2244,R4925786103,91
2244,X6031584279,68
2244,M8259430761,115
2244,U9412573086,140
2244,B3706958421,92
2244,J0973512486,222
2244,C2943806517,165
2244,L0978315462,162
2244,E3745829016,146
2244,G6195830247,140
2244,G9516472308,162
8990,J9530148672,155
8990,S9768042135,95
8990,L4839250716,148
8990,S1520789634,116
8990,K8716450329,83
8990,B0768942531,205
8990,G5216387409,70
8990,S7268403195,113
8990,F0936845217,94
8990,K0263845719,130
8990,P8019452637,191
8990,C1376209548,130
8990,O4827650139,155
8990,D1403286795,78
8990,Y4087512963,203
8990,G4536271908,133
8990,G9826314075,135
8990,G7401392865,120
8990,B1765934208,184
8990,T9685402317,128
8990,S5397201846,122
8990,J4157896230,96
8990,C3270564981,142
8990,J2631047985,173
8990,U1698203547,82
8990,Q2106485937,206
8990,K5798014263,162
8990,Y0923847156,87
8990,R1364790825,63
8990,G0326891457,86
8990,S0489371526,71
8990,Z8049172365,116
8990,R0647928135,144
8990,S9765403218,116
8990,W8751062394,99
8990,P3215804967,96
8990,C1264093587,68
8990,N4531920678,176
8990,J4289067135,124
8990,H2538460791,57
8990,W8675093142,154
8990,X0345298176,84
8990,V6180574932,243
8990,E2873964510,144
8990,A0428316975,67
8990,C3590172468,72
8990,U2394657801,143
8990,J2307168594,83
8990,W8734520169,129
8990,E2631490875,140
8990,H0786249135,133
8990,X9678051324,61
8990,K2713869405,141
8990,Q4705168293,113
8990,U4026719538,58
8990,D5072639841,59
8990,N5769824031,155
8990,R4925786103,98
8990,X6031584279,176
8990,M8259430761,147
8990,U9412573086,215
8990,B3706958421,153
8990,J0973512486,200
8990,C2943806517,133
8990,L0978315462,175
8990,E3745829016,119
8990,G6195830247,60
8990,G9516472308,90
8055,J9530148672,141
8055,S9768042135,99
8055,L4839250716,139
8055,S1520789634,171
8055,K8716450329,164
8055,B0768942531,102
8055,G5216387409,192
8055,S7268403195,130
8055,F0936845217,190
8055,K0263845719,75
8055,P8019452637,197
8055,C1376209548,134
8055,O4827650139,186
8055,D1403286795,73
8055,Y4087512963,149
8055,G4536271908,107
8055,G9826314075,196
8055,G7401392865,78
8055,B1765934208,115
8055,T9685402317,161
8055,S5397201846,145
8055,J4157896230,90
8055,C3270564981,142
8055,J2631047985,139
8055,U1698203547,94
8055,Q2106485937,221
8055,K5798014263,160
8055,Y0923847156,130
8055,R1364790825,142
8055,G0326891457,62
8055,S0489371526,86
8055,Z8049172365,108
8055,R0647928135,63
8055,S9765403218,97
8055,W8751062394,93
8055,P3215804967,134
8055,C1264093587,102
8055,N4531920678,123
8055,J4289067135,106
8055,H2538460791,135
8055,W8675093142,100
8055,X0345298176,129
8055,V6180574932,228
