plant_code,product_code,produce_date,volume
2437,J9530148672,1,2
2437,J9530148672,2,2
2437,J9530148672,3,2
2437,S9768042135,1,2
2437,S9768042135,2,2
2437,S9768042135,3,2
2437,L4839250716,1,2
2437,L4839250716,2,2
2437,L4839250716,3,2
2437,S1520789634,1,2
2437,S1520789634,2,2
2437,S1520789634,3,2
2437,K8716450329,1,2
2437,K8716450329,2,2
2437,K8716450329,3,2
2437,B0768942531,1,2
2437,B0768942531,2,2
2437,B0768942531,3,2
2437,G5216387409,1,2
2437,G5216387409,2,2
2437,G5216387409,3,2
2437,S7268403195,1,2
2437,S7268403195,2,2
2437,S7268403195,3,2
2437,F0936845217,1,2
2437,F0936845217,2,2
2437,F0936845217,3,2
2437,K0263845719,1,2
2437,K0263845719,2,2
2437,K0263845719,3,2
2437,P8019452637,1,2
2437,P8019452637,2,2
2437,P8019452637,3,2
2437,C1376209548,1,2
2437,C1376209548,2,2
2437,C1376209548,3,2
2437,O4827650139,1,2
2437,O4827650139,2,2
2437,O4827650139,3,2
2437,D1403286795,1,2
2437,D1403286795,2,2
2437,D1403286795,3,2
2437,Y4087512963,1,2
2437,Y4087512963,2,2
2437,Y4087512963,3,2
2437,G4536271908,1,2
2437,G4536271908,2,2
2437,G4536271908,3,2
2437,G9826314075,1,2
2437,G9826314075,2,2
2437,G9826314075,3,2
2437,G7401392865,1,2
2437,G7401392865,2,2
2437,G7401392865,3,2
2437,B1765934208,1,2
2437,B1765934208,2,2
2437,B1765934208,3,2
2437,T9685402317,1,2
2437,T9685402317,2,2
2437,T9685402317,3,2
2437,S5397201846,1,2
2437,S5397201846,2,2
2437,S5397201846,3,2
2437,J4157896230,1,2
2437,J4157896230,2,2
2437,J4157896230,3,2
2437,C3270564981,1,2
2437,C3270564981,2,2
2437,C3270564981,3,2
2437,J2631047985,1,2
2437,J2631047985,2,2
2437,J2631047985,3,2
2437,U1698203547,1,2
2437,U1698203547,2,2
2437,U1698203547,3,2
2437,Q2106485937,1,2
2437,Q2106485937,2,2
2437,Q2106485937,3,2
2437,K5798014263,1,2
2437,K5798014263,2,2
2437,K5798014263,3,2
2437,Y0923847156,1,2
2437,Y0923847156,2,2
2437,Y0923847156,3,2
2437,R1364790825,1,2
2437,R1364790825,2,2
2437,R1364790825,3,2
2437,G0326891457,1,2
2437,G0326891457,2,2
2437,G0326891457,3,2
2437,S0489371526,1,2
2437,S0489371526,2,2
2437,S0489371526,3,2
2437,Z8049172365,1,2
2437,Z8049172365,2,2
2437,Z8049172365,3,2
2437,R0647928135,1,2
2437,R0647928135,2,2
2437,R0647928135,3,2
2437,S9765403218,1,2
2437,S9765403218,2,2
2437,S9765403218,3,2
2437,W8751062394,1,2
2437,W8751062394,2,2
2437,W8751062394,3,2
2437,P3215804967,1,2
2437,P3215804967,2,2
2437,P3215804967,3,2
2437,C1264093587,1,2
2437,C1264093587,2,2
2437,C1264093587,3,2
2437,N4531920678,1,2
2437,N4531920678,2,2
2437,N4531920678,3,2
2437,J4289067135,1,2
2437,J4289067135,2,2
2437,J4289067135,3,2
2437,H2538460791,1,2
2437,H2538460791,2,2
2437,H2538460791,3,2
2437,W8675093142,1,2
2437,W8675093142,2,2
2437,W8675093142,3,2
2437,X0345298176,1,2
2437,X0345298176,2,2
2437,X0345298176,3,2
2437,V6180574932,1,2
2437,V6180574932,2,2
2437,V6180574932,3,2
2437,E2873964510,1,2
2437,E2873964510,2,2
2437,E2873964510,3,2
2437,A0428316975,1,2
2437,A0428316975,2,2
2437,A0428316975,3,2
2437,C3590172468,1,2
2437,C3590172468,2,2
2437,C3590172468,3,2
2437,U2394657801,1,2
2437,U2394657801,2,2
2437,U2394657801,3,2
2437,J2307168594,1,2
2437,J2307168594,2,2
2437,J2307168594,3,2
2437,W8734520169,1,2
2437,W8734520169,2,2
2437,W8734520169,3,2
2437,E2631490875,1,2
2437,E2631490875,2,2
2437,E2631490875,3,2
2437,H0786249135,1,2
2437,H0786249135,2,2
2437,H0786249135,3,2
2437,X9678051324,1,2
2437,X9678051324,2,2
2437,X9678051324,3,2
2437,K2713869405,1,2
2437,K2713869405,2,2
2437,K2713869405,3,2
2437,Q4705168293,1,2
