plant_code,product_code,day,volume
4257,Z1054672398,1,0.0
4257,Z1054672398,2,0.0
4257,Z1054672398,3,0.0
4257,U4173568290,1,216.0
4257,U4173568290,2,236.0
4257,U4173568290,3,176.0
4257,H1054872396,1,106.0
4257,H1054872396,2,97.0
4257,H1054872396,3,22.0
4257,I9380617452,1,179.0
4257,I9380617452,2,190.0
4257,I9380617452,3,145.0
4257,T8431502697,1,98.0
4257,T8431502697,2,151.0
4257,T8431502697,3,96.0
4257,I2481570936,1,125.0
4257,I2481570936,2,115.0
4257,I2481570936,3,38.0
4257,X8135970426,1,155.0
4257,X8135970426,2,129.0
4257,X8135970426,3,63.0
4257,R8406917325,1,72.0
4257,R8406917325,2,89.0
4257,R8406917325,3,104.0
4257,O8461092537,1,125.0
4257,O8461092537,2,154.0
4257,O8461092537,3,145.0
4257,W0425361897,1,84.0
4257,W0425361897,2,96.0
4257,W0425361897,3,96.0
4257,D3145098627,1,49.0
4257,D3145098627,2,49.0
4257,D3145098627,3,49.0
4257,H6912873054,1,135.0
4257,H6912873054,2,127.0
4257,H6912873054,3,91.0
4257,X1895206347,1,94.0
4257,X1895206347,2,70.0
4257,X1895206347,3,33.0
4257,R6904153278,1,0.0
4257,R6904153278,2,0.0
4257,R6904153278,3,0.0
4257,A9316425780,1,134.0
4257,A9316425780,2,104.0
4257,A9316425780,3,33.0
4257,F2475318906,1,0.0
4257,F2475318906,2,0.0
4257,F2475318906,3,0.0
4257,K9752410368,1,117.0
4257,K9752410368,2,137.0
4257,K9752410368,3,110.0
4257,F6039815427,1,100.0
4257,F6039815427,2,146.0
4257,F6039815427,3,111.0
4257,Q4720936158,1,149.0
4257,Q4720936158,2,195.0
4257,Q4720936158,3,146.0
4257,E1678253904,1,238.0
4257,E1678253904,2,290.0
4257,E1678253904,3,212.0
4257,H0125936478,1,50.0
4257,H0125936478,2,60.0
4257,H0125936478,3,40.0
4257,B6753918420,1,185.0
4257,B6753918420,2,209.0
