client_code,product_code,volume
E1389620,L4018632579,92
E1389620,V5108736492,75
E1389620,T3160895247,66
E1389620,W8053197642,66
E1389620,U4238176905,31
E1389620,G9236071485,85
E1389620,O0765198342,58
E1389620,Z8561234970,107
E1389620,F4813957620,43
E1389620,F9240786153,88
E1389620,L3940825176,91
E1389620,L3562974018,50
E1389620,H5864312079,70
E1389620,N8952043761,98
E1389620,L4536179208,60
E1389620,Z3540921867,67
E1389620,K9357126048,81
E1389620,S1367025894,91
E1389620,O3872914605,92
E1389620,W3265087941,104
E1389620,X0512874963,57
E1389620,G8079246351,70
E1389620,V0962318475,120
E1389620,P5247839061,47
E1389620,Z9476183520,106
E1389620,R8317954260,76
E1389620,E7083129564,44
E1389620,G2734689510,83
E1389620,K5409873621,39
E1389620,U3205684197,92
E1389620,U1278534906,47
E1389620,Q5391867204,89
E1389620,U5921763408,66
E1389620,C0278931546,100
E1389620,F0713658924,84
E1389620,O8632019547,117
E1389620,X5684739120,84
E1389620,Q9701684253,33
E1389620,X4275309861,80
E1389620,S9380654172,110
E1389620,C6317428095,91
E1389620,R4632057981,46
E1389620,M7042968531,120
E1389620,X9482013657,87
E1389620,W3168490257,90
E1389620,N8691723405,79
E1389620,Q0624178539,109
E1389620,P4521879360,39
E1389620,V1093678542,71
E1389620,W2314785960,119
E1389620,T9634521087,71
E1389620,M6823745091,101
E1389620,E3869452107,38
E1389620,K4083965721,78
E1389620,J5786041293,117
E1389620,R6791052834,110
E1389620,H8456201973,113
E1389620,R9506243178,61
E1389620,N0132795846,107
E1389620,A8296017354,106
E1389620,F4920138657,117
E1389620,M6483951207,111
E1389620,C4576132890,79
E1389620,B2197835604,116
E1389620,T8743165029,116
E1389620,E3106297458,100
E1389620,E6709352841,76
E1389620,S5640987231,52
E1389620,O9648102753,48
E1389620,D3604891257,101
O8062435,S5640987231,89
O8062435,G9236071485,98
O8062435,S9380654172,37
O8062435,G2734689510,81
O8062435,O9648102753,39
K7841059,L4018632579,103
K7841059,R4172098563,84
K7841059,V5108736492,56
K7841059,T3160895247,40
K7841059,X8546032917,96
K7841059,U4238176905,116
K7841059,O0765198342,43
K7841059,G9236071485,54
K7841059,Z8561234970,100
K7841059,F4813957620,118
K7841059,L3562974018,37
K7841059,H5864312079,108
K7841059,N8952043761,50
K7841059,L4536179208,36
K7841059,I9247581036,99
K7841059,Z3540921867,96
K7841059,S1367025894,100
K7841059,D8132540697,60
K7841059,E5132496078,44
K7841059,O3872914605,57
K7841059,W3265087941,34
K7841059,P2174603958,48
K7841059,T1932084657,104
K7841059,G8079246351,51
K7841059,P5247839061,33
K7841059,Z9476183520,62
K7841059,R8317954260,82
K7841059,E7083129564,118
