day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty
1,1992,C8163974,Q9048537612,1,7.4,40.0
1,1992,J0396487,Q9048537612,2,15.0,79.0
2,1992,O1742850,J9130462587,3,15.0,54.0
2,1992,Q1746352,Q9048537612,4,15.0,67.0
1,1992,P5934102,E9538014762,5,7.4,40.0
1,1992,J0396487,E9538014762,6,7.4,37.0
3,1992,Q1746352,J9130462587,7,7.4,25.0
1,1992,C8163974,E9538014762,8,7.4,36.0
2,1992,C2453108,Q9048537612,9,6.1,32.0
2,1992,C8163974,J9130462587,10,6.1,22.0
2,1992,Q1746352,E9538014762,11,6.1,15.0
1,1992,P3094517,Q9048537612,12,7.4,19.0
1,1992,P5934102,J9130462587,13,15.0,54.0
3,1992,H3902571,J9130462587,14,7.4,37.0
2,1992,C2453108,J9130462587,15,6.1,9.0
1,4676,D8617492,I2780649135,16,15.0,47.0
1,4676,P3094517,E9538014762,17,15.0,59.0
1,4676,P3094517,E9538014762,18,15.0,57.0
1,4676,P3094517,I2780649135,19,15.0,40.0
1,4676,P3094517,W4930251867,20,15.0,16.0
1,4676,P5934102,J5789326014,21,7.4,32.0
1,4676,H3902571,J0159273648,22,7.4,34.0
1,4676,P5934102,O0567418392,23,15.0,66.0
1,4676,H3902571,J0639712584,24,15.0,47.0
1,4676,J0396487,Y9126705843,25,15.0,25.0
1,4676,G3041968,C0238176495,26,15.0,33.0
3,4676,H3902571,C0238176495,27,7.4,29.0
3,4676,D8617492,Y9126705843,28,7.4,60.0
3,4676,U2416879,W4930251867,29,15.0,59.0
3,4676,C2453108,I9702643815,30,15.0,45.0
1,4676,H3902571,I5849203176,31,15.0,42.0
3,4676,C2453108,I2780649135,32,15.0,35.0
1,4676,I9014368,J0639712584,33,7.4,30.0
1,4676,J0396487,I2780649135,34,15.0,41.0
1,4676,J0396487,J5789326014,35,6.1,20.0
3,4676,J0396487,O0567418392,36,7.4,34.0
3,4676,C2453108,A5102843769,37,15.0,45.0
3,4676,J0396487,I9702643815,38,15.0,47.0
3,4676,J0396487,I9702643815,39,7.4,34.0
1,4676,J0396487,O4150976382,40,7.4,72.0
3,4676,J0396487,A6751832940,41,7.4,23.0
3,4676,O7143086,C0238176495,42,15.0,41.0
3,4676,D8617492,J0159273648,43,7.4,35.0
1,4676,C2453108,I5849203176,44,7.4,29.0
3,4676,C2453108,R4612798305,45,6.1,27.0
3,4676,O1742850,R4612798305,46,6.1,26.0
3,4676,O1742850,Y9126705843,47,6.1,15.0
1,4676,H3902571,J0639712584,48,6.1,2.0
1,4676,Q1746352,M4561728903,49,15.0,49.0
1,4676,U2416879,M4561728903,50,6.1,21.0
1,4676,U2416879,J0639712584,51,6.1,12.0
1,4676,U2416879,I9702643815,52,7.4,30.0
1,4676,U2416879,C4671398052,53,15.0,42.0
1,4676,U2416879,C4671398052,54,6.1,18.0
1,4676,U2416879,M2534917860,55,15.0,42.0
1,4676,U2416879,Q9623145087,56,15.0,91.0
1,4676,U2416879,O0567418392,57,15.0,66.0
1,4676,U2416879,C0238176495,58,15.0,34.0
1,4676,U2416879,A5029463781,59,7.4,38.0
1,4676,U2416879,C4671398052,60,15.0,8.0
3,4676,L3759460,R4612798305,61,15.0,66.0
3,4676,L3759460,R4612798305,62,15.0,53.0
3,4676,D8617492,M2534917860,63,15.0,42.0
3,4676,D8617492,M2534917860,64,15.0,32.0
3,4676,P5934102,C4671398052,65,15.0,42.0
3,4676,P5934102,C4671398052,66,15.0,31.0
3,4676,H3902571,A5029463781,67,15.0,70.0
3,4676,L3759460,Y9126705843,68,15.0,20.0
3,4676,X6912754,P5438926170,69,15.0,79.0
3,4676,X6912754,P5438926170,70,15.0,21.0
3,4676,X6912754,A5029463781,71,6.1,30.0
3,4676,H3902571,A5102843769,72,15.0,45.0
3,4676,L3759460,M4561728903,73,15.0,49.0
1,4676,X6912754,O4150976382,74,15.0,82.0
3,4676,P3094517,I9702643815,75,15.0,47.0
3,4676,P3094517,M2534917860,76,15.0,42.0
3,4676,I9014368,J0179368542,77,15.0,70.0
3,4676,D8617492,J0159273648,78,15.0,70.0
3,4676,X6912754,S4695173280,79,15.0,63.0
3,4676,I9014368,S2610975843,80,15.0,62.0
3,4676,L3759460,S2610975843,81,15.0,61.0
3,4676,N3260481,M2534917860,82,6.1,17.0
3,4676,I9014368,C4671398052,83,15.0,42.0
3,4676,O1742850,C0238176495,84,15.0,41.0
3,4676,L9418056,J0179368542,85,7.4,35.0
3,4676,P5934102,Y9126705843,86,6.1,12.0
3,1992,C0317654,J9130462587,87,15.0,44.0
3,4676,L3759460,I9702643815,88,15.0,47.0
3,4676,D8617492,W4930251867,89,15.0,59.0
3,4676,D8617492,W4930251867,90,15.0,13.0
3,4676,O1742850,A5102843769,91,15.0,45.0
1,4676,O1742850,W4930251867,92,15.0,59.0
1,4676,H3902571,O0567418392,93,6.1,26.0
3,4676,L3759460,Y9274503168,94,15.0,19.0
1,1992,O1742850,J9130462587,95,6.1,23.0
1,4676,Q1746352,O0567418392,96,7.4,43.0
1,4676,D2347810,A5102843769,97,15.0,45.0
1,4676,D2347810,A5102843769,98,7.4,32.0
1,4676,D2347810,A5102843769,99,6.1,18.0
1,4676,D2347810,I5849203176,100,15.0,42.0
1,4676,O7143086,C4671398052,101,15.0,42.0
1,4676,O7143086,C4671398052,102,7.4,30.0
1,4676,Q1746352,C4671398052,103,7.4,30.0
1,4676,D2347810,J0179368542,104,15.0,12.0
3,4676,O1742850,O0567418392,105,15.0,66.0
3,4676,O1742850,O0567418392,106,7.4,41.0
3,1992,N3260481,J9130462587,107,15.0,54.0
1,4676,P3094517,O4150976382,108,15.0,95.0
3,4676,C2453108,J0179368542,109,15.0,70.0
3,4676,C2453108,J0179368542,110,6.1,24.0
3,4676,O1742850,Y9126705843,111,15.0,91.0
3,4676,J0396487,M2534917860,112,15.0,42.0
3,4676,J0396487,M2534917860,113,15.0,42.0
3,4676,J0396487,M2534917860,114,15.0,6.0
1,4676,X6912754,J5789326014,115,15.0,47.0
1,4676,X6912754,J5789326014,116,15.0,40.0
3,4676,H3902571,Y9274503168,117,15.0,84.0
3,4676,L3759460,Q9623145087,118,15.0,74.0
3,4676,O7143086,M2534917860,119,7.4,27.0
3,4676,Q1746352,O0567418392,120,15.0,66.0
3,4676,X6912754,R4612798305,121,15.0,66.0
3,4676,X6912754,Y9126705843,122,7.4,65.0
3,4676,C2453108,S2610975843,123,15.0,62.0
3,4676,D2347810,Y9126705843,124,7.4,61.0
3,4676,P5934102,W4930251867,125,15.0,54.0
3,1992,D8617492,J9130462587,126,15.0,54.0
3,1992,C0317654,J9130462587,127,15.0,54.0
3,4676,J0396487,A6751832940,128,15.0,49.0
3,4676,O1742850,S2610975843,129,15.0,49.0
2,4676,Q1746352,R4612798305,130,7.4,45.0
3,4676,U2416879,A6751832940,131,15.0,44.0
3,4676,I9014368,A5029463781,132,7.4,43.0
2,4676,J0396487,J0179368542,133,7.4,42.0
3,4676,P5934102,C4671398052,134,15.0,42.0
2,4676,O7143086,I2780649135,135,15.0,42.0
2,4676,N3260481,M2534917860,136,15.0,42.0
2,4676,X6912754,C4671398052,137,15.0,42.0
3,4676,P5934102,C0238176495,138,15.0,41.0
3,4676,H3902571,C0238176495,139,15.0,41.0
2,4676,U2416879,S2610975843,140,7.4,39.0
1,4676,D8617492,I5849203176,141,15.0,36.0
3,4676,P5934102,S4695173280,142,7.4,35.0
1,4676,Q1746352,E9538014762,143,7.4,35.0
2,4676,U2416879,J0159273648,144,7.4,35.0
3,4676,O7143086,J0179368542,145,7.4,34.0
2,4676,P3094517,Y9274503168,146,6.1,34.0
3,4676,O1742850,W4930251867,147,7.4,34.0
3,4676,P3094517,M2534917860,148,15.0,33.0
2,4676,P3094517,Y9126705843,149,6.1,31.0
1,4676,U2416879,J5789326014,150,7.4,31.0
2,4676,C2453108,E9538014762,151,7.4,31.0
3,4676,H3902571,R4612798305,152,6.1,28.0
3,4676,C0317654,Y9126705843,153,6.1,25.0
2,4676,C2453108,C0238176495,154,7.4,22.0
1,4676,O1742850,J5789326014,155,6.1,19.0
2,4676,J0396487,C0238176495,156,6.1,17.0
3,4676,J0396487,I9702643815,157,6.1,12.0
3,4676,O7143086,C4671398052,158,6.1,12.0
3,4676,H3902571,M2534917860,159,6.1,3.0
1,4676,C1054638,A5029463781,160,15.0,67.0
1,4676,C1054638,C4671398052,161,15.0,42.0
2,4676,J0396487,S4695173280,162,15.0,66.0
3,4676,H3902571,P5438926170,163,15.0,79.0
3,4676,X6912754,A5029463781,164,15.0,70.0
3,4676,H3902571,O0567418392,165,15.0,66.0
2,4676,X6912754,S2610975843,166,15.0,62.0
1,4676,U2416879,I5849203176,167,15.0,42.0
1,4676,U2416879,I5849203176,168,6.1,14.0
2,1992,C8163974,J9130462587,169,15.0,54.0
2,1992,I9014368,Q9048537612,170,7.4,53.0
3,4676,H3902571,S2610975843,171,15.0,51.0
3,4676,U2416879,S4695173280,172,7.4,47.0
3,4676,X6912754,M2534917860,173,15.0,42.0
2,4676,X6912754,J0639712584,174,15.0,36.0
3,4676,I9014368,P5438926170,175,7.4,35.0
1,4676,N3260481,I5849203176,176,15.0,31.0
1,4676,P3094517,A6751832940,177,7.4,25.0
1,4676,H3902571,J5789326014,178,7.4,22.0
2,4676,U2416879,O0567418392,179,6.1,4.0
2,4676,C8163974,O4150976382,180,15.0,108.0
3,4676,C8163974,A5102843769,181,15.0,45.0
3,4676,C8163974,A5102843769,182,15.0,45.0
2,4676,C2453108,M2534917860,183,15.0,42.0
2,4676,D2347810,R4612798305,184,15.0,66.0
3,4676,C8163974,M2534917860,185,15.0,42.0
3,4676,C8163974,M2534917860,186,15.0,42.0
3,4676,C8163974,M2534917860,187,7.4,26.0
2,4676,P3094517,I5849203176,188,15.0,42.0
2,4676,P3094517,I5849203176,189,15.0,42.0
3,4676,O1742850,J5789326014,190,15.0,47.0
2,4676,O1742850,I2780649135,191,15.0,47.0
3,4676,C8163974,A6751832940,192,15.0,45.0
3,4676,N3260481,O4150976382,193,15.0,91.0
2,4676,C0317654,Q9623145087,194,15.0,91.0
3,4676,C8163974,S4695173280,195,15.0,66.0
3,4676,I9014368,Y9274503168,196,15.0,85.0
3,4676,O1742850,C4671398052,197,15.0,42.0
3,4676,O1742850,C4671398052,198,15.0,40.0
3,4676,C8163974,I2780649135,199,15.0,35.0
2,4676,I9014368,Y9126705843,200,15.0,76.0
2,4676,O1742850,Y9274503168,201,15.0,75.0
2,4676,D2347810,J0179368542,202,15.0,70.0
2,4676,P5934102,J0179368542,203,15.0,70.0
2,4676,C8163974,R4612798305,204,15.0,66.0
2,4676,O1742850,E9538014762,205,15.0,59.0
2,4676,O1742850,E9538014762,206,15.0,9.0
2,4676,I9014368,S4695173280,207,15.0,66.0
2,4676,C8163974,Y9126705843,208,7.4,64.0
3,4676,P3094517,O0567418392,209,15.0,60.0
2,4676,C8163974,S2610975843,210,15.0,60.0
3,4676,C8163974,J0179368542,211,15.0,60.0
2,4676,U2416879,E9538014762,212,15.0,59.0
