plant_code,product_code,volume
6295,R8469257310,76
6295,E9316750284,101
6295,S6798105234,123
6295,A4936721805,56
6295,C6715043928,35
6295,Q9530462781,143
6295,F2684391570,88
6295,Q5904761382,80
6295,N4867053192,68
6295,J6145807392,104
6295,P9314628075,82
6295,R8962137504,54
6295,O2198703546,66
6295,N4310586792,101
6295,J0184762395,49
6295,C4896503712,144
6295,K5283976014,67
6295,C9340871256,52
6295,M1763908524,70
6295,D5932687104,111
6295,K2487130596,30
6295,Z2786145309,103
6295,K9615702483,125
6295,V5037194628,93
6295,J0713956842,115
6295,W2346159780,90
6295,I7954203618,49
6295,B0694531782,64
6295,K4579231068,53
6295,L2081937456,78
6295,H0762495183,80
6295,W0435276819,93
6295,I7913280546,115
6295,A4537268910,64
6295,M4205398176,81
6295,U7142950386,88
6295,U2695783410,66
6295,O2384609715,54
6295,J7619035428,160
6295,N8610234975,206
6295,N1876325904,100
6295,R2495716308,148
6295,S4796513208,95
6295,N6781023594,196
6295,X4916807523,215
6295,D8534917620,189
6295,T0927165438,83
1399,R8469257310,75
1399,E9316750284,90
1399,S6798105234,131
1399,A4936721805,82
1399,C6715043928,54
1399,Q9530462781,61
1399,F2684391570,137
1399,Q5904761382,77
1399,N4867053192,54
1399,J6145807392,48
1399,P9314628075,66
1399,R8962137504,37
1399,O2198703546,62
1399,N4310586792,70
1399,J0184762395,41
1399,C4896503712,101
1399,K5283976014,69
1399,C9340871256,40
1399,M1763908524,73
1399,D5932687104,132
1399,K2487130596,73
1399,Z2786145309,83
1399,K9615702483,100
1399,V5037194628,132
1399,J0713956842,53
1399,W2346159780,45
1399,I7954203618,45
1399,B0694531782,64
1399,K4579231068,112
1399,L2081937456,61
1399,H0762495183,64
1399,W0435276819,40
1399,I7913280546,77
1399,A4537268910,102
1399,M4205398176,69
1399,U7142950386,97
1399,U2695783410,107
1399,O2384609715,134
1399,J7619035428,152
1399,N8610234975,178
1399,N1876325904,95
1399,R2495716308,148
1399,S4796513208,95
1399,N6781023594,199
1399,X4916807523,194
1399,D8534917620,118
1399,T0927165438,179
1144,R8469257310,67
1144,E9316750284,53
1144,S6798105234,120
1144,A4936721805,47
1144,C6715043928,43
1144,Q9530462781,132
1144,F2684391570,119
1144,Q5904761382,81
1144,N4867053192,38
1144,J6145807392,78
1144,P9314628075,63
1144,R8962137504,84
1144,O2198703546,90
1144,N4310586792,42
1144,J0184762395,58
1144,C4896503712,111
1144,K5283976014,52
1144,C9340871256,79
1144,M1763908524,89
1144,D5932687104,118
1144,K2487130596,52
1144,Z2786145309,40
1144,K9615702483,47
1144,V5037194628,138
1144,J0713956842,100
1144,W2346159780,101
1144,I7954203618,99
1144,B0694531782,91
1144,K4579231068,55
1144,L2081937456,55
1144,H0762495183,35
1144,W0435276819,60
1144,I7913280546,65
1144,A4537268910,82
1144,M4205398176,139
1144,U7142950386,122
1144,U2695783410,80
1144,O2384609715,88
