day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty
1,5476,J4970165,R2035614987,1,15.2,56.0
1,5476,Q5721930,L9426013875,2,15.2,32.0
3,5476,Q5721930,P4805293176,3,16.1,26.0
1,5476,J4970165,H3618279540,4,16.1,25.0
1,8993,I3485920,H6249817530,5,16.1,33.0
2,8993,I3485920,H6249817530,6,16.1,40.0
2,5476,I3485920,D4387905621,7,15.2,68.0
1,8993,I3485920,I8514392076,8,16.1,38.0
3,1616,Z8913462,W5648903712,9,15.2,39.0
2,5476,J4970165,P4235719068,10,16.1,86.0
3,5476,U2316840,L1397504862,11,15.2,65.0
3,5476,Q5721930,L9426013875,12,15.2,16.0
3,5476,Q5721930,I0427953816,13,16.1,28.0
3,5476,U2316840,P4805293176,14,15.2,43.0
2,5476,Q5721930,P4235719068,15,16.1,86.0
3,1616,I3485920,W5648903712,16,16.1,59.0
2,8993,I3485920,E6102374895,17,15.2,76.0
3,5476,J4970165,H9261845307,18,15.2,62.0
2,5476,I3485920,H9261845307,19,15.2,53.0
2,5476,J4970165,W0281534796,20,15.2,32.0
2,8993,I3485920,I8514392076,21,15.2,18.0
3,5476,J4970165,X4598032167,22,16.1,66.0
2,5476,Z8913462,I0427953816,23,15.2,50.0
1,5476,Z8913462,P4805293176,24,16.1,69.0
3,5476,U2316840,P4805293176,25,16.1,3.0
3,5476,Q5721930,H9261845307,26,16.1,75.0
3,5476,Q5721930,W0281534796,27,16.1,61.0
2,8993,Z8913462,Y0689752143,28,15.2,60.0
2,5476,Q5721930,X4598032167,29,15.2,59.0
3,8993,J4970165,Y0689752143,30,16.1,101.0
3,8993,I3485920,Y1564389702,31,16.1,101.0
3,8993,I3485920,Y1564389702,32,16.1,13.0
3,8993,J4970165,K7365198240,33,15.2,109.0
3,8993,J4970165,F0653124897,34,16.1,69.0
3,8993,I3485920,B2306987145,35,16.1,82.0
3,8993,J4970165,T0789614523,36,16.1,61.0
3,8993,J4970165,T0789614523,37,16.1,23.0
3,8993,I3485920,Q3814605792,38,15.2,83.0
3,8993,U2316840,Y1564389702,39,15.2,70.0
2,8993,J4970165,R2035614987,40,16.1,59.0
3,8993,J4970165,G5318092674,41,15.2,61.0
3,8993,Q5721930,G5318092674,42,15.2,55.0
2,8993,J4970165,E6102374895,43,15.2,47.0
3,8993,J4970165,R3184052967,44,15.2,42.0
2,8993,J4970165,O7480312965,45,15.2,42.0
3,8993,U2316840,H6249817530,46,15.2,34.0
2,5476,J4970165,P4805293176,47,15.2,52.0
