plant_code,product_code,day,volume
1616,B2306987145,1,0.0
1616,B2306987145,2,0.0
1616,B2306987145,3,0.0
1616,T0789614523,1,0.0
1616,T0789614523,2,0.0
1616,T0789614523,3,0.0
1616,Y9374512860,1,101.0
1616,Y9374512860,2,97.0
1616,Y9374512860,3,83.0
1616,L5478962301,1,0.0
1616,L5478962301,2,0.0
1616,L5478962301,3,0.0
1616,K7365198240,1,0.0
1616,K7365198240,2,0.0
1616,K7365198240,3,0.0
1616,E8304597621,1,33.0
1616,E8304597621,2,182.0
1616,E8304597621,3,122.0
1616,Y0689752143,1,60.0
1616,Y0689752143,2,60.0
1616,Y0689752143,3,60.0
1616,I8514392076,1,0.0
1616,I8514392076,2,0.0
1616,I8514392076,3,0.0
1616,D4387905621,1,0.0
1616,D4387905621,2,0.0
1616,D4387905621,3,0.0
1616,W5648903712,1,73.0
1616,W5648903712,2,110.0
1616,W5648903712,3,94.0
1616,H6249817530,1,0.0
1616,H6249817530,2,0.0
1616,H6249817530,3,0.0
1616,P4805293176,1,0.0
1616,P4805293176,2,0.0
1616,P4805293176,3,0.0
1616,E6102374895,1,0.0
1616,E6102374895,2,0.0
1616,E6102374895,3,0.0
1616,O7480312965,1,0.0
1616,O7480312965,2,0.0
1616,O7480312965,3,0.0
1616,G5318092674,1,28.0
1616,G5318092674,2,28.0
1616,G5318092674,3,28.0
1616,L8697201354,1,164.0
1616,L8697201354,2,149.0
1616,L8697201354,3,117.0
1616,N4259068137,1,0.0
1616,N4259068137,2,0.0
1616,N4259068137,3,0.0
1616,G1049586732,1,35.0
1616,G1049586732,2,35.0
1616,G1049586732,3,35.0
1616,H9261845307,1,67.0
1616,H9261845307,2,67.0
1616,H9261845307,3,67.0
1616,I0427953816,1,0.0
1616,I0427953816,2,0.0
1616,I0427953816,3,0.0
1616,Q3814605792,1,0.0
1616,Q3814605792,2,0.0
1616,Q3814605792,3,0.0
1616,R3184052967,1,0.0
1616,R3184052967,2,0.0
1616,R3184052967,3,0.0
1616,L1397504862,1,0.0
1616,L1397504862,2,0.0
1616,L1397504862,3,0.0
1616,Y1564389702,1,0.0
1616,Y1564389702,2,0.0
1616,Y1564389702,3,0.0
1616,W0281534796,1,0.0
1616,W0281534796,2,0.0
1616,W0281534796,3,0.0
1616,R2035614987,1,0.0
1616,R2035614987,2,0.0
1616,R2035614987,3,0.0
1616,V0798321654,1,0.0
1616,V0798321654,2,0.0
1616,V0798321654,3,0.0
1616,T5012479683,1,0.0
1616,T5012479683,2,0.0
1616,T5012479683,3,0.0
1616,F8309126754,1,0.0
1616,F8309126754,2,0.0
1616,F8309126754,3,0.0
1616,L9426013875,1,0.0
1616,L9426013875,2,0.0
1616,L9426013875,3,0.0
1616,L2073895614,1,0.0
1616,L2073895614,2,0.0
1616,L2073895614,3,0.0
1616,I0291576438,1,0.0
1616,I0291576438,2,0.0
1616,I0291576438,3,0.0
1616,P4235719068,1,41.0
1616,P4235719068,2,41.0
1616,P4235719068,3,41.0
1616,H3618279540,1,59.0
1616,H3618279540,2,59.0
1616,H3618279540,3,59.0
1616,X4598032167,1,0.0
1616,X4598032167,2,0.0
1616,X4598032167,3,0.0
1616,F0653124897,1,44.0
1616,F0653124897,2,44.0
1616,F0653124897,3,44.0
5476,B2306987145,1,0.0
5476,B2306987145,2,0.0
5476,B2306987145,3,0.0
5476,T0789614523,1,51.0
5476,T0789614523,2,51.0
5476,T0789614523,3,51.0
5476,Y9374512860,1,0.0
5476,Y9374512860,2,0.0
5476,Y9374512860,3,0.0
5476,L5478962301,1,0.0
5476,L5478962301,2,0.0
5476,L5478962301,3,0.0
5476,K7365198240,1,48.0
5476,K7365198240,2,48.0
5476,K7365198240,3,48.0
5476,E8304597621,1,51.0
5476,E8304597621,2,51.0
5476,E8304597621,3,51.0
5476,Y0689752143,1,0.0
5476,Y0689752143,2,0.0
5476,Y0689752143,3,0.0
5476,I8514392076,1,36.0
5476,I8514392076,2,36.0
5476,I8514392076,3,36.0
