day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty
1,7755,N5876310,D8324607159,1,15.8,10.0
1,7755,N5876310,E9438561702,1,15.8,11.0
1,7755,N5876310,Y5126430897,1,15.8,10.0
1,7755,N5876310,A6317842095,1,15.8,13.0
1,7755,N5876310,Y4592368107,1,15.8,19.0
1,7755,N5876310,I7346120958,1,15.8,10.0
1,7755,N5876310,Z4205369817,1,15.8,10.0
1,7755,N5876310,B3517840926,1,15.8,18.0
1,4879,O3254918,D8324607159,2,15.8,14.0
1,4879,O3254918,A6317842095,2,15.8,10.0
1,4879,O3254918,Y4592368107,2,15.8,20.0
1,4879,O3254918,I7346120958,2,15.8,4.0
1,4879,O3254918,O3645018792,2,15.8,24.0
1,4879,O3254918,B3517840926,2,15.8,6.0
1,4879,O3254918,Z8120794356,2,15.8,13.0
1,4879,O3254918,W6102953478,2,15.8,13.0
1,7755,C6214083,D8324607159,3,7.7,16.0
1,7755,C6214083,I7346120958,3,7.7,16.0
1,7755,C6214083,B3517840926,3,7.7,12.0
1,7755,C6214083,Y5126430897,3,7.7,9.0
1,7755,C6214083,Z4205369817,3,7.7,15.0
1,4879,S2514087,D8324607159,4,15.8,6.0
1,4879,S2514087,E9438561702,4,15.8,2.0
1,4879,S2514087,A6317842095,4,15.8,14.0
1,4879,S2514087,Y4592368107,4,15.8,19.0
1,4879,S2514087,I7346120958,4,15.8,1.0
1,4879,S2514087,O3645018792,4,15.8,16.0
1,4879,S2514087,Z4205369817,4,15.8,21.0
1,4879,S2514087,B3517840926,4,15.8,13.0
1,4879,S2514087,Z8120794356,4,15.8,11.0
1,4879,G4239075,D8324607159,5,15.8,15.0
1,4879,G4239075,A6317842095,5,15.8,15.0
1,4879,G4239075,I7346120958,5,15.8,18.0
1,4879,G4239075,O3645018792,5,15.8,4.0
1,4879,G4239075,Z4205369817,5,15.8,7.0
1,4879,G4239075,B3517840926,5,15.8,19.0
1,4879,G4239075,Z8120794356,5,15.8,9.0
1,4879,G4239075,W6102953478,5,15.8,8.0
1,4879,G4239075,Z8603791452,5,15.8,3.0
1,4879,R9210468,D8324607159,6,15.8,14.0
1,4879,R9210468,E9438561702,6,15.8,19.0
1,4879,R9210468,Y4592368107,6,15.8,7.0
1,4879,R9210468,O3645018792,6,15.8,20.0
1,4879,R9210468,Z4205369817,6,15.8,13.0
1,4879,R9210468,Z8120794356,6,15.8,8.0
1,4879,R9210468,W6102953478,6,15.8,13.0
1,4879,R9210468,Z8603791452,6,15.8,4.0
1,4879,C6214083,X4938210675,7,15.8,1.0
1,4879,C6214083,T7031658492,7,15.8,15.0
1,4879,C6214083,I6394170285,7,15.8,16.0
1,4879,C6214083,X6730214859,7,15.8,13.0
1,4879,C6214083,Z8603791452,7,15.8,6.0
1,4879,C6214083,H9385702146,7,15.8,12.0
1,4879,C6214083,E7816530492,7,15.8,1.0
1,4879,G4239075,B1658740329,8,15.8,1.0
1,4879,G4239075,M9108357246,8,15.8,20.0
1,4879,G4239075,L7014562398,8,15.8,14.0
1,4879,G4239075,Z8603791452,8,15.8,16.0
1,4879,G4239075,H9385702146,8,15.8,1.0
1,4879,G4239075,E7816530492,8,15.8,19.0
1,4879,O3254918,B1658740329,9,15.8,14.0
1,4879,O3254918,M9108357246,9,15.8,18.0
1,4879,O3254918,L7014562398,9,15.8,4.0
1,4879,O3254918,H9385702146,9,15.8,11.0
1,4879,O3254918,E7816530492,9,15.8,22.0
1,4879,N5876310,M9108357246,10,15.8,24.0
1,4879,N5876310,L7014562398,10,15.8,10.0
1,4879,N5876310,X6730214859,10,15.8,1.0
1,4879,N5876310,Z8603791452,10,15.8,10.0
1,4879,N5876310,H9385702146,10,15.8,10.0
1,4879,N5876310,E7816530492,10,15.8,16.0
1,7755,S2514087,L7014562398,11,7.7,9.0
1,7755,S2514087,Z8603791452,11,7.7,16.0
1,7755,S2514087,H9385702146,11,7.7,17.0
1,7755,S2514087,E7816530492,11,7.7,6.0
1,4879,R9210468,J9563847012,12,16.6,25.0
1,4879,R9210468,M9108357246,12,16.6,7.0
1,4879,R9210468,L7014562398,12,16.6,20.0
1,4879,R9210468,H9385702146,12,16.6,17.0
1,4879,L9703486,M9108357246,13,16.6,29.0
1,4879,L9703486,Z8120794356,13,16.6,1.0
1,4879,L9703486,Z8603791452,13,16.6,20.0
1,4879,L9703486,H9385702146,13,16.6,1.0
