client_code,product_code,volume
D8796532,O2893546017,77
D8796532,U6385017294,53
D8796532,G2185960743,87
D8796532,V5239780416,69
D8796532,Q8574061932,81
D8796532,R9160425873,94
D8796532,X5361047289,110
D8796532,W3192748560,92
D8796532,U3468750291,56
D8796532,L6824015397,43
D8796532,P2479806531,37
D8796532,E6035497281,78
D8796532,B1659823047,89
D8796532,O7054319862,98
D8796532,Q7193648250,87
D8796532,U7695234801,84
D8796532,C8153024967,74
D8796532,C4958326170,58
D8796532,T5896072413,112
D8796532,D2964831075,48
D8796532,A9613285407,80
D8796532,Q4259683107,60
D8796532,T4095278316,78
D8796532,H1986324570,92
D8796532,H3056871249,45
D8796532,S9234176805,96
D8796532,E3675098214,52
D8796532,F0479618325,108
D8796532,H5381947026,79
D8796532,R9617523408,86
T4579310,U3468750291,73
T4579310,U7206143589,77
T4579310,D2964831075,32
T4579310,V5239780416,50
T4579310,E3675098214,70
T4579310,H5381947026,65
T4579310,Q7193648250,103
T4579310,R9617523408,96
Z2075691,F2719460583,54
Z2075691,U3468750291,103
Z2075691,O2893546017,31
Z2075691,U7206143589,66
Z2075691,P2479806531,36
Z2075691,C8153024967,93
Z2075691,C4958326170,56
Z2075691,R9617523408,103
Z2075691,U6385017294,45
Z2075691,S2693108547,99
Z2075691,A9613285407,49
Z2075691,Q4259683107,32
Z2075691,B1659823047,36
Z2075691,Y9834712650,100
Z2075691,Q7193648250,95
Z2075691,R9160425873,108
Z2075691,X7160258394,85
Z2075691,E6035497281,39
H5376982,U3468750291,64
H5376982,S9234176805,73
H5376982,T5896072413,117
H5376982,D2964831075,36
H5376982,V5239780416,109
H5376982,U6385017294,97
H5376982,E3675098214,98
H5376982,B1659823047,111
H5376982,A9613285407,105
H5376982,T4095278316,34
H5376982,Y9834712650,113
H5376982,N7845631029,67
H5376982,Q0758321964,78
H5376982,R9617523408,79
C7201984,F2719460583,66
C7201984,O2893546017,49
C7201984,R0427513968,44
C7201984,U6385017294,84
C7201984,S2693108547,71
C7201984,Q8574061932,64
C7201984,G2185960743,86
C7201984,V5239780416,48
C7201984,X5361047289,53
C7201984,U3468750291,50
C7201984,L6824015397,111
C7201984,E6035497281,97
C7201984,U7695234801,39
C7201984,U7206143589,48
C7201984,C8153024967,113
C7201984,C4958326170,56
C7201984,T5896072413,72
C7201984,D2964831075,115
C7201984,A9613285407,100
C7201984,Y9834712650,105
C7201984,E6052398174,89
C7201984,N7845631029,56
C7201984,H3056871249,32
C7201984,O6143790285,31
C7201984,F0479618325,69
C7201984,E3675098214,85
C7201984,H5381947026,98
C7201984,R9617523408,108
G1306248,F2719460583,114
G1306248,O2893546017,56
G1306248,R0427513968,62
G1306248,U6385017294,51
G1306248,V5239780416,31
G1306248,Q8574061932,71
G1306248,R9160425873,44
G1306248,X7160258394,69
G1306248,X5361047289,44
G1306248,W3192748560,78
G1306248,U3468750291,78
G1306248,P2479806531,38
G1306248,L6824015397,97
