client_code,product_code,volume
R6307821,X6908541723,35
R6307821,S1390465827,100
R6307821,G8517204639,111
R6307821,Z6824379501,38
R6307821,L4160578932,92
R6307821,V1842960573,49
R6307821,F3562801497,44
R6307821,V8167432509,80
R6307821,Q5913280647,100
R6307821,U0326758941,111
R6307821,F4591786230,103
R6307821,G5019628374,100
R6307821,A2157930648,94
R6307821,P0593481267,83
R6307821,P5910672384,67
R6307821,D2389045761,84
R6307821,K8506217394,115
R6307821,F9731508624,45
R6307821,Q9156287304,53
R6307821,O8406519327,111
R6307821,E5238149607,58
R6307821,V2461059783,65
R6307821,G1857064392,113
R6307821,H5491368072,65
R6307821,K4653087921,65
R6307821,I4351627089,68
R6307821,B5206937418,58
R6307821,T7504963182,30
R6307821,U0837649125,115
R6307821,K2094687153,56
R6307821,K3154706829,75
R6307821,B9218457306,53
R6307821,U8956210437,110
R6307821,Z4819573062,77
R6307821,H3025697841,120
R6307821,L9750184362,45
R6307821,Y3824601957,47
R6307821,D5391028647,84
R6307821,I4512367098,111
Z7259483,A6401823957,119
Z7259483,S1390465827,60
Z7259483,Z6824379501,59
Z7259483,W7013825964,82
Z7259483,W3567802149,118
Z7259483,Z6495132807,107
Z7259483,L0953642871,112
Z7259483,F3562801497,86
Z7259483,Z0938154762,45
Z7259483,R6137082594,87
Z7259483,K2361504798,53
Z7259483,D6894207135,35
Z7259483,L2637540189,72
Z7259483,B8524610793,66
Z7259483,Y0159428763,99
Z7259483,G5019628374,106
Z7259483,R8196432507,91
Z7259483,P5910672384,68
Z7259483,O2169750483,55
Z7259483,O4173029856,102
Z7259483,E5238149607,83
Z7259483,A9712504836,74
Z7259483,G1857064392,68
Z7259483,X4235089671,82
Z7259483,G1392806754,95
Z7259483,K4653087921,109
Z7259483,P0132987546,40
Z7259483,L3578629401,93
Z7259483,I9871346025,81
Z7259483,K3154706829,88
Z7259483,X5436028719,72
Z7259483,N7608941235,42
Z7259483,T9062785341,105
Z7259483,F9362581470,110
Z7259483,I4512367098,35
Z7259483,Y7254806139,95
Z7259483,B7405293816,66
P5793460,A6401823957,98
P5793460,S1390465827,54
P5793460,O4308796512,94
P5793460,G8517204639,108
P5793460,W3567802149,63
P5793460,Z6495132807,90
P5793460,L0953642871,94
P5793460,V1842960573,74
P5793460,F3562801497,117
P5793460,Z0938154762,74
P5793460,R6137082594,67
P5793460,K2361504798,64
P5793460,V8167432509,103
P5793460,D6894207135,110
P5793460,L2637540189,43
P5793460,Q5913280647,70
P5793460,B8524610793,69
P5793460,Y0159428763,53
P5793460,F4591786230,56
P5793460,G5019628374,39
P5793460,A2157930648,34
P5793460,P0593481267,43
P5793460,Z2560378419,40
P5793460,P3452960871,80
P5793460,P5910672384,114
P5793460,O2169750483,82
P5793460,F9731508624,112
P5793460,K8506217394,53
P5793460,K0845697123,90
P5793460,Z3102457986,76
P5793460,G1857064392,81
P5793460,X4235089671,51
P5793460,G1392806754,39
P5793460,H5491368072,35
P5793460,K4653087921,44
P5793460,W4075328691,96
P5793460,I4351627089,66
P5793460,A4072369815,87
P5793460,W5697401382,72
P5793460,T7504963182,93
P5793460,U0195647328,47
P5793460,U0837649125,42
P5793460,L3578629401,97
P5793460,K2094687153,52
P5793460,P0132987546,58
P5793460,I9871346025,115
P5793460,K3154706829,91
P5793460,X5436028719,76
P5793460,B4782153096,46
P5793460,B9218457306,77
P5793460,Z4819573062,100
P5793460,L9750184362,87
P5793460,T9062785341,54
P5793460,F9362581470,115
P5793460,Y3824601957,31
P5793460,D5391028647,94
P5793460,I4512367098,100
P5793460,Y7254806139,32
P5793460,B7405293816,91
D6513290,X6908541723,96
D6513290,S1390465827,59
D6513290,Z0938154762,79
D6513290,F3562801497,73
D6513290,K2361504798,45
D6513290,Q5913280647,31
D6513290,D2593710684,98
D6513290,Z2560378419,67
D6513290,R8196432507,92
D6513290,P3452960871,108
D6513290,O2169750483,71
D6513290,F9731508624,69
D6513290,V2461059783,111
D6513290,Z3102457986,92
D6513290,O5627014938,51
D6513290,X5436028719,51
D6513290,U8956210437,81
D6513290,H3025697841,91
D6513290,F9362581470,69
D6513290,Y7254806139,84
D6513290,G8517204639,98
D6513290,Z6824379501,67
D6513290,L4160578932,89
D6513290,L2637540189,50
D6513290,R7692835104,91
D6513290,A2157930648,96
D6513290,P5910672384,110
D6513290,K8506217394,67
D6513290,Q9156287304,109
D6513290,Z3180475296,78
D6513290,K0845697123,110
D6513290,X4235089671,35
D6513290,G1392806754,64
D6513290,W4075328691,63
D6513290,W5697401382,45
D6513290,R0637158942,119
D6513290,L3578629401,109
D6513290,K2094687153,74
D6513290,B9218457306,105
D6513290,Y3824601957,100
D6513290,D5391028647,82
D6513290,O4308796512,113
D6513290,W7013825964,96
D6513290,W3567802149,108
D6513290,L0953642871,95
D6513290,D6894207135,90
D6513290,G5019628374,112
D6513290,P0593481267,50
D6513290,D2389045761,71
