day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty,standard_size,carry_standard_size,min_standard_size,occupied_size
1,2097,B8165920,Y3950748216,1,16.2,4.0,1.7,181,103,6.8
1,2097,B8165920,F2916785043,1,16.2,11.0,1.3,181,103,14.3
1,2097,B8165920,P8651032497,1,16.2,9.0,1.2,181,103,10.8
1,2097,B8165920,K1329760485,1,16.2,10.0,1.6,181,103,16.0
1,2097,B8165920,P5249170683,1,16.2,17.0,1.7,181,103,28.9
1,2097,B8165920,C5321604879,1,16.2,13.0,1.7,181,103,22.1
1,2097,B8165920,H9475213860,1,16.2,18.0,1.2,181,103,21.6
1,2097,B8165920,V8572409631,1,16.2,22.0,1.4,181,103,30.8
1,2097,B8165920,V6321750498,1,16.2,10.0,1.8,181,103,18.0
1,2097,B8165920,S1834065279,1,16.2,8.0,1.4,181,103,11.2
1,2097,J9175082,F2916785043,2,16.1,14.0,1.3,178,96,18.2
1,2097,J9175082,P8651032497,2,16.1,14.0,1.2,178,96,16.8
1,2097,J9175082,K1329760485,2,16.1,19.0,1.6,178,96,30.4
1,2097,J9175082,C5321604879,2,16.1,10.0,1.7,178,96,17.0
1,2097,J9175082,H9475213860,2,16.1,14.0,1.2,178,96,16.8
1,2097,J9175082,Q8739624015,2,16.1,23.0,1.7,178,96,39.1
1,2097,J9175082,T8253916074,2,16.1,5.0,1.8,178,96,9.0
1,2097,J9175082,S1834065279,2,16.1,21.0,1.4,178,96,29.4
1,4904,Q3084752,F2916785043,3,16.1,10.0,1.3,178,96,13.0
1,4904,Q3084752,P8651032497,3,16.1,16.0,1.2,178,96,19.2
1,4904,Q3084752,K1329760485,3,16.1,13.0,1.6,178,96,20.8
1,4904,Q3084752,P5249170683,3,16.1,17.0,1.7,178,96,28.9
1,4904,Q3084752,C5321604879,3,16.1,15.0,1.7,178,96,25.5
1,4904,Q3084752,H9475213860,3,16.1,5.0,1.2,178,96,6.0
1,4904,Q3084752,V8572409631,3,16.1,24.0,1.4,178,96,33.599999999999994
