plant_code,product_code,day,volume
3160,Y4059321768,7,-0.0
3495,I7063124958,7,0.0
3495,W8956327410,7,0.0
3495,R9018527346,7,0.0
9023,W3021675849,7,0.0
6345,J2615973084,7,0.0
3160,B6409832715,7,0.0
6345,Z4197836520,7,0.0
6345,L5421076839,7,-0.0
3160,L5421076839,7,-0.0
6345,W3021675849,7,0.0
3160,W3021675849,7,0.0
3160,W8956327410,7,0.0
9023,F4675103928,7,-0.0
9023,P4982730156,7,-0.0
3160,Z1472938065,7,0.0
3495,B6409832715,7,0.0
6345,I7063124958,7,0.0
3495,J3781254960,7,0.0
6345,Z9054182367,7,0.0
3160,F4675103928,7,0.0
6345,O0175698423,7,0.0
9023,I7063124958,7,0.0
9023,M6273048591,7,0.0
3495,R6452079381,7,0.0
9023,Y6829501374,7,-0.0
3495,Z1472938065,7,0.0
9023,X2150793468,7,0.0
3495,J2615973084,7,11.0
3495,A3250781649,7,0.0
9023,J2615973084,7,0.0
3495,X9360854127,7,-0.0
3495,U1284069537,7,0.0
3495,X2150793468,7,0.0
9023,E3076291458,7,-0.0
9023,L9746328510,7,0.0
9023,P1427039856,7,0.0
9023,O0175698423,7,0.0
6345,I0254378691,7,-0.0
3160,I0254378691,7,0.0
3160,X9360854127,7,0.0
3160,P1427039856,7,0.0
6345,W8956327410,7,0.0
3495,T3562891407,7,0.0
3495,L9746328510,7,0.0
6345,J3781254960,7,0.0
3160,R9018527346,7,0.0
9023,W8956327410,7,0.0
3495,P1427039856,7,0.0
3495,O0175698423,7,0.0
6345,A3250781649,7,0.0
3495,F4675103928,7,5.0
6345,F4675103928,7,0.0
3495,G7640398215,7,32.0
9023,G7640398215,7,0.0
3160,U1284069537,7,0.0
9023,L5421076839,7,-0.0
3495,Z4197836520,7,0.0
3160,P4982730156,7,-0.0
6345,Y4059321768,7,0.0
3160,G7640398215,7,-0.0
6345,L9746328510,7,0.0
3160,M6273048591,7,-0.0
3495,O2153064978,7,0.0
6345,P1427039856,7,0.0
6345,R6452079381,7,-0.0
9023,A3250781649,7,0.0
3160,R6452079381,7,0.0
9023,X9360854127,7,-0.0
3160,L9746328510,7,61.0
3160,T3562891407,7,-0.0
3160,A3250781649,7,-0.0
6345,R9018527346,7,0.0
6345,T3562891407,7,5.0
3495,Y4059321768,7,0.0
3495,Z9054182367,7,0.0
6345,Z1472938065,7,0.0
6345,U1284069537,7,0.0
6345,M6273048591,7,0.0
6345,P4982730156,7,-0.0
6345,Y6829501374,7,0.0
9023,R6452079381,7,-0.0
9023,Z1472938065,7,0.0
6345,O2153064978,7,0.0
3160,Z4197836520,7,0.0
9023,Z9054182367,7,0.0
9023,O2153064978,7,0.0
3495,P4982730156,7,-0.0
6345,X2150793468,7,0.0
3160,X2150793468,7,0.0
3495,E3076291458,7,0.0
6345,G7640398215,7,13.0
3495,L5421076839,7,0.0
3495,Y6829501374,7,0.0
3495,M6273048591,7,9.0
3160,O2153064978,7,0.0
3160,Y6829501374,7,-0.0
9023,I0254378691,7,-0.0
3495,W3021675849,7,0.0
3495,I0254378691,7,8.0
9023,Y4059321768,7,0.0
9023,R9018527346,7,0.0
3160,I7063124958,7,0.0
3160,Z9054182367,7,0.0
3160,O0175698423,7,0.0
3160,J2615973084,7,-0.0
