day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty
1,3160,Q3165074,X2150793468,1,13.7,9.0
1,3160,Q3165074,Z4197836520,1,13.7,19.0
1,3160,Q3165074,O0175698423,1,13.7,16.0
1,3160,Q3165074,I7063124958,1,13.7,8.0
1,3160,Q3165074,P4982730156,1,13.7,8.0
1,3160,Q3165074,W3021675849,1,13.7,12.0
1,3160,Q3165074,T3562891407,1,13.7,7.0
1,3160,Q3165074,R6452079381,1,13.7,19.0
1,3160,Q3165074,A3250781649,1,13.7,19.0
1,3160,Q3165074,L5421076839,1,13.7,9.0
1,3160,V1374892,J2615973084,2,13.7,17.0
1,3160,V1374892,A3250781649,2,13.7,20.0
1,3160,V1374892,W3021675849,2,13.7,20.0
1,3160,V1374892,X2150793468,2,13.7,26.0
1,3160,V1374892,Z4197836520,2,13.7,8.0
1,3160,V1374892,Y4059321768,2,13.7,18.0
1,3160,V1374892,R6452079381,2,13.7,9.0
1,6345,G9610735,X2150793468,3,14.0,13.0
1,6345,G9610735,L9746328510,3,14.0,16.0
1,6345,G9610735,Z4197836520,3,14.0,18.0
1,6345,G9610735,O0175698423,3,14.0,11.0
1,6345,G9610735,I7063124958,3,14.0,11.0
1,6345,G9610735,P4982730156,3,14.0,20.0
1,6345,G9610735,W3021675849,3,14.0,2.0
1,6345,G9610735,R6452079381,3,14.0,10.0
1,6345,G9610735,A3250781649,3,14.0,13.0
1,6345,G9610735,F4675103928,3,14.0,16.0
1,6345,G9610735,L5421076839,3,14.0,1.0
1,3495,S0576124,X2150793468,4,13.7,4.0
1,3495,S0576124,Z4197836520,4,13.7,11.0
1,3495,S0576124,Y6829501374,4,13.7,1.0
1,3495,S0576124,O0175698423,4,13.7,14.0
1,3495,S0576124,X9360854127,4,13.7,17.0
1,3495,S0576124,I7063124958,4,13.7,22.0
1,3495,S0576124,W3021675849,4,13.7,15.0
1,3495,S0576124,R6452079381,4,13.7,18.0
1,3495,S0576124,J2615973084,4,13.7,19.0
1,3495,S0576124,A3250781649,4,13.7,10.0
1,3160,Y0812634,M6273048591,5,13.7,17.0
1,3160,Y0812634,X2150793468,5,13.7,9.0
1,3160,Y0812634,Z4197836520,5,13.7,16.0
1,3160,Y0812634,L9746328510,5,13.7,18.0
1,3160,Y0812634,I7063124958,5,13.7,14.0
1,3160,Y0812634,P4982730156,5,13.7,15.0
1,3160,Y0812634,W3021675849,5,13.7,7.0
1,3160,Y0812634,R6452079381,5,13.7,4.0
1,3160,Y0812634,J2615973084,5,13.7,13.0
1,3160,Y0812634,F4675103928,5,13.7,5.0
1,3160,Y0812634,G7640398215,5,13.7,2.0
1,9023,N7430196,X2150793468,6,13.7,2.0
1,9023,N7430196,L9746328510,6,13.7,8.0
1,9023,N7430196,O0175698423,6,13.7,25.0
1,9023,N7430196,X9360854127,6,13.7,12.0
1,9023,N7430196,I7063124958,6,13.7,5.0
1,9023,N7430196,P4982730156,6,13.7,14.0
1,9023,N7430196,W3021675849,6,13.7,24.0
1,9023,N7430196,R6452079381,6,13.7,17.0
1,9023,N7430196,A3250781649,6,13.7,19.0
1,9023,N7430196,F4675103928,6,13.7,5.0
1,3495,N7430196,L9746328510,7,6.9,8.0
1,3495,N7430196,Z4197836520,7,6.9,16.0
1,3495,N7430196,O0175698423,7,6.9,25.0
1,3495,N7430196,I7063124958,7,6.9,2.0
1,3495,N7430196,A3250781649,7,6.9,19.0
1,3160,G8543720,J2615973084,8,13.7,18.0
1,3160,G8543720,O0175698423,8,13.7,22.0
1,3160,G8543720,X9360854127,8,13.7,7.0
1,3160,G8543720,I7063124958,8,13.7,8.0
1,3160,G8543720,W3021675849,8,13.7,12.0
1,3160,G8543720,X2150793468,8,13.7,15.0
1,3160,G8543720,Z4197836520,8,13.7,4.0
1,3160,G8543720,F4675103928,8,13.7,15.0
1,3160,G8543720,Y4059321768,8,13.7,8.0
1,3160,G8543720,R6452079381,8,13.7,12.0
1,9023,N8759213,X2150793468,9,14.0,9.0
1,9023,N8759213,L9746328510,9,14.0,16.0
1,9023,N8759213,O0175698423,9,14.0,8.0
1,9023,N8759213,X9360854127,9,14.0,5.0
1,9023,N8759213,I7063124958,9,14.0,23.0
1,9023,N8759213,W3021675849,9,14.0,16.0
1,9023,N8759213,R6452079381,9,14.0,14.0
1,9023,N8759213,J2615973084,9,14.0,20.0
1,9023,N8759213,A3250781649,9,14.0,24.0
1,3495,D0217948,X2150793468,10,13.7,16.0
1,3495,D0217948,L9746328510,10,13.7,15.0
1,3495,D0217948,Z4197836520,10,13.7,21.0
1,3495,D0217948,X9360854127,10,13.7,12.0
1,3495,D0217948,I7063124958,10,13.7,12.0
1,3495,D0217948,P4982730156,10,13.7,18.0
1,3495,D0217948,W3021675849,10,13.7,14.0
1,3495,D0217948,R6452079381,10,13.7,8.0
1,3495,D0217948,J2615973084,10,13.7,15.0
1,9023,C9601732,X2150793468,11,12.4,9.0
1,9023,C9601732,L9746328510,11,12.4,12.0
1,9023,C9601732,I7063124958,11,12.4,22.0
1,9023,C9601732,R6452079381,11,12.4,5.0
1,9023,C9601732,J2615973084,11,12.4,24.0
1,9023,C9601732,A3250781649,11,12.4,25.0
