plant_code,day,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
3160,1,Q3165074,1,13.7,9.0,175,126,12.6
3160,4,Z4651870,1,13.7,3.0,175,126,4.199999999999999
3495,2,G8543720,1,13.7,19.0,175,126,28.5
3495,6,Z4651870,1,13.7,13.0,175,126,18.2
3495,7,F0531849,1,13.7,13.0,175,126,18.2
6345,3,Y0812634,1,14.0,22.0,180,123,44.0
9023,5,C9601732,1,13.7,8.0,175,126,16.0
3160,1,Q3165074,1,13.7,19.0,175,126,19.0
3160,4,Z4651870,1,13.7,1.0,175,126,1.1
3495,2,G8543720,1,13.7,10.0,175,126,10.0
3495,6,Z4651870,1,13.7,23.0,175,126,25.3
3495,7,F0531849,1,13.7,11.0,175,126,11.0
6345,3,Y0812634,1,14.0,11.0,180,123,15.4
9023,5,C9601732,1,13.7,13.0,175,126,18.2
3160,1,Q3165074,1,13.7,16.0,175,126,16.0
3160,4,Z4651870,1,13.7,25.0,175,126,25.0
3495,2,G8543720,1,13.7,22.0,175,126,30.8
3495,6,Z4651870,1,13.7,29.0,175,126,29.0
3495,7,F0531849,1,13.7,14.0,175,126,28.0
6345,3,Y0812634,1,14.0,12.0,180,123,12.0
9023,5,C9601732,1,13.7,8.0,175,126,8.8
3160,1,Q3165074,1,13.7,8.0,175,126,10.4
3160,4,Z4651870,1,13.7,15.0,175,126,15.0
3495,2,G8543720,1,13.7,17.0,175,126,22.1
3495,6,Z4651870,1,13.7,11.0,175,126,11.0
3495,7,F0531849,1,13.7,7.0,175,126,7.0
6345,3,Y0812634,1,14.0,11.0,180,123,12.1
9023,5,C9601732,1,13.7,4.0,175,126,8.0
3160,1,Q3165074,1,13.7,8.0,175,126,12.8
3160,4,Z4651870,1,13.7,7.0,175,126,9.8
3495,2,G8543720,1,13.7,14.0,175,126,18.2
3495,6,Z4651870,1,13.7,13.0,175,126,18.2
3495,7,F0531849,1,13.7,17.0,175,126,23.8
6345,3,Y0812634,1,14.0,9.0,180,123,11.7
9023,5,C9601732,1,13.7,17.0,175,126,22.1
3160,1,Q3165074,1,13.7,12.0,175,126,15.6
3160,4,Z4651870,1,13.7,20.0,175,126,26.0
3495,2,G8543720,1,13.7,17.0,175,126,23.8
3495,6,Z4651870,1,13.7,6.0,175,126,7.800000000000001
3495,7,F0531849,1,13.7,20.0,175,126,26.0
6345,3,Y0812634,1,14.0,7.0,180,123,11.2
9023,5,C9601732,1,13.7,14.0,175,126,22.4
3160,1,Q3165074,1,13.7,7.0,175,126,14.7
3160,4,Z4651870,1,13.7,17.0,175,126,27.200000000000003
3495,2,G8543720,1,13.7,15.0,175,126,15.0
3495,6,Z4651870,1,13.7,18.0,175,126,23.4
3495,7,F0531849,1,13.7,9.0,175,126,14.4
6345,3,Y0812634,1,14.0,7.0,180,123,9.1
9023,5,C9601732,1,13.7,6.0,175,126,7.800000000000001
3160,1,Q3165074,1,13.7,19.0,175,126,30.4
3160,4,Z4651870,1,13.7,15.0,175,126,19.5
3495,2,G8543720,1,13.7,13.0,175,126,24.7
3495,6,Z4651870,1,13.7,12.0,175,126,18.0
3495,7,F0531849,1,13.7,11.0,175,126,14.3
6345,3,Y0812634,1,14.0,3.0,180,123,4.800000000000001
9023,5,C9601732,1,13.7,4.0,175,126,6.4
3160,1,Q3165074,1,13.7,19.0,175,126,24.7
3160,4,Z4651870,1,13.7,13.0,175,126,20.8
3495,2,G8543720,1,13.7,1.0,175,126,1.6
3495,6,Z4651870,1,13.7,18.0,175,126,23.4
3495,7,F0531849,1,13.7,9.0,175,126,14.4
6345,3,Y0812634,1,14.0,13.0,180,123,19.5
9023,5,C9601732,1,13.7,12.0,175,126,18.0
3160,1,Q3165074,1,13.7,9.0,175,126,18.0
3160,2,G5476832,2,12.4,5.0,131,93,7.5
3160,4,Z4651870,1,13.7,11.0,175,126,16.5
3495,7,F0531849,1,13.7,4.0,175,126,6.0
6345,3,Y0812634,1,14.0,10.0,180,123,19.0
6345,6,N7430196,2,13.7,2.0,175,126,4.0
9023,5,C9601732,1,13.7,5.0,175,126,6.5
3160,1,V1374892,2,13.7,17.0,175,126,25.5
3160,2,G5476832,2,12.4,10.0,131,93,13.0
3160,4,Z4651870,1,13.7,7.0,175,126,9.1
3495,7,F0531849,1,13.7,9.0,175,126,11.7
6345,3,Y0812634,1,14.0,10.0,180,123,21.0
6345,6,N7430196,2,13.7,13.0,175,126,18.2
9023,5,C9601732,1,13.7,7.0,175,126,13.3
3160,1,V1374892,2,13.7,20.0,175,126,26.0
3160,2,G5476832,2,12.4,12.0,131,93,15.6
3160,7,F0531849,2,6.9,2.0,78,40,2.8
3495,4,Y0812634,2,13.7,10.0,175,126,20.0
6345,3,G9610735,2,13.7,5.0,175,126,7.0
6345,6,N7430196,2,13.7,11.0,175,126,12.1
9023,5,C9601732,1,13.7,13.0,175,126,27.3
3160,1,V1374892,2,13.7,20.0,175,126,26.0
3160,2,G5476832,2,12.4,3.0,131,93,6.0
3160,5,F0531849,2,6.9,21.0,78,40,21.0
3160,7,F0531849,2,6.9,11.0,78,40,11.0
3495,4,Y0812634,2,13.7,14.0,175,126,19.6
6345,3,G9610735,2,13.7,13.0,175,126,14.3
6345,6,N7430196,2,13.7,14.0,175,126,14.0
3160,1,V1374892,2,13.7,26.0,175,126,36.4
3160,2,G5476832,2,12.4,6.0,131,93,8.399999999999999
3160,5,F0531849,2,6.9,13.0,78,40,13.0
3160,7,F0531849,2,6.9,21.0,78,40,21.0
3495,4,Y0812634,2,13.7,10.0,175,126,10.0
6345,3,G9610735,2,13.7,15.0,175,126,15.0
6345,6,N7430196,2,13.7,7.0,175,126,14.0
3160,1,V1374892,2,13.7,8.0,175,126,8.0
3160,2,G5476832,2,12.4,18.0,131,93,25.2
3160,5,F0531849,2,6.9,13.0,78,40,16.900000000000002
3160,7,F0531849,2,6.9,20.0,78,40,26.0
3495,4,Y0812634,2,13.7,5.0,175,126,10.5
