day,plant_code,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
1,6678,A1360894,42,6.2,32.0,51,36,35.2
1,6678,A1360894,101,13.6,42.0,94,68,92.4
1,6678,H1427538,64,6.2,31.0,51,36,34.1
1,6678,H1427538,98,13.6,36.0,94,68,93.60000000000001
1,6678,H1427538,105,13.6,34.0,94,68,81.6
1,6678,I3126490,99,13.6,36.0,94,68,93.60000000000001
1,6678,I3126490,100,6.2,19.0,51,36,49.4
1,6678,I3126490,104,13.6,42.0,94,68,92.4
1,6678,K0597163,106,13.6,62.0,94,68,68.2
1,9586,A1360894,1,6.2,20.0,51,36,50.0
1,9586,A1360894,96,13.6,34.0,94,68,91.80000000000001
1,9586,A1360894,97,6.2,18.0,51,36,48.6
1,9586,A1360894,102,13.6,44.0,94,68,92.4
1,9586,A1360894,103,6.2,24.0,51,36,50.400000000000006
1,9586,A1360894,116,13.6,61.0,94,68,61.0
1,9586,A1360894,117,13.6,58.0,94,68,92.80000000000001
1,9586,A1360894,118,13.6,55.0,94,68,93.5
1,9586,A1360894,119,6.2,22.0,51,36,37.4
1,9586,A1360894,120,13.6,39.0,94,68,93.6
1,9586,A1360894,121,13.6,28.0,94,68,84.0
1,9586,A1360894,122,13.6,30.0,94,68,63.0
1,9586,A1360894,123,6.2,16.0,51,36,43.2
1,9586,A1360894,124,13.6,4.0,94,68,10.0
1,9586,H1427538,83,6.2,2.0,51,36,3.8
1,9586,H1427538,84,13.6,82.0,94,68,82.0
1,9586,I3126490,62,13.6,36.0,94,68,68.39999999999999
1,9586,I3126490,95,13.6,6.0,94,68,11.399999999999999
1,9586,I3126490,112,13.6,40.0,94,68,64.0
2,6678,A1360894,37,13.6,48.0,94,68,72.0
2,6678,A1360894,71,6.2,15.0,51,36,33.0
2,6678,A7984125,16,13.6,31.0,94,68,80.60000000000001
2,6678,A7984125,18,13.6,80.0,94,68,88.0
2,6678,A7984125,65,13.6,30.0,94,68,66.0
2,6678,A7984125,78,13.6,36.0,94,68,93.60000000000001
2,6678,A7984125,94,13.6,36.0,94,68,93.60000000000001
2,6678,H1427538,22,13.6,85.0,94,68,93.50000000000001
2,6678,H1427538,81,6.2,6.0,51,36,15.600000000000001
2,6678,I3126490,19,13.6,49.0,94,68,93.1
2,6678,I3126490,20,13.6,39.0,94,68,93.6
2,6678,I3126490,53,13.6,49.0,94,68,93.1
2,6678,I3126490,79,6.2,15.0,51,36,28.5
2,6678,K0597163,57,13.6,39.0,94,68,93.6
2,6678,K0597163,114,13.6,36.0,94,68,93.60000000000001
2,9586,A1360894,32,13.6,37.0,94,68,92.5
2,9586,A1360894,67,6.2,22.0,51,36,35.2
2,9586,A1360894,74,6.2,6.0,51,36,16.200000000000003
2,9586,A7984125,10,13.6,55.0,94,68,93.5
2,9586,A7984125,15,13.6,31.0,94,68,93.0
2,9586,A7984125,34,13.6,49.0,94,68,93.1
2,9586,A7984125,38,13.6,3.0,94,68,7.199999999999999
2,9586,A7984125,72,6.2,12.0,51,36,22.799999999999997
2,9586,A7984125,80,6.2,12.0,51,36,33.599999999999994
2,9586,H1427538,24,13.6,49.0,94,68,93.1
2,9586,H1427538,29,13.6,58.0,94,68,92.80000000000001
2,9586,H1427538,30,13.6,19.0,94,68,30.400000000000002
2,9586,H1427538,41,13.6,33.0,94,68,92.39999999999999
2,9586,H1427538,45,13.6,49.0,94,68,93.1
2,9586,H1427538,59,13.6,39.0,94,68,93.6
2,9586,H1427538,69,6.2,20.0,51,36,50.0
2,9586,H1427538,73,6.2,6.0,51,36,16.200000000000003
2,9586,H1427538,82,6.2,4.0,51,36,9.6
2,9586,H1427538,87,13.6,55.0,94,68,93.5
2,9586,I3126490,25,13.6,87.0,94,68,87.0
2,9586,I3126490,61,13.6,37.0,94,68,92.5
2,9586,I3126490,107,13.6,31.0,94,68,93.0
2,9586,I3126490,108,13.6,29.0,94,68,87.0
2,9586,I3126490,109,13.6,49.0,94,68,93.1
2,9586,K0597163,9,6.2,2.0,51,36,5.0
2,9586,K0597163,12,6.2,31.0,51,36,49.6
2,9586,K0597163,21,6.2,20.0,51,36,50.0
2,9586,K0597163,44,6.2,21.0,51,36,33.6
2,9586,K0597163,89,13.6,58.0,94,68,92.80000000000001
2,9586,K0597163,110,13.6,33.0,94,68,92.39999999999999
2,9586,K0597163,111,6.2,14.0,51,36,39.199999999999996
3,6678,A7984125,23,13.6,17.0,94,68,32.3
3,6678,A7984125,33,13.6,42.0,94,68,92.4
3,6678,A7984125,40,13.6,37.0,94,68,55.5
3,6678,A7984125,76,13.6,49.0,94,68,93.1
3,6678,A7984125,91,13.6,49.0,94,68,93.1
3,6678,H1427538,47,13.6,39.0,94,68,93.6
3,6678,H1427538,48,13.6,39.0,94,68,93.6
3,6678,H1427538,56,13.6,40.0,94,68,88.0
3,6678,I3126490,35,6.2,18.0,51,36,46.800000000000004
3,6678,I3126490,63,13.6,32.0,94,68,76.8
3,6678,I3126490,113,13.6,40.0,94,68,88.0
3,6678,K0597163,26,13.6,39.0,94,68,93.6
3,6678,K0597163,27,13.6,6.0,94,68,14.399999999999999
3,6678,K0597163,46,13.6,25.0,94,68,65.0
3,6678,K0597163,49,13.6,62.0,94,68,93.0
3,6678,K0597163,90,13.6,47.0,94,68,70.5
3,6678,K0597163,115,13.6,30.0,94,68,66.0
3,9586,A1360894,13,13.6,31.0,94,68,93.0
3,9586,A1360894,14,6.2,30.0,51,36,51.0
3,9586,A1360894,60,13.6,37.0,94,68,92.5
3,9586,A1360894,66,13.6,28.0,94,68,67.2
3,9586,A1360894,70,6.2,18.0,51,36,45.0
3,9586,A1360894,77,13.6,37.0,94,68,92.5
3,9586,A1360894,93,13.6,37.0,94,68,92.5
3,9586,A7984125,28,13.6,33.0,94,68,92.39999999999999
3,9586,A7984125,36,6.2,17.0,51,36,51.0
3,9586,A7984125,39,13.6,38.0,94,68,60.800000000000004
3,9586,A7984125,50,13.6,31.0,94,68,93.0
3,9586,A7984125,51,13.6,31.0,94,68,93.0
3,9586,A7984125,52,13.6,5.0,94,68,8.5
3,9586,A7984125,54,13.6,33.0,94,68,92.39999999999999
3,9586,A7984125,58,13.6,39.0,94,68,93.6
3,9586,A7984125,75,13.6,55.0,94,68,93.5
3,9586,A7984125,85,13.6,58.0,94,68,92.80000000000001
3,9586,A7984125,86,13.6,33.0,94,68,52.800000000000004
3,9586,H1427538,3,13.6,58.0,94,68,92.80000000000001
3,9586,H1427538,4,13.6,3.0,94,68,5.1
3,9586,H1427538,5,13.6,39.0,94,68,93.6
3,9586,H1427538,6,13.6,34.0,94,68,91.80000000000001
3,9586,H1427538,7,13.6,31.0,94,68,58.9
3,9586,H1427538,8,6.2,24.0,51,36,50.400000000000006
3,9586,H1427538,11,13.6,37.0,94,68,92.5
3,9586,H1427538,17,6.2,31.0,51,36,49.6
3,9586,H1427538,55,13.6,44.0,94,68,92.4
3,9586,I3126490,2,13.6,30.0,94,68,84.0
3,9586,I3126490,43,13.6,22.0,94,68,55.0
3,9586,K0597163,31,13.6,37.0,94,68,92.5
3,9586,K0597163,68,6.2,21.0,51,36,33.6
3,9586,K0597163,88,13.6,58.0,94,68,92.80000000000001
3,9586,K0597163,92,13.6,37.0,94,68,92.5
