plant_code,product_code,day,volume
9586,X5894273061,1,14.0
9586,X5894273061,2,56.0
9586,X5894273061,3,73.0
9586,X5631780249,1,143.0
9586,X5631780249,2,69.0
9586,X5631780249,3,31.0
9586,A7305496821,1,58.0
9586,A7305496821,2,110.0
9586,A7305496821,3,92.0
9586,N6093145782,1,29.0
9586,N6093145782,2,51.0
9586,N6093145782,3,51.0
9586,F8032165479,1,99.0
9586,F8032165479,2,108.0
9586,F8032165479,3,131.0
9586,G9267510483,1,172.0
9586,G9267510483,2,213.0
9586,G9267510483,3,157.0
9586,Y6719523480,1,0.0
9586,Y6719523480,2,0.0
9586,Y6719523480,3,0.0
9586,L7319205684,1,67.0
9586,L7319205684,2,49.0
9586,L7319205684,3,49.0
9586,F7543109826,1,0.0
9586,F7543109826,2,0.0
9586,F7543109826,3,0.0
9586,S8561079342,1,0.0
9586,S8561079342,2,0.0
9586,S8561079342,3,0.0
9586,Y3984756021,1,33.0
9586,Y3984756021,2,116.0
9586,Y3984756021,3,123.0
9586,J7082143965,1,88.0
9586,J7082143965,2,127.0
9586,J7082143965,3,113.0
9586,A8052471936,1,0.0
9586,A8052471936,2,0.0
9586,A8052471936,3,0.0
9586,C0895147236,1,115.0
9586,C0895147236,2,93.0
9586,C0895147236,3,78.0
9586,G9761240385,1,0.0
9586,G9761240385,2,0.0
9586,G9761240385,3,0.0
9586,S8571320694,1,76.0
9586,S8571320694,2,123.0
9586,S8571320694,3,93.0
9586,Z6371094258,1,91.0
9586,Z6371094258,2,54.0
9586,Z6371094258,3,23.0
9586,R0695827413,1,0.0
9586,R0695827413,2,0.0
9586,R0695827413,3,0.0
9586,G6529374018,1,125.0
9586,G6529374018,2,127.0
9586,G6529374018,3,104.0
9586,R7531846290,1,115.0
9586,R7531846290,2,201.0
9586,R7531846290,3,128.0
6678,X5894273061,1,0.0
6678,X5894273061,2,0.0
6678,X5894273061,3,0.0
6678,X5631780249,1,0.0
6678,X5631780249,2,0.0
6678,X5631780249,3,0.0
6678,A7305496821,1,0.0
6678,A7305496821,2,0.0
6678,A7305496821,3,0.0
6678,N6093145782,1,0.0
6678,N6093145782,2,0.0
6678,N6093145782,3,0.0
6678,F8032165479,1,0.0
6678,F8032165479,2,0.0
6678,F8032165479,3,0.0
6678,G9267510483,1,0.0
6678,G9267510483,2,0.0
6678,G9267510483,3,0.0
6678,Y6719523480,1,129.0
6678,Y6719523480,2,176.0
6678,Y6719523480,3,129.0
6678,L7319205684,1,0.0
6678,L7319205684,2,0.0
6678,L7319205684,3,0.0
6678,F7543109826,1,74.0
6678,F7543109826,2,56.0
6678,F7543109826,3,13.0
6678,S8561079342,1,149.0
6678,S8561079342,2,194.0
6678,S8561079342,3,158.0
6678,Y3984756021,1,0.0
6678,Y3984756021,2,0.0
6678,Y3984756021,3,0.0
6678,J7082143965,1,0.0
6678,J7082143965,2,0.0
6678,J7082143965,3,0.0
6678,A8052471936,1,159.0
6678,A8052471936,2,147.0
6678,A8052471936,3,136.0
6678,C0895147236,1,0.0
6678,C0895147236,2,0.0
6678,C0895147236,3,0.0
6678,G9761240385,1,59.0
6678,G9761240385,2,23.0
6678,G9761240385,3,23.0
6678,S8571320694,1,0.0
6678,S8571320694,2,0.0
6678,S8571320694,3,0.0
6678,Z6371094258,1,0.0
6678,Z6371094258,2,0.0
6678,Z6371094258,3,0.0
6678,R0695827413,1,84.0
6678,R0695827413,2,167.0
6678,R0695827413,3,149.0
6678,G6529374018,1,0.0
6678,G6529374018,2,0.0
6678,G6529374018,3,0.0
6678,R7531846290,1,0.0
6678,R7531846290,2,0.0
6678,R7531846290,3,0.0
