plant_code,product_code,volume
3658,I0867245193,56
3658,J9102487365,90
3658,M6185439270,75
3658,S3108576924,75
3658,V4609352781,115
3658,X9153274806,30
3658,N0678415923,117
3658,K7821039645,58
3658,W9867504132,92
3658,K7380956241,93
3658,Z9075268413,121
3658,F8531749620,72
3658,A7825104693,74
3658,A7482105639,44
3658,R7290538614,77
3658,X1076945382,75
3658,J8261437509,78
3658,Y4271803569,65
3658,U5846392701,34
3658,V8730491265,134
3658,Q6423918075,129
3658,T6492150378,72
3658,Y1092584763,90
3658,A1025843679,100
3658,X3159472860,79
3658,I2407698315,101
3658,Z1926504387,134
5108,I0867245193,108
5108,J9102487365,112
5108,M6185439270,44
5108,S3108576924,72
5108,V4609352781,118
5108,X9153274806,81
5108,N0678415923,91
5108,K7821039645,53
5108,W9867504132,50
5108,K7380956241,50
5108,Z9075268413,90
5108,F8531749620,102
5108,A7825104693,94
5108,A7482105639,124
5108,R7290538614,124
5108,X1076945382,109
5108,J8261437509,80
5108,Y4271803569,58
5108,U5846392701,80
5108,V8730491265,105
5108,Q6423918075,91
5108,T6492150378,127
5108,Y1092584763,78
5108,A1025843679,90
5108,X3159472860,132
5108,I2407698315,40
5108,Z1926504387,102
