client_code,product_code,volume
J8635402,G0491735826,107
J8635402,M9386520714,49
J8635402,Q8197052364,89
J8635402,E6853074219,117
J8635402,E4307912865,61
J8635402,Z8391746502,32
J8635402,F7368401295,42
J8635402,N1689543720,42
J8635402,A5268409713,62
J8635402,Z8516023974,116
J8635402,O1078293564,101
J8635402,V7985214603,75
J8635402,W2348706195,102
J8635402,U9207586413,92
J8635402,K7421053698,100
Z3156482,G4021379685,32
F4986057,G0491735826,67
F4986057,M9386520714,81
F4986057,E4307912865,102
A4921635,P5249718603,54
A4921635,G0491735826,87
A4921635,Q8197052364,42
A4921635,E4307912865,32
A4921635,Z8516023974,82
A4921635,Z8391746502,79
A4921635,A5268409713,93
A4921635,M9386520714,110
A4921635,N1689543720,97
A4921635,F7368401295,72
A4921635,E6853074219,117
A4921635,W2348706195,62
A4921635,V7985214603,103
A4921635,O1078293564,99
A4921635,A9021458763,56
A4921635,G4021379685,97
A4921635,U9207586413,86
A4921635,K7421053698,75
G2643107,P5249718603,33
G2643107,Q8197052364,118
G2643107,M9386520714,47
G2643107,Z8516023974,102
G2643107,Z8391746502,58
G2643107,E6853074219,76
G2643107,F7368401295,115
G2643107,N1689543720,113
G2643107,E4307912865,104
G2643107,A5268409713,98
G2643107,O1078293564,58
G2643107,A9021458763,99
G2643107,G4021379685,43
G2643107,U9207586413,37
G2643107,K7421053698,65
A2718609,P5249718603,65
A2718609,G0491735826,106
A2718609,M9386520714,68
A2718609,E4307912865,77
A2718609,E6853074219,40
A2718609,Z8391746502,43
A2718609,Z8516023974,81
A2718609,F7368401295,97
A2718609,N1689543720,119
A2718609,Q8197052364,30
A2718609,O1078293564,39
A2718609,V7985214603,103
A2718609,A9021458763,116
A2718609,G4021379685,79
A2718609,W2348706195,116
A2718609,K7421053698,60
B7843061,G0491735826,95
B7843061,M9386520714,114
B7843061,A9021458763,87
B7843061,G4021379685,100
B7843061,W2348706195,33
B7843061,K7421053698,80
R1358946,V7985214603,44
R1358946,W2348706195,38
C6470329,P5249718603,60
C6470329,M9386520714,91
C6470329,E4307912865,39
C6470329,Z8391746502,104
C6470329,A5268409713,58
C6470329,E6853074219,81
C6470329,F7368401295,89
C6470329,N1689543720,46
C6470329,O1078293564,114
C6470329,V7985214603,97
C6470329,A9021458763,120
C6470329,G4021379685,54
C6470329,W2348706195,63
C6470329,K7421053698,74
X3268749,G0491735826,80
X3268749,M9386520714,50
X3268749,E6853074219,51
X3268749,A5268409713,70
X3268749,A9021458763,106
N7650312,W2348706195,42
N7650312,V7985214603,40
N7650312,E4307912865,90
P2875913,F7368401295,32
P2875913,G4021379685,64
P2875913,G0491735826,115
P2875913,V7985214603,55
F3498651,P5249718603,64
F3498651,G0491735826,92
F3498651,Q8197052364,73
F3498651,M9386520714,67
F3498651,E6853074219,75
F3498651,A5268409713,64
F3498651,E4307912865,70
F3498651,F7368401295,33
F3498651,Z8391746502,102
F3498651,Z8516023974,36
F3498651,O1078293564,117
F3498651,V7985214603,95
F3498651,W2348706195,78
F3498651,A9021458763,97
F3498651,G4021379685,40
F3498651,U9207586413,47
