plant_code,product_code,volume
3400,Z2657408391,52
3400,T7109842653,30
3400,J3912068745,60
3400,C7925810436,48
3400,U3052169847,76
3400,O8620459317,43
3400,L3496182507,52
3400,S8245910763,60
3400,X5629348107,76
3400,G1286905734,106
3400,I9376158240,73
3400,E8604253791,54
3400,H2956483071,79
3400,W5423709861,34
3400,J3947612580,100
3400,G1786035249,67
3400,Y1573042896,42
3400,U5621748309,22
3400,U4093816752,53
3400,R8106975324,63
3400,W7963140528,33
3400,F5079462813,84
3400,S0473651928,122
3400,M3805649127,42
3400,M2019834576,93
3400,V5683017294,31
3400,R7934516802,51
3400,T4065938721,37
3400,M9324061587,38
3400,T9856034721,54
3400,R3685142709,50
3400,Y4506827913,50
3400,O5892716403,90
3400,Z4690572813,103
9356,Z2657408391,39
9356,T7109842653,56
9356,J3912068745,42
9356,C7925810436,42
9356,U3052169847,124
9356,O8620459317,99
9356,L3496182507,42
9356,S8245910763,38
9356,X5629348107,58
9356,G1286905734,73
9356,I9376158240,64
9356,E8604253791,73
9356,H2956483071,45
9356,W5423709861,70
9356,J3947612580,36
9356,G1786035249,60
9356,Y1573042896,38
9356,U5621748309,30
9356,U4093816752,94
9356,R8106975324,60
9356,W7963140528,61
9356,F5079462813,43
9356,S0473651928,91
9356,M3805649127,53
9356,M2019834576,112
9356,V5683017294,74
9356,R7934516802,29
9356,T4065938721,40
9356,M9324061587,56
9356,T9856034721,49
9356,R3685142709,101
9356,Y4506827913,68
9356,O5892716403,43
9356,Z4690572813,66
