plant_code,product_code,volume
6004,F3168704592,35
6004,H1036845927,96
6004,U1478325609,75
6004,P3628975104,51
6004,C6713840259,89
6004,B9035427618,56
6004,N1427503968,33
6004,E6739401285,83
6004,P9531068724,40
6004,K1780659243,34
6004,N1953278406,38
6004,K3897405612,55
6004,W1684295037,23
6004,E1458620379,66
6004,O6870934125,68
6004,A6295140387,54
6004,K4918302657,96
6004,H2748965031,84
6004,P8317950264,69
6004,I6739518204,33
6004,C1265309748,61
6004,Q4019682753,91
6004,V0931425786,89
6004,J2871095364,54
6004,B6309214875,48
6004,O9387602415,86
6004,S0573892146,49
6004,T1843209576,66
6004,B5739216048,68
6004,Y4172950638,31
6004,F6531729408,45
6004,Y6432710895,87
6004,Z2674501938,70
6004,A7649012835,52
6004,U0251837694,72
6004,V1948275360,70
6004,D0194582736,42
6004,S3276954018,48
6004,Q7519432806,95
6004,A4362018759,33
7332,F3168704592,59
7332,H1036845927,94
7332,U1478325609,63
7332,P3628975104,54
7332,C6713840259,33
7332,B9035427618,28
7332,N1427503968,32
7332,E6739401285,43
7332,P9531068724,43
7332,K1780659243,36
7332,N1953278406,43
7332,K3897405612,47
7332,W1684295037,31
7332,E1458620379,28
7332,O6870934125,34
7332,A6295140387,82
7332,K4918302657,41
7332,H2748965031,82
7332,P8317950264,71
7332,I6739518204,30
7332,C1265309748,73
7332,Q4019682753,85
7332,V0931425786,31
7332,J2871095364,70
7332,B6309214875,41
7332,O9387602415,65
7332,S0573892146,64
7332,T1843209576,53
7332,B5739216048,50
7332,Y4172950638,78
7332,F6531729408,45
7332,Y6432710895,80
7332,Z2674501938,51
7332,A7649012835,71
7332,U0251837694,51
7332,V1948275360,74
7332,D0194582736,34
7332,S3276954018,38
7332,Q7519432806,48
7332,A4362018759,45
4730,F3168704592,84
4730,H1036845927,72
4730,U1478325609,60
4730,P3628975104,78
4730,C6713840259,95
4730,B9035427618,64
4730,N1427503968,54
4730,E6739401285,82
4730,P9531068724,46
4730,K1780659243,76
4730,N1953278406,66
4730,K3897405612,49
4730,W1684295037,33
4730,E1458620379,37
4730,O6870934125,81
4730,A6295140387,82
4730,K4918302657,74
4730,H2748965031,79
4730,P8317950264,37
4730,I6739518204,26
4730,C1265309748,49
4730,Q4019682753,46
4730,V0931425786,86
4730,J2871095364,36
4730,B6309214875,89
4730,O9387602415,78
4730,S0573892146,46
4730,T1843209576,27
4730,B5739216048,71
4730,Y4172950638,45
4730,F6531729408,72
4730,Y6432710895,38
4730,Z2674501938,54
4730,A7649012835,32
4730,U0251837694,71
4730,V1948275360,93
4730,D0194582736,67
4730,S3276954018,77
4730,Q7519432806,90
4730,A4362018759,60
