plant_code,product_code,produce_date,volume
6004,F3168704592,1,2
6004,F3168704592,2,2
6004,F3168704592,3,2
6004,H1036845927,1,2
6004,H1036845927,2,2
6004,H1036845927,3,2
6004,U1478325609,1,2
6004,U1478325609,2,2
6004,U1478325609,3,2
6004,P3628975104,1,2
6004,P3628975104,2,2
6004,P3628975104,3,2
6004,C6713840259,1,2
6004,C6713840259,2,2
6004,C6713840259,3,2
6004,B9035427618,1,2
6004,B9035427618,2,2
6004,B9035427618,3,2
6004,N1427503968,1,2
6004,N1427503968,2,2
6004,N1427503968,3,2
6004,E6739401285,1,2
6004,E6739401285,2,2
6004,E6739401285,3,2
6004,P9531068724,1,2
6004,P9531068724,2,2
6004,P9531068724,3,2
6004,K1780659243,1,2
6004,K1780659243,2,2
6004,K1780659243,3,2
6004,N1953278406,1,2
6004,N1953278406,2,2
6004,N1953278406,3,2
6004,K3897405612,1,2
6004,K3897405612,2,2
6004,K3897405612,3,2
6004,W1684295037,1,2
6004,W1684295037,2,2
6004,W1684295037,3,2
6004,E1458620379,1,2
6004,E1458620379,2,2
6004,E1458620379,3,2
6004,O6870934125,1,2
6004,O6870934125,2,2
6004,O6870934125,3,2
6004,A6295140387,1,2
6004,A6295140387,2,2
6004,A6295140387,3,2
6004,K4918302657,1,2
6004,K4918302657,2,2
6004,K4918302657,3,2
6004,H2748965031,1,2
6004,H2748965031,2,2
6004,H2748965031,3,2
6004,P8317950264,1,2
6004,P8317950264,2,2
6004,P8317950264,3,2
6004,I6739518204,1,2
6004,I6739518204,2,2
6004,I6739518204,3,2
6004,C1265309748,1,2
6004,C1265309748,2,2
6004,C1265309748,3,2
6004,Q4019682753,1,2
6004,Q4019682753,2,2
6004,Q4019682753,3,2
6004,V0931425786,1,2
6004,V0931425786,2,2
6004,V0931425786,3,2
6004,J2871095364,1,2
6004,J2871095364,2,2
6004,J2871095364,3,2
6004,B6309214875,1,2
6004,B6309214875,2,2
6004,B6309214875,3,2
6004,O9387602415,1,2
6004,O9387602415,2,2
6004,O9387602415,3,2
6004,S0573892146,1,2
6004,S0573892146,2,2
6004,S0573892146,3,2
6004,T1843209576,1,2
6004,T1843209576,2,2
6004,T1843209576,3,2
6004,B5739216048,1,2
6004,B5739216048,2,2
6004,B5739216048,3,2
6004,Y4172950638,1,2
6004,Y4172950638,2,2
6004,Y4172950638,3,2
6004,F6531729408,1,2
6004,F6531729408,2,2
6004,F6531729408,3,2
6004,Y6432710895,1,2
6004,Y6432710895,2,2
6004,Y6432710895,3,2
6004,Z2674501938,1,2
6004,Z2674501938,2,2
6004,Z2674501938,3,2
6004,A7649012835,1,2
6004,A7649012835,2,2
6004,A7649012835,3,2
6004,U0251837694,1,2
6004,U0251837694,2,2
6004,U0251837694,3,2
6004,V1948275360,1,2
6004,V1948275360,2,2
6004,V1948275360,3,2
6004,D0194582736,1,2
6004,D0194582736,2,2
6004,D0194582736,3,2
6004,S3276954018,1,2
6004,S3276954018,2,2
6004,S3276954018,3,2
6004,Q7519432806,1,2
6004,Q7519432806,2,2
6004,Q7519432806,3,2
6004,A4362018759,1,2
6004,A4362018759,2,2
6004,A4362018759,3,2
7332,F3168704592,1,2
7332,F3168704592,2,2
7332,F3168704592,3,2
7332,H1036845927,1,2
7332,H1036845927,2,2
7332,H1036845927,3,2
7332,U1478325609,1,2
7332,U1478325609,2,2
7332,U1478325609,3,2
7332,P3628975104,1,2
7332,P3628975104,2,2
7332,P3628975104,3,2
7332,C6713840259,1,2
7332,C6713840259,2,2
7332,C6713840259,3,2
7332,B9035427618,1,2
7332,B9035427618,2,2
7332,B9035427618,3,2
7332,N1427503968,1,2
7332,N1427503968,2,2
7332,N1427503968,3,2
7332,E6739401285,1,2
7332,E6739401285,2,2
7332,E6739401285,3,2
7332,P9531068724,1,2
7332,P9531068724,2,2
7332,P9531068724,3,2
7332,K1780659243,1,2
7332,K1780659243,2,2
7332,K1780659243,3,2
7332,N1953278406,1,2
7332,N1953278406,2,2
7332,N1953278406,3,2
7332,K3897405612,1,2
7332,K3897405612,2,2
7332,K3897405612,3,2
7332,W1684295037,1,2
7332,W1684295037,2,2
7332,W1684295037,3,2
7332,E1458620379,1,2
7332,E1458620379,2,2
7332,E1458620379,3,2
7332,O6870934125,1,2
7332,O6870934125,2,2
7332,O6870934125,3,2
7332,A6295140387,1,2
7332,A6295140387,2,2
7332,A6295140387,3,2
7332,K4918302657,1,2
7332,K4918302657,2,2
7332,K4918302657,3,2
7332,H2748965031,1,2
7332,H2748965031,2,2
7332,H2748965031,3,2
7332,P8317950264,1,2
7332,P8317950264,2,2
7332,P8317950264,3,2
7332,I6739518204,1,2
7332,I6739518204,2,2
7332,I6739518204,3,2
7332,C1265309748,1,2
7332,C1265309748,2,2
7332,C1265309748,3,2
7332,Q4019682753,1,2
7332,Q4019682753,2,2
7332,Q4019682753,3,2
7332,V0931425786,1,2
7332,V0931425786,2,2
7332,V0931425786,3,2
7332,J2871095364,1,2
7332,J2871095364,2,2
7332,J2871095364,3,2
7332,B6309214875,1,2
7332,B6309214875,2,2
7332,B6309214875,3,2
7332,O9387602415,1,2
7332,O9387602415,2,2
7332,O9387602415,3,2
7332,S0573892146,1,2
7332,S0573892146,2,2
7332,S0573892146,3,2
7332,T1843209576,1,2
7332,T1843209576,2,2
7332,T1843209576,3,2
7332,B5739216048,1,2
7332,B5739216048,2,2
7332,B5739216048,3,2
7332,Y4172950638,1,2
7332,Y4172950638,2,2
7332,Y4172950638,3,2
7332,F6531729408,1,2
7332,F6531729408,2,2
7332,F6531729408,3,2
7332,Y6432710895,1,2
7332,Y6432710895,2,2
7332,Y6432710895,3,2
7332,Z2674501938,1,2
7332,Z2674501938,2,2
7332,Z2674501938,3,2
7332,A7649012835,1,2
7332,A7649012835,2,2
7332,A7649012835,3,2
7332,U0251837694,1,2
7332,U0251837694,2,2
7332,U0251837694,3,2
7332,V1948275360,1,2
7332,V1948275360,2,2
7332,V1948275360,3,2
7332,D0194582736,1,2
7332,D0194582736,2,2
7332,D0194582736,3,2
7332,S3276954018,1,2
7332,S3276954018,2,2
7332,S3276954018,3,2
7332,Q7519432806,1,2
7332,Q7519432806,2,2
7332,Q7519432806,3,2
7332,A4362018759,1,2
7332,A4362018759,2,2
7332,A4362018759,3,2
4730,F3168704592,1,2
4730,F3168704592,2,2
4730,F3168704592,3,2
4730,H1036845927,1,2
4730,H1036845927,2,2
4730,H1036845927,3,2
4730,U1478325609,1,2
4730,U1478325609,2,2
4730,U1478325609,3,2
4730,P3628975104,1,2
4730,P3628975104,2,2
4730,P3628975104,3,2
4730,C6713840259,1,2
4730,C6713840259,2,2
4730,C6713840259,3,2
4730,B9035427618,1,2
4730,B9035427618,2,2
4730,B9035427618,3,2
4730,N1427503968,1,2
4730,N1427503968,2,2
4730,N1427503968,3,2
4730,E6739401285,1,2
4730,E6739401285,2,2
4730,E6739401285,3,2
4730,P9531068724,1,2
4730,P9531068724,2,2
4730,P9531068724,3,2
4730,K1780659243,1,2
4730,K1780659243,2,2
4730,K1780659243,3,2
4730,N1953278406,1,2
4730,N1953278406,2,2
4730,N1953278406,3,2
4730,K3897405612,1,2
4730,K3897405612,2,2
4730,K3897405612,3,2
4730,W1684295037,1,2
4730,W1684295037,2,2
4730,W1684295037,3,2
4730,E1458620379,1,2
4730,E1458620379,2,2
4730,E1458620379,3,2
4730,O6870934125,1,2
4730,O6870934125,2,2
4730,O6870934125,3,2
4730,A6295140387,1,2
4730,A6295140387,2,2
4730,A6295140387,3,2
4730,K4918302657,1,2
4730,K4918302657,2,2
4730,K4918302657,3,2
4730,H2748965031,1,2
4730,H2748965031,2,2
4730,H2748965031,3,2
4730,P8317950264,1,2
4730,P8317950264,2,2
4730,P8317950264,3,2
4730,I6739518204,1,2
4730,I6739518204,2,2
4730,I6739518204,3,2
4730,C1265309748,1,2
4730,C1265309748,2,2
4730,C1265309748,3,2
4730,Q4019682753,1,2
4730,Q4019682753,2,2
4730,Q4019682753,3,2
4730,V0931425786,1,2
4730,V0931425786,2,2
4730,V0931425786,3,2
4730,J2871095364,1,2
4730,J2871095364,2,2
4730,J2871095364,3,2
4730,B6309214875,1,2
4730,B6309214875,2,2
4730,B6309214875,3,2
4730,O9387602415,1,2
4730,O9387602415,2,2
4730,O9387602415,3,2
4730,S0573892146,1,2
4730,S0573892146,2,2
4730,S0573892146,3,2
4730,T1843209576,1,2
4730,T1843209576,2,2
4730,T1843209576,3,2
4730,B5739216048,1,2
4730,B5739216048,2,2
4730,B5739216048,3,2
4730,Y4172950638,1,2
4730,Y4172950638,2,2
4730,Y4172950638,3,2
4730,F6531729408,1,2
4730,F6531729408,2,2
4730,F6531729408,3,2
4730,Y6432710895,1,2
4730,Y6432710895,2,2
4730,Y6432710895,3,2
4730,Z2674501938,1,2
4730,Z2674501938,2,2
4730,Z2674501938,3,2
4730,A7649012835,1,2
4730,A7649012835,2,2
4730,A7649012835,3,2
4730,U0251837694,1,2
4730,U0251837694,2,2
4730,U0251837694,3,2
4730,V1948275360,1,2
4730,V1948275360,2,2
4730,V1948275360,3,2
4730,D0194582736,1,2
4730,D0194582736,2,2
4730,D0194582736,3,2
4730,S3276954018,1,2
4730,S3276954018,2,2
4730,S3276954018,3,2
4730,Q7519432806,1,2
4730,Q7519432806,2,2
4730,Q7519432806,3,2
4730,A4362018759,1,2
4730,A4362018759,2,2
4730,A4362018759,3,2
