client_code,product_code,volume
L5294318,K1780659243,113
L5294318,Z2674501938,46
L5294318,E1458620379,48
L5294318,A6295140387,108
L5294318,F6531729408,61
L5294318,V1948275360,78
L5294318,U0251837694,51
L5294318,O9387602415,31
L5294318,H2748965031,107
L5294318,C1265309748,51
L5294318,N1427503968,87
L5294318,B5739216048,47
L5294318,P8317950264,99
L5294318,A4362018759,31
H8051293,F3168704592,97
H8051293,H1036845927,106
H8051293,U1478325609,70
H8051293,C6713840259,65
H8051293,B9035427618,95
H8051293,N1427503968,116
H8051293,E6739401285,60
H8051293,K1780659243,107
H8051293,N1953278406,35
H8051293,K3897405612,39
H8051293,W1684295037,101
H8051293,O6870934125,81
H8051293,E1458620379,113
H8051293,A6295140387,61
H8051293,K4918302657,89
H8051293,H2748965031,116
H8051293,P8317950264,97
H8051293,I6739518204,108
H8051293,C1265309748,87
H8051293,Q4019682753,53
H8051293,V0931425786,94
H8051293,B6309214875,42
H8051293,O9387602415,53
H8051293,S0573892146,71
H8051293,B5739216048,74
H8051293,Y4172950638,36
H8051293,F6531729408,54
H8051293,Y6432710895,99
H8051293,Z2674501938,109
H8051293,A7649012835,38
H8051293,U0251837694,62
H8051293,D0194582736,84
H8051293,Q7519432806,81
H8051293,S3276954018,40
H8051293,V1948275360,68
H8051293,A4362018759,56
Z8352714,K1780659243,70
Z8352714,E1458620379,93
Z8352714,A6295140387,65
Z8352714,A7649012835,54
Z8352714,B6309214875,116
Z8352714,J2871095364,106
Z8352714,V1948275360,95
Z8352714,D0194582736,93
Z8352714,Q7519432806,50
Z8352714,K4918302657,78
Z8352714,U0251837694,115
Z8352714,C6713840259,73
Z8352714,I6739518204,118
Z8352714,P9531068724,114
H7216805,F3168704592,92
H7216805,H1036845927,103
H7216805,U1478325609,101
H7216805,P3628975104,113
H7216805,C6713840259,86
H7216805,B9035427618,54
H7216805,E6739401285,76
H7216805,P9531068724,115
H7216805,K1780659243,91
H7216805,N1953278406,101
H7216805,W1684295037,84
H7216805,O6870934125,111
H7216805,H2748965031,35
H7216805,P8317950264,116
H7216805,I6739518204,36
H7216805,C1265309748,109
H7216805,V0931425786,39
H7216805,Q4019682753,95
H7216805,J2871095364,83
H7216805,B6309214875,109
H7216805,O9387602415,84
H7216805,S0573892146,54
H7216805,Y4172950638,44
H7216805,F6531729408,95
H7216805,Y6432710895,73
H7216805,Z2674501938,88
H7216805,A7649012835,82
H7216805,V1948275360,38
H7216805,D0194582736,100
H7216805,S3276954018,37
H7216805,Q7519432806,34
H7216805,U0251837694,110
H7216805,K3897405612,89
R4860971,Y4172950638,32
R4860971,Q7519432806,41
A8125034,F3168704592,38
A8125034,U1478325609,119
A8125034,C6713840259,54
A8125034,B9035427618,36
A8125034,E6739401285,88
A8125034,W1684295037,34
A8125034,O6870934125,116
A8125034,E1458620379,76
A8125034,K4918302657,116
A8125034,H2748965031,106
A8125034,J2871095364,114
A8125034,B6309214875,105
A8125034,O9387602415,106
A8125034,S0573892146,102
A8125034,Y4172950638,71
A8125034,Y6432710895,76
A8125034,Z2674501938,62
A8125034,A7649012835,105
A8125034,U0251837694,117
A8125034,V1948275360,51
A8125034,Q7519432806,53
A8125034,K3897405612,59
F0126935,F3168704592,43
F0126935,U1478325609,114
F0126935,P3628975104,50
F0126935,C6713840259,82
F0126935,N1427503968,35
F0126935,P9531068724,83
F0126935,K1780659243,56
F0126935,N1953278406,67
F0126935,E1458620379,39
F0126935,K4918302657,89
F0126935,H2748965031,43
F0126935,P8317950264,56
F0126935,I6739518204,60
F0126935,C1265309748,99
F0126935,V0931425786,67
F0126935,O9387602415,98
F0126935,T1843209576,50
F0126935,B5739216048,113
F0126935,Y4172950638,117
F0126935,F6531729408,84
F0126935,Y6432710895,88
F0126935,V1948275360,103
F0126935,S3276954018,80
F0126935,K3897405612,57
F7310589,C6713840259,75
W8156704,N1953278406,49
W8156704,Z2674501938,118
W8156704,O6870934125,83
W8156704,F3168704592,53
W8156704,H1036845927,61
W8156704,B6309214875,59
W8156704,Y6432710895,119
W8156704,C6713840259,81
W8156704,H2748965031,45
W8156704,C1265309748,43
W8156704,E6739401285,46
W8156704,T1843209576,105
W8156704,P8317950264,94
W8156704,F6531729408,56
W8156704,A4362018759,66
W8156704,P9531068724,70
G0174583,K4918302657,93
G0174583,F6531729408,68
G0174583,W1684295037,60
G0174583,S3276954018,87
F2570164,Z2674501938,46
F2570164,W1684295037,31
F2570164,E1458620379,58
F2570164,A6295140387,108
F2570164,F3168704592,39
F2570164,H1036845927,77
F2570164,U1478325609,58
F2570164,D0194582736,39
F2570164,Q7519432806,94
F2570164,K4918302657,74
F2570164,P3628975104,51
F2570164,E6739401285,50
F2570164,C1265309748,111
F2570164,I6739518204,48
F2570164,K3897405612,75
F2570164,P9531068724,61
Q0462193,C6713840259,119
Q0462193,P3628975104,114
Q0462193,N1427503968,61
Q0462193,P9531068724,31
Q0462193,N1953278406,107
Q0462193,E1458620379,35
Q0462193,A6295140387,46
Q0462193,H2748965031,112
Q0462193,P8317950264,57
Q0462193,C1265309748,31
Q0462193,Q4019682753,77
Q0462193,V0931425786,108
Q0462193,O9387602415,67
Q0462193,T1843209576,65
Q0462193,B5739216048,120
Q0462193,Y4172950638,52
Q0462193,F6531729408,30
Q0462193,Y6432710895,62
Q0462193,Z2674501938,110
Q0462193,A7649012835,91
Q0462193,V1948275360,56
Q0462193,D0194582736,48
Q0462193,Q7519432806,88
Q0462193,S3276954018,94
Q0462193,A4362018759,100
Q0462193,K3897405612,67
T0239578,F3168704592,81
T0239578,U1478325609,81
T0239578,P3628975104,82
T0239578,C6713840259,41
T0239578,B9035427618,84
T0239578,N1427503968,50
T0239578,E6739401285,69
T0239578,K1780659243,67
T0239578,W1684295037,115
T0239578,E1458620379,49
T0239578,A6295140387,71
T0239578,O6870934125,84
T0239578,K4918302657,45
T0239578,V0931425786,46
T0239578,J2871095364,79
T0239578,B6309214875,56
T0239578,O9387602415,55
T0239578,S0573892146,75
T0239578,Y4172950638,32
T0239578,F6531729408,56
T0239578,Z2674501938,50
T0239578,A7649012835,90
T0239578,V1948275360,103
T0239578,D0194582736,42
T0239578,Q7519432806,60
T0239578,S3276954018,49
T0239578,K3897405612,61
J0736495,H1036845927,75
J0736495,P3628975104,49
J0736495,C6713840259,98
J0736495,B9035427618,91
J0736495,N1427503968,61
J0736495,E6739401285,106
J0736495,P9531068724,106
J0736495,N1953278406,116
J0736495,K3897405612,63
J0736495,E1458620379,91
J0736495,A6295140387,61
J0736495,O6870934125,33
J0736495,K4918302657,45
J0736495,I6739518204,51
J0736495,C1265309748,79
J0736495,Q4019682753,97
J0736495,V0931425786,74
J0736495,J2871095364,71
J0736495,B6309214875,96
J0736495,O9387602415,90
J0736495,S0573892146,62
J0736495,T1843209576,86
J0736495,F6531729408,88
J0736495,Y6432710895,48
J0736495,Z2674501938,92
J0736495,A7649012835,44
J0736495,V1948275360,85
J0736495,D0194582736,93
J0736495,Q7519432806,49
J0736495,U0251837694,35
J0736495,A4362018759,58
O3605741,H1036845927,102
O3605741,U1478325609,69
O3605741,P3628975104,118
O3605741,C6713840259,47
O3605741,B9035427618,63
O3605741,N1427503968,97
O3605741,E6739401285,47
O3605741,P9531068724,68
O3605741,K1780659243,68
O3605741,N1953278406,97
O3605741,W1684295037,40
O3605741,O6870934125,38
O3605741,A6295140387,110
O3605741,E1458620379,95
O3605741,K4918302657,84
O3605741,H2748965031,112
O3605741,P8317950264,79
O3605741,I6739518204,75
O3605741,C1265309748,102
O3605741,Q4019682753,77
O3605741,V0931425786,119
O3605741,J2871095364,53
O3605741,B6309214875,91
O3605741,O9387602415,67
O3605741,S0573892146,91
O3605741,T1843209576,78
O3605741,Y4172950638,31
O3605741,F6531729408,73
O3605741,Y6432710895,97
O3605741,U0251837694,36
O3605741,D0194582736,87
O3605741,Q7519432806,69
O3605741,S3276954018,101
O3605741,A4362018759,85
O3605741,K3897405612,53
K7832546,F3168704592,30
K7832546,H1036845927,97
K7832546,P3628975104,77
K7832546,B9035427618,77
K7832546,N1427503968,70
K7832546,P9531068724,88
K7832546,N1953278406,70
K7832546,W1684295037,38
K7832546,O6870934125,92
K7832546,A6295140387,34
K7832546,H2748965031,106
K7832546,I6739518204,98
K7832546,C1265309748,109
K7832546,V0931425786,110
K7832546,B6309214875,116
K7832546,O9387602415,58
K7832546,S0573892146,73
K7832546,Y4172950638,79
K7832546,Y6432710895,63
K7832546,Z2674501938,118
K7832546,A7649012835,119
K7832546,V1948275360,54
K7832546,D0194582736,73
K7832546,Q7519432806,46
K7832546,S3276954018,46
K7832546,A4362018759,70
K8561207,F3168704592,71
K8561207,H1036845927,98
K8561207,U1478325609,60
K8561207,P3628975104,87
K8561207,C6713840259,62
K8561207,B9035427618,42
K8561207,N1427503968,43
K8561207,E6739401285,50
K8561207,P9531068724,111
K8561207,K1780659243,120
K8561207,N1953278406,32
K8561207,W1684295037,44
K8561207,O6870934125,116
K8561207,A6295140387,74
K8561207,E1458620379,51
K8561207,K4918302657,34
K8561207,H2748965031,89
K8561207,P8317950264,56
K8561207,I6739518204,95
K8561207,C1265309748,51
K8561207,Q4019682753,89
K8561207,V0931425786,114
K8561207,J2871095364,78
K8561207,B6309214875,38
K8561207,O9387602415,45
K8561207,T1843209576,82
K8561207,B5739216048,79
K8561207,Y4172950638,101
K8561207,F6531729408,84
K8561207,Y6432710895,34
K8561207,Z2674501938,73
K8561207,A7649012835,43
K8561207,U0251837694,109
K8561207,V1948275360,74
K8561207,S3276954018,63
K8561207,D0194582736,61
K8561207,Q7519432806,104
K8561207,A4362018759,88
K8561207,K3897405612,96
L8572634,Q4019682753,93
L8572634,V0931425786,31
L8572634,F3168704592,65
L8572634,J2871095364,39
L8572634,B6309214875,106
L8572634,S3276954018,100
L8572634,K4918302657,109
L8572634,O9387602415,78
L8572634,B5739216048,81
L8572634,F6531729408,31
L8572634,C1265309748,53
Z7803956,F3168704592,109
Z7803956,H1036845927,120
Z7803956,U1478325609,77
Z7803956,C6713840259,101
Z7803956,P3628975104,56
Z7803956,N1427503968,62
Z7803956,E6739401285,82
Z7803956,P9531068724,94
Z7803956,K1780659243,93
Z7803956,E1458620379,45
Z7803956,A6295140387,59
Z7803956,Q4019682753,46
Z7803956,J2871095364,44
Z7803956,O9387602415,113
Z7803956,S0573892146,101
Z7803956,T1843209576,82
Z7803956,B5739216048,90
Z7803956,F6531729408,115
Z7803956,A7649012835,37
Z7803956,V1948275360,65
Z7803956,D0194582736,78
Z7803956,Q7519432806,116
Z7803956,S3276954018,38
Z7803956,K3897405612,98
V9142360,K1780659243,56
V9142360,Z2674501938,68
V9142360,Q4019682753,109
V9142360,O6870934125,45
V9142360,F3168704592,83
V9142360,H1036845927,92
V9142360,U1478325609,100
V9142360,B6309214875,95
V9142360,U0251837694,72
V9142360,D0194582736,59
V9142360,S3276954018,89
V9142360,K4918302657,33
V9142360,P3628975104,63
V9142360,H2748965031,94
V9142360,Y4172950638,88
V9142360,P8317950264,68
V9142360,P9531068724,78
W0253618,K1780659243,69
W0253618,F3168704592,34
W0253618,Q4019682753,69
M5291073,J2871095364,32
M5291073,H1036845927,65
M5291073,P3628975104,67
M5291073,E6739401285,37
M5291073,T1843209576,94
M5291073,Y4172950638,34
M5291073,P8317950264,64
M5291073,I6739518204,43
X1985423,F3168704592,59
X1985423,U1478325609,58
X1985423,Q7519432806,52
X1985423,K4918302657,105
X1985423,Y6432710895,108
Z8927345,F3168704592,64
Z8927345,U1478325609,31
Z8927345,B9035427618,100
Z8927345,E6739401285,108
Z8927345,P9531068724,61
Z8927345,K1780659243,65
Z8927345,E1458620379,34
Z8927345,H2748965031,65
Z8927345,P8317950264,54
Z8927345,C1265309748,107
Z8927345,Q4019682753,109
Z8927345,V0931425786,85
Z8927345,J2871095364,38
Z8927345,B6309214875,49
Z8927345,O9387602415,36
Z8927345,S0573892146,110
Z8927345,B5739216048,79
Z8927345,Y4172950638,116
Z8927345,F6531729408,93
Z8927345,Y6432710895,79
Z8927345,A7649012835,33
Z8927345,U0251837694,108
Z8927345,D0194582736,65
Z8927345,Q7519432806,119
Z8927345,V1948275360,95
Z8927345,A4362018759,118
Z8927345,K3897405612,86
