client_code,product_code,volume
Q6407289,K9203857146,111
Q6407289,V2893461507,115
Q6407289,U8904562317,62
Q6407289,T4175306289,67
Q6407289,E5967314028,48
Z5149862,O6185923704,61
Z5149862,D4351296870,40
Z5149862,V6745231098,63
Z5149862,E0123874695,97
Z5149862,B8132079546,62
Z5149862,V1427693508,72
Z5149862,B5829061347,89
Z5149862,B5382704196,71
Z5149862,P3725604189,72
Z5149862,M4309287156,53
Z5149862,M3210548679,81
Z5149862,T6480321975,99
Z5149862,S6578240319,80
Z5149862,E2340815976,62
Z5149862,P6081249735,77
Z5149862,F8572694310,84
Z5149862,I9547613280,100
Z5149862,K9203857146,37
Z5149862,U0543862791,75
Z5149862,B5719864230,83
Z5149862,H1098234576,72
Z5149862,S5637829410,51
Z5149862,T2051783649,32
Z5149862,I7541896320,100
Z5149862,U8904562317,116
Z5149862,F3675829014,81
Z5149862,Q1934780265,114
Z5149862,Z9541786320,78
Z5149862,Z3867025491,32
Z5149862,D3294071865,33
Z5149862,F3017286945,77
Z5149862,B3890451627,44
Z5149862,W6728901543,78
Z5149862,X5370428916,72
Z5149862,T4023596718,87
Z5149862,L9036241758,78
Z5149862,D7365214089,77
Z5149862,E7536892401,70
Z5149862,Y7106852943,109
Z5149862,J8935201647,82
Z5149862,B0856194372,48
Z5149862,R9056413872,119
Z5149862,I2581693740,72
Z5149862,Q7563820194,41
Z5149862,P5391740628,48
Z5149862,X9174802365,46
Z5149862,N8396015472,117
Z5149862,V2615983047,39
Z5149862,H1207385964,98
Z5149862,B1037946825,37
Z5149862,C1896234075,91
Z5149862,T4175306289,100
Z5149862,F2051398467,103
I1236758,O6185923704,35
I1236758,I7405263891,57
I1236758,V6745231098,101
I1236758,E0123874695,101
I1236758,V2893461507,112
I1236758,V1427693508,100
I1236758,J5807642139,87
I1236758,B5382704196,48
I1236758,B5829061347,111
I1236758,B8132079546,33
I1236758,P3725604189,58
I1236758,M4309287156,71
I1236758,M3210548679,119
I1236758,D4280597613,88
I1236758,Y3640871295,66
I1236758,S6578240319,116
I1236758,E2340815976,68
I1236758,G5628074913,53
I1236758,P6081249735,97
I1236758,U9560283417,76
I1236758,F8572694310,68
I1236758,I9547613280,89
I1236758,V6598723410,79
I1236758,U0543862791,53
I1236758,T4210653978,103
I1236758,B5719864230,90
I1236758,H1098234576,61
I1236758,S5637829410,111
I1236758,V7694502813,115
I1236758,T2051783649,89
I1236758,U8904562317,61
I1236758,F3675829014,62
I1236758,Q1934780265,51
I1236758,H2895160374,92
I1236758,Z9541786320,34
I1236758,Z3867025491,40
I1236758,D3294071865,97
I1236758,X5370428916,102
I1236758,R1652798034,119
I1236758,B3890451627,51
I1236758,N2687931450,80
I1236758,F3017286945,41
I1236758,T4023596718,68
I1236758,W6728901543,52
I1236758,L9036241758,41
I1236758,E7536892401,117
I1236758,D7365214089,88
I1236758,Y7106852943,116
I1236758,P4731265980,53
I1236758,T9376421508,34
I1236758,E5320496871,84
I1236758,X1057462398,85
I1236758,O9315402876,49
I1236758,E5967314028,40
I1236758,M2095136748,96
I1236758,B0856194372,89
I1236758,R1357924680,39
I1236758,I2581693740,47
I1236758,Q7563820194,36
I1236758,P5391740628,92
I1236758,X9174802365,120
I1236758,F9547316802,45
I1236758,V2615983047,94
I1236758,H1207385964,66
I1236758,M6349285170,87
I1236758,B1037946825,43
I1236758,T4175306289,70
I1236758,F2051398467,103
W8359640,O6185923704,30
W8359640,D4351296870,65
W8359640,I7405263891,48
W8359640,V6745231098,79
W8359640,E0123874695,103
W8359640,B8132079546,99
W8359640,J5807642139,72
W8359640,B5382704196,96
W8359640,B5829061347,54
W8359640,V1427693508,102
W8359640,P3725604189,87
W8359640,M4309287156,33
W8359640,D4280597613,40
W8359640,Y3640871295,42
W8359640,T6480321975,78
W8359640,M3210548679,43
W8359640,E2340815976,120
W8359640,G5628074913,75
W8359640,S6578240319,112
W8359640,P6081249735,102
W8359640,U9560283417,81
W8359640,F8572694310,48
W8359640,I9547613280,34
W8359640,K9203857146,93
W8359640,U0543862791,96
W8359640,T4210653978,62
W8359640,H1098234576,37
W8359640,B5719864230,69
W8359640,V6598723410,53
W8359640,S5637829410,87
W8359640,T2051783649,64
W8359640,I7541896320,51
W8359640,U8904562317,32
W8359640,H2895160374,66
W8359640,N1235769048,111
W8359640,Q1934780265,58
W8359640,F3675829014,73
W8359640,V7694502813,47
W8359640,B3890451627,111
W8359640,T4023596718,55
W8359640,F3017286945,31
W8359640,Z3867025491,87
W8359640,R1652798034,41
W8359640,D3294071865,120
W8359640,W6728901543,88
W8359640,X5370428916,90
W8359640,L9036241758,93
W8359640,D7365214089,94
W8359640,E7536892401,107
W8359640,Y7106852943,95
W8359640,P4731265980,109
W8359640,J8935201647,117
W8359640,T9376421508,33
W8359640,E5320496871,57
W8359640,X1057462398,88
W8359640,O9315402876,117
W8359640,E5967314028,102
W8359640,M2095136748,117
W8359640,Q7563820194,110
W8359640,R1357924680,44
W8359640,I2581693740,76
W8359640,B0856194372,57
W8359640,R9056413872,94
W8359640,F3269501487,40
W8359640,P5391740628,59
W8359640,G4721905863,119
W8359640,X9174802365,94
W8359640,F9547316802,105
W8359640,N8396015472,85
W8359640,V2615983047,79
W8359640,B1037946825,119
W8359640,M6349285170,79
W8359640,C1896234075,34
W8359640,T4175306289,87
W8359640,F2051398467,49
T2381547,I7405263891,44
T2381547,V6745231098,73
T2381547,M4309287156,86
T2381547,D4280597613,83
T2381547,S6578240319,83
T2381547,K9203857146,41
T2381547,T4210653978,64
T2381547,B5719864230,97
T2381547,I7541896320,34
T2381547,T4023596718,98
T2381547,X5370428916,80
T2381547,L9036241758,36
T2381547,D7365214089,87
T2381547,Y7106852943,104
T2381547,Q7563820194,41
T2381547,B0856194372,33
T2381547,R1357924680,41
T2381547,P5391740628,53
T2381547,V2893461507,89
T2381547,D4351296870,39
T2381547,V1427693508,101
T2381547,P3725604189,51
T2381547,Y3640871295,53
