plant_code,product_code,produce_date,volume
9740,I7405263891,1,2
9740,I7405263891,2,2
9740,I7405263891,3,2
9740,V6745231098,1,2
9740,V6745231098,2,2
9740,V6745231098,3,2
9740,M4309287156,1,2
9740,M4309287156,2,2
9740,M4309287156,3,2
9740,D4280597613,1,2
9740,D4280597613,2,2
9740,D4280597613,3,2
9740,S6578240319,1,2
9740,S6578240319,2,2
9740,S6578240319,3,2
9740,K9203857146,1,2
9740,K9203857146,2,2
9740,K9203857146,3,2
9740,T4210653978,1,2
9740,T4210653978,2,2
9740,T4210653978,3,2
9740,B5719864230,1,2
9740,B5719864230,2,2
9740,B5719864230,3,2
9740,I7541896320,1,2
9740,I7541896320,2,2
9740,I7541896320,3,2
9740,X5370428916,1,2
9740,X5370428916,2,2
9740,X5370428916,3,2
9740,T4023596718,1,2
9740,T4023596718,2,2
9740,T4023596718,3,2
9740,D7365214089,1,2
9740,D7365214089,2,2
9740,D7365214089,3,2
9740,L9036241758,1,2
9740,L9036241758,2,2
9740,L9036241758,3,2
9740,Y7106852943,1,2
9740,Y7106852943,2,2
9740,Y7106852943,3,2
9740,Q7563820194,1,2
9740,Q7563820194,2,2
9740,Q7563820194,3,2
9740,B0856194372,1,2
9740,B0856194372,2,2
9740,B0856194372,3,2
9740,R1357924680,1,2
9740,R1357924680,2,2
9740,R1357924680,3,2
9740,P5391740628,1,2
9740,P5391740628,2,2
9740,P5391740628,3,2
9740,V2893461507,1,2
9740,V2893461507,2,2
9740,V2893461507,3,2
9740,D4351296870,1,2
9740,D4351296870,2,2
9740,D4351296870,3,2
9740,V1427693508,1,2
9740,V1427693508,2,2
9740,V1427693508,3,2
9740,P3725604189,1,2
9740,P3725604189,2,2
9740,P3725604189,3,2
9740,Y3640871295,1,2
9740,Y3640871295,2,2
9740,Y3640871295,3,2
9740,F8572694310,1,2
9740,F8572694310,2,2
9740,F8572694310,3,2
9740,I9547613280,1,2
9740,I9547613280,2,2
9740,I9547613280,3,2
9740,V6598723410,1,2
9740,V6598723410,2,2
9740,V6598723410,3,2
9740,S5637829410,1,2
9740,S5637829410,2,2
9740,S5637829410,3,2
9740,H2895160374,1,2
9740,H2895160374,2,2
9740,H2895160374,3,2
9740,Q1934780265,1,2
9740,Q1934780265,2,2
9740,Q1934780265,3,2
9740,Z9541786320,1,2
9740,Z9541786320,2,2
9740,Z9541786320,3,2
9740,F3017286945,1,2
9740,F3017286945,2,2
9740,F3017286945,3,2
9740,W6728901543,1,2
9740,W6728901543,2,2
9740,W6728901543,3,2
9740,E7536892401,1,2
9740,E7536892401,2,2
9740,E7536892401,3,2
9740,T9376421508,1,2
9740,T9376421508,2,2
9740,T9376421508,3,2
9740,X1057462398,1,2
9740,X1057462398,2,2
9740,X1057462398,3,2
9740,O9315402876,1,2
9740,O9315402876,2,2
9740,O9315402876,3,2
9740,F3269501487,1,2
9740,F3269501487,2,2
9740,F3269501487,3,2
