day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty
2,7910,A5980712,Z7620834951,1,14.9,63.0
1,7910,B8165793,K9546281073,2,14.9,35.0
1,7910,B8165793,K9546281073,3,14.9,35.0
3,5482,J3017964,G0185943276,4,14.9,23.0
3,5482,K3605249,N2674091358,5,14.9,31.0
3,7910,B8165793,P3219786504,6,14.9,45.0
3,7910,B8165793,P3219786504,7,4.6,22.0
3,7910,J3017964,U8961045372,8,14.9,39.0
3,7910,B8165793,G0928357164,9,14.9,13.0
3,7910,J3017964,G0928357164,10,14.9,32.0
2,7910,A5980712,E4982351670,11,14.9,35.0
1,7910,Q3210678,K9546281073,12,14.9,35.0
3,7910,J3017964,U8961045372,13,14.9,9.0
3,5482,K3605249,F2571698034,14,14.9,39.0
3,5482,K3605249,F2571698034,15,14.9,39.0
3,5482,J3017964,O3208419756,16,14.9,41.0
3,5482,J3017964,O3208419756,17,14.9,28.0
2,5482,J3017964,N2674091358,18,14.9,35.0
3,5482,B8165793,A6925843701,19,14.9,25.0
2,5482,B8165793,F2571698034,20,14.9,39.0
2,5482,B8165793,F2571698034,21,14.9,39.0
2,5482,B8165793,F2571698034,22,14.9,8.0
3,5482,B8165793,Z3789052461,23,14.9,55.0
3,5482,B8165793,Z3789052461,24,14.9,19.0
2,7910,B8165793,U8961045372,25,14.9,39.0
1,7910,K3605249,E4982351670,26,4.6,6.0
1,2714,Q3210678,N4021896537,27,14.9,33.0
2,7910,A5980712,E4982351670,28,4.6,18.0
1,2714,K3605249,N4021896537,29,14.9,36.0
2,2714,K3605249,N4021896537,30,14.9,19.0
1,7910,A5980712,E7012598634,31,4.6,19.0
1,2714,A5980712,Q0961825473,32,14.9,45.0
2,2714,A5980712,Q0961825473,33,4.6,22.0
2,7910,B8165793,U8961045372,34,4.6,9.0
2,7910,B8165793,O3208419756,35,14.9,24.0
2,7910,B8165793,E7012598634,35,14.9,26.0
2,7910,K3605249,E4982351670,36,4.6,18.0
2,7910,J3017964,K9546281073,37,4.6,6.0
2,7910,J3017964,P3219786504,37,4.6,15.0
2,7910,A5980712,K9546281073,38,4.6,12.0
3,7910,B8165793,E7012598634,39,14.9,63.0
3,7910,K3605249,E4982351670,40,4.6,18.0
3,7910,J3017964,P3219786504,41,14.9,30.0
1,7910,B8165793,E7012598634,42,14.9,18.0
1,5482,J3017964,N2674091358,43,4.6,14.0
3,2714,Q3210678,Q0961825473,44,14.9,34.0
3,2714,B8165793,Q0961825473,45,4.6,23.0
3,2714,B8165793,Q0961825473,46,4.6,23.0
3,2714,B8165793,Q0961825473,47,4.6,21.0
2,2714,B8165793,Q0961825473,48,4.6,21.0
2,7910,A5980712,Z7620834951,49,4.6,11.0
2,7910,A5980712,E7012598634,49,4.6,21.0
2,7910,A5980712,E7012598634,50,4.6,32.0
2,7910,A5980712,E7012598634,51,4.6,10.0
2,7910,A5980712,E4982351670,51,4.6,8.0
2,7910,A5980712,E7012598634,52,4.6,10.0
2,7910,A5980712,E4982351670,52,4.6,8.0
2,7910,A5980712,E4982351670,53,4.6,18.0
2,7910,A5980712,E4982351670,54,4.6,10.0
1,7910,A5980712,E7012598634,55,4.6,10.0
1,7910,A5980712,E4982351670,55,4.6,8.0
1,7910,A5980712,E4982351670,56,4.6,18.0
3,7910,A5980712,E7012598634,57,4.6,10.0
3,7910,A5980712,E4982351670,57,4.6,8.0
3,7910,A5980712,E7012598634,58,4.6,10.0
3,7910,A5980712,E4982351670,58,4.6,8.0
2,2714,B8165793,N4021896537,59,4.6,11.0
3,7910,B8165793,Z7620834951,60,14.9,63.0
3,2714,K3605249,N4021896537,61,14.9,36.0
3,2714,K3605249,N4021896537,62,4.6,18.0
2,5482,B8165793,G0185943276,63,14.9,38.0
3,7910,Q3210678,K9546281073,64,14.9,35.0
3,2714,B8165793,N4021896537,65,14.9,25.0
2,5482,B8165793,O3208419756,66,4.6,10.0
2,7910,B8165793,E4982351670,67,14.9,36.0
2,7910,B8165793,E4982351670,68,14.9,36.0
2,5482,J3017964,G0185943276,69,14.9,43.0
2,5482,J3017964,G0185943276,70,14.9,43.0
2,5482,B8165793,A6925843701,71,14.9,35.0
2,5482,B8165793,A6925843701,72,14.9,35.0
2,7910,B8165793,G0928357164,73,14.9,38.0
1,7910,A5980712,K9546281073,74,14.9,35.0
3,5482,J3017964,N2674091358,75,14.9,35.0
3,5482,J3017964,N2674091358,76,4.6,18.0
2,7910,B8165793,Z7620834951,77,14.9,45.0
1,7910,B8165793,P3219786504,78,14.9,45.0
3,5482,J3017964,O3208419756,79,14.9,41.0
2,7910,B8165793,K9546281073,80,14.9,35.0
1,5482,B8165793,O3208419756,81,4.6,17.0
3,2714,A5980712,Q0961825473,82,14.9,28.0
2,2714,B8165793,N4021896537,83,4.6,18.0
3,5482,K3605249,F2571698034,84,14.9,37.0
2,5482,K3605249,N2674091358,85,4.6,18.0
2,7910,J3017964,K9546281073,86,14.9,35.0
2,7910,J3017964,K9546281073,87,14.9,35.0
2,7910,J3017964,K9546281073,88,14.9,35.0
3,7910,J3017964,U8961045372,89,14.9,39.0
2,5482,Q3210678,N2674091358,90,14.9,35.0
2,5482,Q3210678,N2674091358,91,14.9,3.0
2,7910,J3017964,P3219786504,92,4.6,14.0
3,2714,B8165793,N4021896537,93,4.6,11.0
2,2714,B8165793,Q0961825473,94,4.6,9.0
3,7910,Q3210678,K9546281073,95,4.6,6.0
