client_code,product_code,volume
Y2465879,S6094753128,62
Y2465879,N0359861724,117
Y2465879,N1283764950,95
Y2465879,J6193450728,62
Y2465879,M5306219784,92
Y2465879,N4589302671,56
Y2465879,S9437182560,75
Y2465879,S4207198653,47
Y2465879,R7908541362,56
Y2465879,O0716589342,61
Y2465879,G8657243901,116
Y2465879,U9218406753,37
Y2465879,L7190635284,73
Y2465879,X5809236174,96
E6958310,J6193450728,83
E6958310,M5306219784,107
E6958310,S4207198653,71
E6958310,O0716589342,64
E6958310,G8657243901,120
E6958310,R7908541362,80
E6958310,X5809236174,110
T7960842,S6094753128,80
T7960842,N0359861724,113
T7960842,V4931762085,75
T7960842,N1283764950,77
T7960842,J6193450728,62
T7960842,M5306219784,94
T7960842,N4589302671,71
T7960842,S4207198653,52
T7960842,G8657243901,60
T7960842,R7908541362,75
T7960842,L7190635284,39
T7960842,U9218406753,38
U9523647,S6094753128,68
U9523647,N0359861724,96
U9523647,V4931762085,61
U9523647,J6193450728,67
U9523647,M5306219784,74
U9523647,N4589302671,114
U9523647,O0716589342,79
U9523647,G8657243901,70
U9523647,R7908541362,40
U9523647,L7190635284,67
U9523647,X5809236174,77
M2540976,G8657243901,109
T6845901,S6094753128,37
T6845901,N0359861724,103
T6845901,V4931762085,80
T6845901,J6193450728,119
T6845901,M5306219784,64
T6845901,S9437182560,109
T6845901,N4589302671,61
T6845901,S4207198653,46
T6845901,R7908541362,73
T6845901,O0716589342,72
T6845901,G8657243901,62
T6845901,U9218406753,72
T6845901,L7190635284,91
T6845901,X5809236174,81
C6597830,V4931762085,101
C6597830,N1283764950,119
C6597830,J6193450728,32
C6597830,M5306219784,111
C6597830,N4589302671,70
C6597830,G8657243901,31
C6597830,X5809236174,74
J4539120,J6193450728,41
J4539120,N1283764950,34
B2086943,N0359861724,94
B2086943,J6193450728,54
B2086943,M5306219784,56
B2086943,S9437182560,80
B2086943,N4589302671,36
B2086943,G8657243901,87
B2086943,L7190635284,67
P3458097,S6094753128,56
P3458097,N1283764950,98
P3458097,S9437182560,110
P3458097,S4207198653,97
P3458097,U9218406753,111
D8521749,N4589302671,90
D8521749,O0716589342,48
D8521749,R7908541362,33
D8521749,L7190635284,113
D8521749,X5809236174,97
D8521749,U9218406753,41
