day,plant_code,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
1,6246,A8245103,135,10.5,35.0,114,73,80.5
1,6246,B7142950,121,19.4,53.0,164,122,143.10000000000002
1,6246,F5623019,249,20.0,114.0,171,97,171.0
1,6246,F5623019,250,20.0,3.0,171,97,4.5
1,6246,I1025376,143,10.5,17.0,114,73,45.900000000000006
1,6246,J4625307,241,10.5,69.0,114,73,110.4
1,6246,X5264819,110,10.5,66.0,114,73,105.60000000000001
1,8350,A8245103,3,20.0,18.0,171,97,46.800000000000004
1,8350,A8245103,4,20.0,16.0,171,97,43.2
1,8350,A8245103,13,10.5,35.0,114,73,45.5
1,8350,A8245103,16,20.0,19.0,171,97,57.0
1,8350,A8245103,124,10.5,46.0,114,73,105.8
1,8350,A8245103,268,10.5,43.0,114,73,107.5
1,8350,B0418635,5,10.5,61.0,114,73,79.3
1,8350,B0418635,6,20.0,57.0,171,97,171.0
1,8350,B0418635,145,10.5,11.0,114,73,27.5
1,8350,B0418635,227,10.5,16.0,114,73,41.6
1,8350,B7936480,1,19.4,107.0,164,122,160.5
1,8350,B7936480,2,10.5,32.0,114,73,73.6
1,8350,D5716392,9,20.0,17.0,171,97,32.3
1,8350,D5716392,12,20.0,56.0,171,97,156.79999999999998
1,8350,D5716392,15,20.0,61.0,171,97,170.79999999999998
1,8350,D5716392,204,20.0,74.0,171,97,170.2
1,8350,D5716392,269,10.5,41.0,114,73,102.5
1,8350,G1658740,11,20.0,85.0,171,97,170.0
1,8350,G1658740,132,10.5,39.0,114,73,97.5
1,8350,G1658740,257,20.0,77.0,171,97,169.4
1,8350,I1025376,277,20.0,68.0,171,97,170.0
1,8350,I1025376,278,20.0,2.0,171,97,5.0
1,8350,I1025376,279,19.4,58.0,164,122,156.60000000000002
1,8350,I1025376,281,10.5,50.0,114,73,65.0
1,8350,I1025376,283,20.0,119.0,171,97,142.79999999999998
1,8350,I1025376,284,20.0,51.0,171,97,112.2
1,8350,J1375648,106,10.5,74.0,114,73,96.2
1,8350,J4625307,14,10.5,16.0,114,73,44.8
1,8350,J4625307,246,10.5,38.0,114,73,45.6
1,8350,K0915243,215,10.5,62.0,114,73,80.60000000000001
1,8350,K0915243,253,20.0,77.0,171,97,169.4
1,8350,K0915243,254,20.0,5.0,171,97,11.0
1,8350,Q5978062,263,10.5,66.0,114,73,66.0
1,8350,X5264819,7,20.0,84.0,171,97,117.6
1,8350,X5264819,8,20.0,53.0,171,97,121.89999999999999
1,8350,X5264819,10,20.0,24.0,171,97,60.0
1,8350,X5264819,173,19.4,105.0,164,122,136.5
1,8350,X5264819,209,20.0,68.0,171,97,170.0
1,8350,X5264819,211,19.4,64.0,164,122,115.2
1,8350,X5264819,252,19.4,102.0,164,122,122.39999999999999
1,8350,X5264819,271,10.5,36.0,114,73,90.0
2,6246,A8245103,61,10.5,77.0,114,73,100.10000000000001
2,6246,A8245103,89,10.5,35.0,114,73,66.5
2,6246,A8245103,102,19.4,80.0,164,122,128.0
2,6246,B0418635,56,20.0,74.0,171,97,170.2
2,6246,B0418635,57,20.0,5.0,171,97,11.5
2,6246,B0418635,66,10.5,71.0,114,73,113.60000000000001
2,6246,B0418635,73,20.0,63.0,171,97,170.10000000000002
2,6246,B0418635,94,19.4,94.0,164,122,122.2
2,6246,B0418635,97,20.0,90.0,171,97,171.0
2,6246,B0418635,99,10.5,88.0,114,73,88.0
2,6246,B0418635,126,19.4,44.0,164,122,118.80000000000001
2,6246,B7142950,242,10.5,60.0,114,73,84.0
2,6246,B7142950,245,10.5,48.0,114,73,91.19999999999999
2,6246,B7936480,65,20.0,10.0,171,97,27.0
2,6246,B7936480,76,10.5,59.0,114,73,76.7
2,6246,B7936480,80,19.4,55.0,164,122,126.49999999999999
2,6246,B7936480,96,20.0,90.0,171,97,171.0
2,6246,B7936480,104,10.5,75.0,114,73,97.5
2,6246,B7936480,105,20.0,74.0,171,97,170.2
2,6246,B7936480,113,20.0,63.0,171,97,170.10000000000002
2,6246,D5716392,60,19.4,78.0,164,122,117.0
2,6246,D5716392,109,19.4,68.0,164,122,156.39999999999998
2,6246,D5716392,130,10.5,39.0,114,73,62.400000000000006
2,6246,F5623019,111,20.0,63.0,171,97,170.10000000000002
2,6246,F5623019,112,20.0,2.0,171,97,5.4
2,6246,F5623019,248,10.5,26.0,114,73,70.2
2,6246,G1658740,40,20.0,90.0,171,97,171.0
2,6246,G1658740,68,19.4,69.0,164,122,131.1
2,6246,G1658740,81,19.4,55.0,164,122,137.5
2,6246,G1658740,86,19.4,43.0,164,122,116.10000000000001
2,6246,G1658740,91,10.5,32.0,114,73,73.6
2,6246,H2534870,87,10.5,37.0,114,73,99.9
2,6246,I1025376,58,10.5,79.0,114,73,102.7
2,6246,I1025376,238,10.5,73.0,114,73,94.9
2,6246,J1375648,45,20.0,74.0,171,97,170.2
2,6246,J1375648,46,20.0,17.0,171,97,39.099999999999994
2,6246,J4625307,20,20.0,63.0,171,97,170.10000000000002
2,6246,J4625307,21,20.0,51.0,171,97,137.70000000000002
2,6246,J4625307,62,10.5,77.0,114,73,77.0
2,6246,J4625307,82,19.4,52.0,164,122,119.6
2,6246,O4139286,95,19.4,93.0,164,122,139.5
2,6246,O4139286,114,20.0,63.0,171,97,170.10000000000002
2,6246,Q5978062,49,19.4,87.0,164,122,139.20000000000002
2,6246,Q5978062,67,10.5,70.0,114,73,105.0
2,6246,Q5978062,100,19.4,87.0,164,122,121.8
2,6246,Q5978062,107,10.5,73.0,114,73,73.0
2,6246,Q5978062,117,10.5,60.0,114,73,114.0
2,6246,Q5978062,136,10.5,34.0,114,73,85.0
2,6246,X5264819,42,19.4,97.0,164,122,145.5
2,6246,X5264819,116,20.0,63.0,171,97,170.10000000000002
2,6246,X5264819,123,10.5,47.0,114,73,108.1
2,8350,A8245103,264,20.0,63.0,171,97,170.10000000000002
2,8350,A8245103,288,20.0,68.0,171,97,170.0
2,8350,A8245103,289,20.0,47.0,171,97,117.5
2,8350,A8245103,311,19.4,96.0,164,122,153.60000000000002
2,8350,A8245103,340,20.0,68.0,171,97,170.0
2,8350,A8245103,360,20.0,57.0,171,97,171.0
2,8350,A8245103,363,19.4,52.0,164,122,114.4
2,8350,A8245103,388,10.5,33.0,114,73,89.10000000000001
2,8350,A8245103,390,10.5,32.0,114,73,64.0
2,8350,B0418635,328,19.4,75.0,164,122,135.0
2,8350,B0418635,357,19.4,59.0,164,122,123.9
2,8350,B0418635,393,10.5,29.0,114,73,72.5
2,8350,B0418635,397,10.5,19.0,114,73,57.0
2,8350,B7142950,272,10.5,14.0,114,73,30.800000000000004
2,8350,B7142950,297,10.5,110.0,114,73,110.0
2,8350,B7142950,324,20.0,77.0,171,97,169.4
