plant_code,product_code,volume
3353,W0138564792,82
3353,L5074981623,27
3353,O7428931650,43
3353,S3728015469,71
3353,O2719085364,32
3353,Q5632790814,30
3353,J9814370265,32
3353,O5127486930,90
3353,F0963548217,45
3353,C7194258036,78
3353,V0639415827,52
3353,A7632145890,25
3353,T9627140385,44
3353,Y3927840516,60
3353,V0347629185,35
3353,T2850961734,93
3353,M3789510462,37
3353,J1638509427,58
3353,A8561394027,35
3353,O0953462718,57
3353,J8531270469,64
3353,M1869237450,67
3353,I5168203479,50
3353,S8476152930,38
3353,Q3270158649,33
3353,D3761082549,68
3353,J1502879364,51
3353,J3206519847,69
3353,N0195346728,58
3353,N2740916853,24
3353,E0123476895,155
3353,W4321587069,77
3353,H7591238046,98
3353,X2983740165,158
3353,Y4516028937,153
5212,W0138564792,70
5212,L5074981623,42
5212,O7428931650,51
5212,S3728015469,69
5212,O2719085364,63
5212,Q5632790814,51
5212,J9814370265,72
5212,O5127486930,77
5212,F0963548217,58
5212,C7194258036,79
5212,V0639415827,45
5212,A7632145890,31
5212,T9627140385,48
5212,Y3927840516,84
5212,V0347629185,20
5212,T2850961734,45
5212,M3789510462,73
5212,J1638509427,27
5212,A8561394027,73
5212,O0953462718,43
5212,J8531270469,29
5212,M1869237450,48
5212,I5168203479,67
5212,S8476152930,82
5212,Q3270158649,38
5212,D3761082549,40
5212,J1502879364,74
5212,J3206519847,78
5212,N0195346728,76
5212,N2740916853,10
