day,plant_code,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
1,4305,A2813546,420,8.8,35.0,97,72,91.0
1,4305,C0176253,720,8.8,37.0,97,72,96.2
1,4305,C0176253,721,8.8,37.0,97,72,96.2
1,4305,I3519068,288,8.8,37.0,97,72,96.2
1,4305,I3519068,289,8.8,37.0,97,72,96.2
1,4305,I3519068,592,5.8,2.0,64,40,5.2
1,4305,K4952037,523,5.8,39.0,64,40,62.400000000000006
1,4305,K4952037,524,5.8,1.0,64,40,1.6
1,4305,O2463517,800,5.8,24.0,64,40,62.400000000000006
1,4305,O2463517,801,5.8,24.0,64,40,62.400000000000006
1,4305,O2463517,802,5.8,27.0,64,40,63.2
1,4305,O2463517,803,5.8,27.0,64,40,63.2
1,4305,O2463517,804,5.8,26.0,64,40,62.4
1,4305,O2463517,805,5.8,7.0,64,40,16.8
1,4305,U4761950,447,8.8,37.0,97,72,96.2
1,4305,U4761950,448,8.8,37.0,97,72,96.2
1,4305,U4761950,449,5.8,18.0,64,40,46.800000000000004
1,4305,V6104239,771,5.8,14.0,64,40,36.4
1,4305,V6104239,787,5.8,3.0,64,40,3.5999999999999996
1,6109,B8302164,567,5.8,13.0,64,40,15.6
1,6109,C0176253,572,5.8,11.0,64,40,30.799999999999997
1,6109,H8172350,98,5.8,6.0,64,40,17.4
1,6109,H8172350,121,5.8,37.0,64,40,40.7
1,6109,H8172350,277,5.8,29.0,64,40,63.800000000000004
1,6109,H8172350,540,5.8,33.0,64,40,56.1
1,6109,H8172350,554,5.8,27.0,64,40,35.1
1,6109,H8172350,589,5.8,3.0,64,40,8.399999999999999
1,6109,H8172350,739,8.8,33.0,97,72,95.7
1,6109,H8172350,780,5.8,8.0,64,40,15.2
1,6109,I2807314,270,5.8,36.0,64,40,46.800000000000004
1,6109,I7650298,621,8.8,72.0,97,72,93.60000000000001
1,6109,I7650298,683,5.8,46.0,64,40,55.199999999999996
1,6109,I7650298,757,5.8,23.0,64,40,50.6
1,6109,J6290517,538,8.8,35.0,97,72,94.5
1,6109,J6290517,755,5.8,25.0,64,40,52.5
1,6109,J6290517,810,5.8,50.0,64,40,55.00000000000001
1,6109,J6290517,811,8.8,37.0,97,72,81.4
1,6109,J6290517,812,8.8,74.0,97,72,96.2
1,6109,J6290517,813,8.8,46.0,97,72,96.60000000000001
1,6109,J6290517,814,8.8,35.0,97,72,94.5
1,6109,J6290517,815,5.8,27.0,64,40,45.9
1,6109,K4952037,117,8.8,44.0,97,72,96.80000000000001
1,6109,K4952037,127,5.8,33.0,64,40,62.699999999999996
1,6109,K4952037,291,8.8,46.0,97,72,96.60000000000001
1,6109,K4952037,559,5.8,23.0,64,40,48.300000000000004
1,6109,K4952037,788,5.8,3.0,64,40,5.699999999999999
1,6109,L7581362,63,8.8,33.0,97,72,95.7
1,6109,L7581362,99,5.8,3.0,64,40,5.1
1,6109,L7581362,279,5.8,23.0,64,40,48.300000000000004
1,6109,L7581362,404,8.8,46.0,97,72,96.6
1,6109,L7581362,405,8.8,46.0,97,72,96.6
1,6109,L7581362,406,8.8,35.0,97,72,84.9
1,6109,L7581362,407,8.8,41.0,97,72,96.70000000000002
1,6109,O2463517,64,8.8,14.0,97,72,37.800000000000004
1,6109,O2463517,73,8.8,44.0,97,72,96.80000000000001
1,6109,O2463517,541,5.8,32.0,64,40,41.6
1,6109,O2463517,568,5.8,12.0,64,40,33.599999999999994
1,6109,O2463517,582,5.8,6.0,64,40,10.2
1,6109,O9025863,566,5.8,14.0,64,40,29.400000000000002
1,6109,O9025863,785,5.8,4.0,64,40,5.2
1,6109,R4396702,89,8.8,46.0,97,72,78.2
1,6109,R4396702,210,8.8,34.0,97,72,95.19999999999999
1,6109,R4396702,593,5.8,1.0,64,40,2.8
1,6109,R4396702,733,8.8,34.0,97,72,95.19999999999999
1,6109,R4396702,768,5.8,17.0,64,40,37.400000000000006
1,6109,T5208179,424,8.8,74.0,97,72,96.2
1,6109,T5208179,501,8.8,5.0,97,72,11.0
1,6109,T5208179,697,8.8,44.0,97,72,96.80000000000001
1,6109,T5208179,700,5.8,43.0,64,40,55.9
1,6109,T5208179,792,5.8,1.0,64,40,2.7
1,6109,U4761950,129,5.8,18.0,64,40,37.800000000000004
1,6109,U4761950,131,5.8,9.0,64,40,25.2
1,6109,U4761950,258,5.8,45.0,64,40,58.5
1,6109,V0478369,746,5.8,29.0,64,40,63.800000000000004
1,6109,V4170862,793,5.8,1.0,64,40,2.1
1,6109,V6104239,97,5.8,29.0,64,40,63.800000000000004
1,6109,V6104239,588,5.8,4.0,64,40,8.4
1,6109,V6104239,704,5.8,42.0,64,40,54.6
1,6109,X3620948,62,5.8,37.0,64,40,62.9
1,6109,X3620948,95,5.8,32.0,64,40,54.4
1,6109,X3620948,194,8.8,37.0,97,72,70.3
1,6109,X3620948,264,8.8,38.0,97,72,83.60000000000001
1,6109,X3620948,403,8.8,36.0,97,72,93.60000000000001
1,6109,X3620948,756,5.8,23.0,64,40,62.1
1,7936,A2813546,215,8.8,33.0,97,72,95.7
1,7936,A2813546,216,8.8,46.0,97,72,96.60000000000001
1,7936,C0176253,100,8.8,64.0,97,72,96.0
1,7936,C0176253,101,8.8,88.0,97,72,96.80000000000001
1,7936,C0176253,573,5.8,11.0,64,40,23.1
1,7936,C0176253,731,8.8,34.0,97,72,91.80000000000001
1,7936,H8172350,74,8.8,40.0,97,72,84.0
1,7936,I2807314,75,8.8,46.0,97,72,96.60000000000001
1,7936,I2807314,724,5.8,35.0,64,40,42.0
1,7936,I3519068,594,8.8,88.0,97,72,96.80000000000001
1,7936,I3519068,595,5.8,23.0,64,40,25.3
1,7936,I3519068,596,5.8,54.0,64,40,59.400000000000006
1,7936,I3519068,597,8.8,46.0,97,72,96.60000000000001
1,7936,I3519068,598,5.8,13.0,64,40,27.3
1,7936,J6290517,294,8.8,33.0,97,72,95.7
1,7936,L7581362,591,5.8,2.0,64,40,5.4
1,7936,N4513260,723,8.8,35.0,97,72,94.5
1,7936,O2463517,191,8.8,35.0,97,72,94.5
1,7936,O2463517,579,5.8,7.0,64,40,18.900000000000002
1,7936,O9025863,384,5.8,32.0,64,40,57.6
1,7936,R4396702,123,8.8,35.0,97,72,94.5
1,7936,R4396702,182,8.8,35.0,97,72,94.5
1,7936,R4396702,206,8.8,46.0,97,72,96.60000000000001
1,7936,T5208179,65,8.8,11.0,97,72,12.100000000000001
1,7936,T5208179,727,8.8,34.0,97,72,81.6
1,7936,V4170862,87,8.8,35.0,97,72,94.5
1,7936,V4170862,88,5.8,20.0,64,40,54.0
1,7936,V4170862,214,8.8,32.0,97,72,96.0
1,7936,X3620948,763,5.8,19.0,64,40,55.1
2,4305,A2813546,355,8.8,37.0,97,72,96.2
2,4305,A2813546,417,8.8,44.0,97,72,70.4
2,4305,A2813546,418,8.8,35.0,97,72,91.0
2,4305,C0176253,419,8.8,40.0,97,72,96.0
2,4305,C0176253,564,5.8,19.0,64,40,30.400000000000002
2,4305,C0176253,642,8.8,60.0,97,72,96.0
