client_code,product_code,volume
W7210954,Z3476859021,87
W7210954,Z0246853917,110
W7210954,M7382594160,115
W7210954,G5742681309,96
W7210954,X5186372049,100
W7210954,A4075938261,110
W7210954,X5207813964,66
W7210954,K2391708456,119
W7210954,B6158023974,87
W7210954,W9470821536,42
W7210954,G0389415672,31
W7210954,A9546308172,59
W7210954,I7852046193,111
W7210954,M9624075138,88
W7210954,B0946378152,97
W7210954,O5762813094,51
W7210954,Y4703189562,87
W7210954,N1820396457,46
W7210954,F5031268947,47
W7210954,A6137098542,105
W7210954,Y0586172493,99
W7210954,D0374296158,85
W7210954,X3902561874,105
W7210954,D9701284653,78
W7210954,N5297863410,57
W7210954,D6489120357,105
W7210954,U6152987034,77
W7210954,C0285791436,37
W7210954,B6718942530,45
W7210954,M9068157324,101
W7210954,D2869510374,34
W7210954,Q8623049751,58
W7210954,W5129038674,103
W7210954,O4862517390,63
W7210954,N5019742863,54
W7210954,X6310275894,75
W7210954,B4321908657,66
W7210954,V1837596204,67
W7210954,G3451278069,99
W7210954,J2087651394,108
W7210954,M9241870365,76
W7210954,S2061738954,65
W7210954,N8607142935,63
W7210954,S5432916870,63
W7210954,A6845032791,54
W7210954,O4732869510,51
W7210954,I7926854301,58
W7210954,G0961472358,67
K5347186,J3796850241,30
K5347186,M9241870365,45
K5347186,F3254810976,79
K5347186,O5762813094,84
K5347186,G0961472358,91
K5347186,M9068157324,53
Y6529038,Z3476859021,83
Y6529038,N0845762913,115
Y6529038,N0736598124,120
Y6529038,M7382594160,35
Y6529038,G5742681309,50
Y6529038,A4075938261,108
Y6529038,X5207813964,103
Y6529038,X5186372049,69
Y6529038,G0389415672,101
Y6529038,W9470821536,104
Y6529038,B6158023974,102
Y6529038,I7852046193,58
Y6529038,A9546308172,111
Y6529038,M9624075138,62
Y6529038,B0946378152,104
Y6529038,O5762813094,48
Y6529038,E1980467352,94
Y6529038,Y4703189562,66
Y6529038,N1820396457,101
Y6529038,F5031268947,101
Y6529038,A6137098542,97
Y6529038,J3796850241,114
Y6529038,Y0586172493,56
Y6529038,D0374296158,39
Y6529038,X3902561874,37
Y6529038,T7031596284,118
Y6529038,W8017354269,85
Y6529038,D9701284653,52
Y6529038,U1502493768,106
Y6529038,D6489120357,53
Y6529038,U6152987034,58
Y6529038,B6718942530,83
Y6529038,L4960237581,106
Y6529038,D2869510374,72
Y6529038,W5129038674,110
Y6529038,N5019742863,43
Y6529038,X6310275894,31
Y6529038,B4321908657,104
Y6529038,F3254810976,119
Y6529038,J2087651394,79
Y6529038,M9241870365,53
Y6529038,J8024653917,84
Y6529038,N8607142935,111
Y6529038,S2061738954,117
Y6529038,U0912584736,78
Y6529038,A6845032791,108
Y6529038,A4956078132,39
Y6529038,O4732869510,70
Y6529038,I7926854301,74
Y6529038,R1249570386,59
Y6529038,G6549230178,43
Y6529038,G0961472358,120
Y6529038,G5429087631,112
E9378546,O9028516734,61
E9378546,G5742681309,103
E9378546,K2391708456,34
E9378546,W9470821536,50
E9378546,I7852046193,42
