plant_code,product_code,volume
4214,T3180456972,114
4214,X8765931024,124
4214,J6087419532,85
4214,F3275941806,108
4214,S5986134207,87
4214,N1925734608,115
4214,N2786195034,156
4214,L1857460239,165
4214,Y5472831906,92
4214,X9602483571,68
4214,K7013489265,81
4214,E9803517624,82
4214,A9603147825,155
4214,W6427185930,67
4214,V0879615324,71
4214,D4530127968,81
4214,D1478952630,73
4214,D1726495380,66
4214,G2931605874,141
4214,H9072365841,67
4214,V3715028946,133
4214,H9671802435,142
4214,M8034296157,125
4214,W2630145987,74
4214,C8915673042,132
4214,J5193608274,62
4214,E6823017954,140
4214,B6538709214,71
4214,M8524637019,109
4214,D5809127634,149
4214,Q9263541087,119
4214,R2907183564,129
4214,J2563047198,133
4214,V2436857019,83
4214,P0825946173,120
4214,H7015894632,142
4214,E5930874612,100
4214,Y9320147568,115
4214,J1986237504,88
4214,A8106795324,75
4214,R4321695780,137
4214,X6047213589,120
4214,M6038549271,70
4214,H8374196025,72
4214,R3659801724,103
4214,P1762853049,93
4214,C1526039748,67
4214,I3289456107,141
4214,I9418520637,145
4214,F7396108452,161
4214,L9751406382,129
4214,U5479823160,139
4214,U7930428156,76
4214,N6418073952,103
4214,Z5981032476,75
4214,R6071324589,65
4214,D3647521089,136
4214,M2358470619,165
4214,J6859023471,74
4214,I4132978056,52
4214,A0516284397,150
4214,B5863712940,147
4214,J3789056214,100
4214,C0614538279,70
4214,A6759832401,75
4214,T7693082415,115
4214,K3174829056,94
4214,Q9387614025,125
4214,X6732018459,172
4214,P7985041326,76
4214,E8473596210,97
4214,S7193628054,121
4214,W5209438716,65
4214,M7685139402,128
4214,R5428173609,107
4214,C5871263490,82
4214,S4731609825,73
4214,H9465172830,188
4214,R9867015342,83
4214,L8194675032,98
4214,L7832095164,57
4214,C4813697520,102
4214,X4325801769,71
4214,Y5748130269,74
4214,B9043265178,127
4214,B7604985123,154
4214,S3901527486,103
4214,U0941325687,92
2031,T3180456972,74
2031,X8765931024,75
2031,J6087419532,70
2031,F3275941806,121
2031,S5986134207,70
2031,N1925734608,132
2031,N2786195034,81
2031,L1857460239,142
2031,Y5472831906,134
2031,X9602483571,135
2031,K7013489265,82
2031,E9803517624,100
2031,A9603147825,140
2031,W6427185930,126
2031,V0879615324,85
2031,D4530127968,54
2031,D1478952630,77
2031,D1726495380,121
2031,G2931605874,106
2031,H9072365841,93
2031,V3715028946,104
2031,H9671802435,134
2031,M8034296157,129
2031,W2630145987,165
2031,C8915673042,94
2031,J5193608274,123
2031,E6823017954,99
2031,B6538709214,136
2031,M8524637019,67
2031,D5809127634,104
2031,Q9263541087,142
2031,R2907183564,89
2031,J2563047198,108
2031,V2436857019,145
2031,P0825946173,110
2031,H7015894632,95
2031,E5930874612,97
2031,Y9320147568,54
2031,J1986237504,64
2031,A8106795324,136
2031,R4321695780,85
2031,X6047213589,99
2031,M6038549271,161
2031,H8374196025,158
2031,R3659801724,96
2031,P1762853049,108
2031,C1526039748,62
2031,I3289456107,108
2031,I9418520637,154
2031,F7396108452,76
2031,L9751406382,170
2031,U5479823160,137
2031,U7930428156,128
2031,N6418073952,94
2031,Z5981032476,80
2031,R6071324589,170
2031,D3647521089,51
2031,M2358470619,72
2031,J6859023471,79
2031,I4132978056,66
2031,A0516284397,103
2031,B5863712940,117
2031,J3789056214,58
2031,C0614538279,118
2031,A6759832401,67
2031,T7693082415,174
2031,K3174829056,103
2031,Q9387614025,74
2031,X6732018459,114
2031,P7985041326,53
2031,E8473596210,65
2031,S7193628054,166
2031,W5209438716,123
2031,M7685139402,113
2031,R5428173609,118
2031,C5871263490,105
2031,S4731609825,95
