day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty,standard_size,carry_standard_size,min_standard_size,occupied_size
1,7468,R4589201,T4532670891,1,16.9,10.0,1.1,122,64,11.0
1,7468,R4589201,F3078954621,1,16.9,4.0,1.7,122,64,6.8
1,7468,R4589201,O0479216835,1,16.9,6.0,2.4,122,64,14.4
1,7468,R4589201,Q7650829134,1,16.9,15.0,1.6,122,64,24.0
1,7468,R4589201,U9301486527,1,16.9,13.0,1.1,122,64,14.3
1,7468,R4589201,L4389106257,1,16.9,14.0,1.6,122,64,22.4
1,7468,R4589201,Y4183569027,1,16.9,29.0,1.0,122,64,29.0
1,1401,T3645201,K9643285701,2,16.9,3.0,1.5,122,64,4.5
1,1401,T3645201,E1705348269,2,16.9,15.0,1.2,122,64,18.0
1,1401,T3645201,T4532670891,2,16.9,11.0,1.1,122,64,12.1
1,1401,T3645201,U9301486527,2,16.9,14.0,1.1,122,64,15.400000000000002
1,1401,T3645201,X5690823741,2,16.9,8.0,1.3,122,64,10.4
1,1401,T3645201,D5092367814,2,16.9,15.0,1.2,122,64,18.0
1,1401,T3645201,Y1874936250,2,16.9,26.0,1.0,122,64,26.0
1,1401,T3645201,Q4195670832,2,16.9,12.0,1.4,122,64,16.799999999999997
1,6415,U5072896,E1705348269,3,16.9,15.0,1.2,122,64,18.0
1,6415,U5072896,T4532670891,3,16.9,8.0,1.1,122,64,8.8
1,6415,U5072896,K9643285701,3,16.9,11.0,1.5,122,64,16.5
1,6415,U5072896,D5092367814,3,16.9,3.0,1.2,122,64,3.6
1,6415,U5072896,Q7650829134,3,16.9,16.0,1.6,122,64,25.6
1,6415,U5072896,X5690823741,3,16.9,26.0,1.3,122,64,33.800000000000004
1,6415,U5072896,U9301486527,3,16.9,13.0,1.1,122,64,14.3
1,6415,U5072896,Y1874936250,3,16.9,1.0,1.0,122,64,1.0
1,7468,M0853296,Q4195670832,4,16.9,12.0,1.4,122,64,16.799999999999997
1,7468,M0853296,T4532670891,4,16.9,11.0,1.1,122,64,12.1
1,7468,M0853296,F3078954621,4,16.9,9.0,1.7,122,64,15.3
1,7468,M0853296,Q7650829134,4,16.9,14.0,1.6,122,64,22.4
1,7468,M0853296,U9301486527,4,16.9,16.0,1.1,122,64,17.6
1,7468,M0853296,Y1874936250,4,16.9,29.0,1.0,122,64,29.0
1,7468,M0853296,E1705348269,4,16.9,7.0,1.2,122,64,8.4
1,7468,P3284107,Q4195670832,5,7.0,21.0,1.4,78,40,29.4
1,7468,P3284107,T4532670891,5,7.0,16.0,1.1,78,40,17.6
1,7468,P3284107,Y1874936250,5,7.0,10.0,1.0,78,40,10.0
1,7468,P3284107,Y4183569027,5,7.0,21.0,1.0,78,40,21.0
1,6415,Z4503791,K9643285701,6,16.9,8.0,1.5,122,64,12.0
1,6415,Z4503791,T4532670891,6,16.9,15.0,1.1,122,64,16.5
1,6415,Z4503791,U9301486527,6,16.9,10.0,1.1,122,64,11.0
1,6415,Z4503791,X5690823741,6,16.9,11.0,1.3,122,64,14.3
1,6415,Z4503791,D5092367814,6,16.9,19.0,1.2,122,64,22.8
1,6415,Z4503791,Q7650829134,6,16.9,20.0,1.6,122,64,32.0
1,6415,Z4503791,Y1874936250,6,16.9,13.0,1.0,122,64,13.0
1,7468,U4832951,T4532670891,7,4.2,5.0,1.1,36,24,5.5
1,7468,U4832951,Y1874936250,7,4.2,9.0,1.0,36,24,9.0
1,7468,U4832951,Y4183569027,7,4.2,21.0,1.0,36,24,21.0
1,1401,T9872051,K9643285701,8,7.0,7.0,1.5,78,40,10.5
1,1401,T9872051,T4532670891,8,7.0,9.0,1.1,78,40,9.9
1,1401,T9872051,U9301486527,8,7.0,15.0,1.1,78,40,16.5
1,1401,T9872051,X5690823741,8,7.0,5.0,1.3,78,40,6.5
1,1401,T9872051,D5092367814,8,7.0,12.0,1.2,78,40,14.4
1,1401,T9872051,Y1874936250,8,7.0,15.0,1.0,78,40,15.0
1,1401,T9872051,Q4195670832,8,7.0,3.0,1.4,78,40,4.199999999999999
1,7468,D6401578,Q4195670832,9,16.9,4.0,1.4,122,64,5.6
1,7468,D6401578,T4532670891,9,16.9,29.0,1.1,122,64,31.9
