plant_code,product_code,volume
7707,M8276510349,67
7707,X9365420718,55
7707,N8302496517,120
7707,K6285407913,129
7707,Z6732915408,66
7707,T4032519876,138
7707,F2931548607,59
7707,T6978405321,171
7707,Y4723160895,85
7707,M3149728650,66
7707,F4609528173,137
7707,Z1259873046,143
7707,V0547396182,71
7707,O3657481902,107
7707,M6890174235,104
7707,J3698175024,93
7707,A5271489036,126
7707,U0218635479,144
7707,V9402318765,162
7707,W2803194756,88
7707,X7643521908,53
7707,W1239684507,169
7707,U4201789563,146
7707,W7093245861,112
7707,N4879256310,145
7707,O5782436910,138
7707,N6142730589,78
7707,M2038956417,127
7707,A3479250618,137
7707,X5948670213,51
7707,R1038642975,96
7707,D1062548793,100
7707,W4632087915,73
7707,C8423906517,81
7707,S4087653219,122
7707,R2145736908,101
7707,G7154902386,87
7707,V0813567249,85
7707,J5213749806,92
7707,D4590612387,123
7707,I3648579102,54
7707,V5346028197,151
7707,L3845170962,50
7707,K3057914682,112
7707,Q2615498370,103
7707,W6721038495,93
7707,J2563984017,65
7707,K6029438715,72
7707,T0697485213,56
7707,D4726015983,69
7707,B1503249768,47
7707,G6482317950,128
7707,O1475038269,104
7707,B3571960248,61
7707,Q3802651794,102
7707,F7132408569,75
7707,E2145678930,114
7707,M7351260849,111
7707,T7589412063,68
7707,G7596380412,123
7707,I6810259437,51
7707,N7563094812,79
7707,W2638497105,78
7707,M3704961285,85
7707,T1245073689,74
7707,D1542069783,66
7707,Y2785630491,56
7707,O1038497562,166
7707,W9375810462,77
7707,O1872934650,93
7707,I2608315794,44
7707,H2160583479,62
7707,R3807645219,86
7707,T7249368501,70
7707,F4390768125,140
7707,U5672310489,58
7707,L7042516398,57
7707,E6183094572,77
7707,O9825413706,81
2880,M8276510349,151
2880,X9365420718,144
2880,N8302496517,133
2880,K6285407913,107
2880,Z6732915408,133
2880,T4032519876,157
2880,F2931548607,57
2880,T6978405321,165
2880,Y4723160895,71
2880,M3149728650,148
2880,F4609528173,51
2880,Z1259873046,73
2880,V0547396182,65
2880,O3657481902,115
2880,M6890174235,131
2880,J3698175024,106
2880,A5271489036,57
2880,U0218635479,72
2880,V9402318765,95
2880,W2803194756,105
2880,X7643521908,91
2880,W1239684507,60
2880,U4201789563,115
2880,W7093245861,109
2880,N4879256310,56
2880,O5782436910,132
2880,N6142730589,83
2880,M2038956417,102
2880,A3479250618,132
2880,X5948670213,99
2880,R1038642975,103
2880,D1062548793,70
2880,W4632087915,86
2880,C8423906517,79
2880,S4087653219,108
2880,R2145736908,150
2880,G7154902386,153
2880,V0813567249,92
2880,J5213749806,62
2880,D4590612387,131
2880,I3648579102,77
2880,V5346028197,144
2880,L3845170962,128
2880,K3057914682,50
2880,Q2615498370,74
2880,W6721038495,107
2880,J2563984017,57
2880,K6029438715,124
2880,T0697485213,82
2880,D4726015983,47
2880,B1503249768,114
2880,G6482317950,112
2880,O1475038269,78
2880,B3571960248,80
2880,Q3802651794,54
2880,F7132408569,99
2880,E2145678930,106
2880,M7351260849,119
2880,T7589412063,116
2880,G7596380412,103
2880,I6810259437,49
2880,N7563094812,96
2880,W2638497105,132
2880,M3704961285,50
2880,T1245073689,112
2880,D1542069783,69
2880,Y2785630491,144
2880,O1038497562,81
2880,W9375810462,111
2880,O1872934650,62
2880,I2608315794,108
2880,H2160583479,145
2880,R3807645219,118
2880,T7249368501,125
2880,F4390768125,99
2880,U5672310489,80
2880,L7042516398,80
2880,E6183094572,59
2880,O9825413706,78
2880,U0239847561,147
2880,X6138257904,86
2880,I0156482793,155
2880,S8359026417,134
2880,F0825916347,132
2880,S3751826409,80
2880,I1376950482,171
2880,C7089516234,111
2880,Y1452860379,101
2880,G3150879462,102
4254,M8276510349,60
4254,X9365420718,87
4254,N8302496517,125
4254,K6285407913,87
4254,Z6732915408,73
4254,T4032519876,125
4254,F2931548607,74
4254,T6978405321,82
4254,Y4723160895,131
4254,M3149728650,132
4254,F4609528173,112
4254,Z1259873046,62
4254,V0547396182,148
4254,O3657481902,62
4254,M6890174235,102
4254,J3698175024,91
4254,A5271489036,48
4254,U0218635479,126
4254,V9402318765,69
4254,W2803194756,95
4254,X7643521908,102
4254,W1239684507,124
4254,U4201789563,89
4254,W7093245861,77
4254,N4879256310,146
4254,O5782436910,113
4254,N6142730589,57
4254,M2038956417,120
4254,A3479250618,81
4254,X5948670213,90
4254,R1038642975,91
4254,D1062548793,78
4254,W4632087915,63
4254,C8423906517,74
4254,S4087653219,132
4254,R2145736908,108
4254,G7154902386,69
4254,V0813567249,74
4254,J5213749806,82
4254,D4590612387,66
4254,I3648579102,126
4254,V5346028197,59
4254,L3845170962,139
4254,K3057914682,67
4254,Q2615498370,75
4254,W6721038495,89
4254,J2563984017,42
4254,K6029438715,53
4254,T0697485213,66
4254,D4726015983,81
4254,B1503249768,92
4254,G6482317950,70
4254,O1475038269,118
4254,B3571960248,109
4254,Q3802651794,119
4254,F7132408569,128
4254,E2145678930,69
4254,M7351260849,84
4254,T7589412063,52
4254,G7596380412,85
4254,I6810259437,78
4254,N7563094812,90
4254,W2638497105,124
4254,M3704961285,118
4254,T1245073689,118
4254,D1542069783,86
4254,Y2785630491,127
4254,O1038497562,74
4254,W9375810462,88
4254,O1872934650,169
4254,I2608315794,93
4254,H2160583479,139
4254,R3807645219,104
4254,T7249368501,43
4254,F4390768125,123
4254,U5672310489,120
4254,L7042516398,101
4254,E6183094572,82
4254,O9825413706,75
4254,U0239847561,143
4254,X6138257904,200
4254,I0156482793,157
4254,S8359026417,89
4254,F0825916347,78
4254,S3751826409,59
4254,I1376950482,128
4254,C7089516234,148
4254,Y1452860379,141
4254,G3150879462,111
4677,M8276510349,129
4677,X9365420718,108
4677,N8302496517,140
4677,K6285407913,112
4677,Z6732915408,114
4677,T4032519876,125
4677,F2931548607,145
4677,T6978405321,127
4677,Y4723160895,73
4677,M3149728650,123
4677,F4609528173,76
4677,Z1259873046,107
4677,V0547396182,54
4677,O3657481902,138
4677,M6890174235,60
4677,J3698175024,127
4677,A5271489036,93
4677,U0218635479,106
4677,V9402318765,145
4677,W2803194756,48
4677,X7643521908,67
4677,W1239684507,69
4677,U4201789563,120
4677,W7093245861,79
4677,N4879256310,106
4677,O5782436910,144
4677,N6142730589,151
4677,M2038956417,60
4677,A3479250618,96
4677,X5948670213,148
4677,R1038642975,63
4677,D1062548793,81
4677,W4632087915,76
4677,C8423906517,142
4677,S4087653219,138
4677,R2145736908,145
4677,G7154902386,149
4677,V0813567249,173
4677,J5213749806,120
4677,D4590612387,62
4677,I3648579102,62
4677,V5346028197,53
4677,L3845170962,117
4677,K3057914682,66
4677,Q2615498370,50
4677,W6721038495,69
4677,J2563984017,43
4677,K6029438715,115
4677,T0697485213,115
4677,D4726015983,45
4677,B1503249768,87
4677,G6482317950,82
4677,O1475038269,126
4677,B3571960248,123
4677,Q3802651794,84
4677,F7132408569,122
4677,E2145678930,76
4677,M7351260849,116
4677,T7589412063,90
4677,G7596380412,126
4677,I6810259437,127
4677,N7563094812,79
4677,W2638497105,51
4677,M3704961285,80
4677,T1245073689,124
4677,D1542069783,132
4677,Y2785630491,134
4677,O1038497562,154
4677,W9375810462,126
4677,O1872934650,149
4677,I2608315794,59
4677,H2160583479,125
4677,R3807645219,93
4677,T7249368501,95
4677,F4390768125,89
4677,U5672310489,72
4677,L7042516398,94
4677,E6183094572,75
4677,O9825413706,103
4677,U0239847561,69
4677,X6138257904,150
4677,I0156482793,85
4677,S8359026417,98
4677,F0825916347,153
4677,S3751826409,150
4677,I1376950482,145
4677,C7089516234,70
4677,Y1452860379,177
4677,G3150879462,133
9731,M8276510349,54
9731,X9365420718,102
9731,N8302496517,62
9731,K6285407913,166
9731,Z6732915408,140
9731,T4032519876,161
9731,F2931548607,119
9731,T6978405321,93
9731,Y4723160895,111
9731,M3149728650,55
9731,F4609528173,109
9731,Z1259873046,82
9731,V0547396182,109
9731,O3657481902,101
9731,M6890174235,85
9731,J3698175024,118
9731,A5271489036,78
9731,U0218635479,86
9731,V9402318765,108
9731,W2803194756,124
9731,X7643521908,70
9731,W1239684507,151
9731,U4201789563,84
9731,W7093245861,59
9731,N4879256310,63
9731,O5782436910,79
9731,N6142730589,115
9731,M2038956417,132
9731,A3479250618,78
9731,X5948670213,148
9731,R1038642975,118
9731,D1062548793,106
9731,W4632087915,58
9731,C8423906517,131
9731,S4087653219,92
9731,R2145736908,101
9731,G7154902386,72
9731,V0813567249,72
9731,J5213749806,86
9731,D4590612387,133
9731,I3648579102,106
9731,V5346028197,139
9731,L3845170962,124
9731,K3057914682,75
9731,Q2615498370,54
9731,W6721038495,63
9731,J2563984017,77
9731,K6029438715,92
9731,T0697485213,101
9731,D4726015983,118
9731,B1503249768,55
9731,G6482317950,61
9731,O1475038269,125
9731,B3571960248,155
9731,Q3802651794,75
9731,F7132408569,57
9731,E2145678930,130
9731,M7351260849,57
9731,T7589412063,103
9731,G7596380412,53
9731,I6810259437,54
9731,N7563094812,137
9731,W2638497105,68
9731,M3704961285,69
9731,T1245073689,84
9731,D1542069783,82
9731,Y2785630491,129
9731,O1038497562,175
9731,W9375810462,82
9731,O1872934650,95
9731,I2608315794,54
9731,H2160583479,137
9731,R3807645219,78
9731,T7249368501,78
9731,F4390768125,92
9731,U5672310489,79
9731,L7042516398,108
9731,E6183094572,107
9731,O9825413706,82
9731,U0239847561,119
9731,X6138257904,93
9731,I0156482793,160
9731,S8359026417,117
9731,F0825916347,96
9731,S3751826409,89
9731,I1376950482,78
9731,C7089516234,166
9731,Y1452860379,173
9731,G3150879462,61
