client_code,product_code,volume
K9730815,G8609154327,76
I2905864,Q6071492583,119
I2905864,M7308652149,59
I2905864,C6352918047,35
I2905864,U7184395062,68
I2905864,V4705231968,90
I2905864,K8157034269,40
I2905864,U9615347802,43
I2905864,F1062357498,114
I2905864,G8609154327,119
I2905864,X7920615843,103
I2905864,W0596471832,114
I2905864,X0237498165,56
I2905864,I0718692435,59
I2905864,N2561438097,95
I2905864,J6807124935,68
F7652801,M7308652149,110
F7652801,J6807124935,64
F7652801,U7184395062,116
F7652801,G8609154327,93
F4820953,M7308652149,50
F4820953,K8157034269,95
F4820953,U9615347802,101
F4820953,G8609154327,108
F4820953,F1062357498,56
F4820953,U2059314786,98
F4820953,X7920615843,84
N4863071,Q6071492583,98
N4863071,M7308652149,73
N4863071,U7184395062,99
N4863071,C6352918047,37
N4863071,V4705231968,66
N4863071,L8267549301,100
N4863071,K8157034269,34
N4863071,G9483027516,57
N4863071,F1062357498,105
N4863071,U2059314786,85
N4863071,X7920615843,62
N4863071,W0596471832,41
N4863071,G8609154327,89
N4863071,X0237498165,117
N4863071,I0718692435,33
N4863071,U9615347802,99
N4863071,N2561438097,33
N4863071,J6807124935,37
F6789104,J6807124935,58
F6789104,K8157034269,57
F6789104,U9615347802,45
F6789104,X7920615843,86
F6789104,X0237498165,33
F6789104,U7184395062,108
I4137052,Q6071492583,58
I4137052,C6352918047,41
E7124936,Q6071492583,85
E7124936,M7308652149,116
E7124936,K8157034269,88
E7124936,G9483027516,90
E7124936,G8609154327,54
E7124936,F1062357498,103
E7124936,U2059314786,59
E7124936,W0596471832,98
E7124936,X0237498165,114
E7124936,N2561438097,109
E7124936,U7184395062,64
W8120536,K8157034269,83
W8120536,G8609154327,75
X2430586,G9483027516,48
X2430586,U9615347802,88
X2430586,U2059314786,102
X2430586,X7920615843,109
X2430586,U7184395062,95
X4913025,J6807124935,49
X4913025,F1062357498,113
Z2869350,M7308652149,117
Z2869350,U9615347802,53
Z2869350,G8609154327,83
Z2869350,X7920615843,60
Z2869350,J6807124935,100
P4519726,M7308652149,64
P4519726,J6807124935,47
P4519726,G9483027516,45
P4519726,U9615347802,36
P4519726,U2059314786,112
P4519726,G8609154327,119
P4519726,X0237498165,111
P4519726,U7184395062,51
U2039576,J6807124935,42
U2039576,L8267549301,53
U2039576,U2059314786,64
U2039576,F1062357498,66
U2039576,X7920615843,114
U2039576,U7184395062,102
K3495608,Q6071492583,111
K3495608,M7308652149,114
K3495608,C6352918047,77
K3495608,L8267549301,86
K3495608,U2059314786,73
K3495608,U9615347802,88
K3495608,F1062357498,94
K3495608,X7920615843,90
K3495608,W0596471832,113
K3495608,X0237498165,105
K3495608,I0718692435,66
J6752031,Q6071492583,110
J6752031,C6352918047,65
J6752031,V4705231968,111
J6752031,K8157034269,91
J6752031,U9615347802,36
J6752031,F1062357498,66
J6752031,W0596471832,31
J6752031,X0237498165,38
J6752031,I0718692435,72
J6752031,N2561438097,43
J6752031,J6807124935,89
H8064721,Q6071492583,96
H8064721,M7308652149,82
H8064721,C6352918047,103
H8064721,U7184395062,111
H8064721,V4705231968,75
H8064721,G9483027516,109
H8064721,G8609154327,115
H8064721,F1062357498,86
H8064721,U9615347802,112
H8064721,W0596471832,67
H8064721,X7920615843,93
H8064721,X0237498165,38
H8064721,I0718692435,35
H8064721,U2059314786,30
H8064721,N2561438097,87
H8064721,J6807124935,48
Z9023847,Q6071492583,99
Z9023847,M7308652149,34
Z9023847,C6352918047,104
Z9023847,U7184395062,42
Z9023847,V4705231968,69
Z9023847,L8267549301,40
Z9023847,U9615347802,77
Z9023847,F1062357498,106
Z9023847,U2059314786,55
Z9023847,X7920615843,111
Z9023847,W0596471832,71
Z9023847,G8609154327,120
Z9023847,I0718692435,76
Z9023847,N2561438097,40
Z9023847,J6807124935,76
K2193047,Q6071492583,63
K2193047,M7308652149,32
K2193047,C6352918047,108
K2193047,U7184395062,95
K2193047,V4705231968,55
K2193047,K8157034269,113
K2193047,U2059314786,95
K2193047,G8609154327,62
K2193047,U9615347802,68
K2193047,X7920615843,54
K2193047,W0596471832,72
K2193047,F1062357498,33
K2193047,X0237498165,94
K2193047,N2561438097,87
K2193047,J6807124935,64
C3271869,Q6071492583,40
C3271869,L8267549301,110
C3271869,V4705231968,75
C3271869,K8157034269,55
C3271869,G9483027516,111
C3271869,U9615347802,86
C3271869,X7920615843,73
B6137904,M7308652149,56
B6137904,C6352918047,34
B6137904,V4705231968,71
B6137904,L8267549301,110
B6137904,K8157034269,40
B6137904,G8609154327,114
B6137904,F1062357498,39
B6137904,U9615347802,98
B6137904,U2059314786,64
B6137904,W0596471832,45
B6137904,X7920615843,107
B6137904,G9483027516,82
B6137904,I0718692435,64
B6137904,N2561438097,40
B6137904,U7184395062,51
