client_code,product_code,volume
O8465209,Z0286193457,110
O8465209,P5430127986,88
O8465209,X9217048536,67
O8465209,M6923854710,87
O8465209,G0458731629,97
O8465209,M9604785123,93
O8465209,V6719250834,87
O8465209,M2319478506,102
O8465209,W0983256714,116
O8465209,N6385291740,96
O8465209,B2469138507,110
O8465209,A9064235871,72
O8465209,V1903768254,30
O8465209,S8520714693,77
J3751689,Q2154863907,35
J3751689,M1724306985,90
J3751689,N9542601873,70
J3751689,G0458731629,45
J3751689,F4657921380,105
J3751689,X9217048536,42
J3751689,K3280675941,61
J3751689,F1723085964,91
J3751689,N1637042598,119
J3751689,K5846079123,32
J3751689,H5376421089,47
J3751689,Z0286193457,59
J3751689,A3752906481,74
J3751689,A1538702496,94
J3751689,M6923854710,94
J3751689,Q0814923756,96
J3751689,V4286103597,35
J3751689,J8035416972,73
J3751689,W0983256714,109
J3751689,N1325846790,94
J3751689,A4125936807,102
J3751689,A8952416703,39
J3751689,V7152039864,50
J3751689,C8460573129,77
J3751689,S8520714693,110
J3751689,T1743920586,71
J3751689,K6951247308,113
J3751689,J2548193670,34
J3751689,W2461789035,43
J3751689,T3540867921,106
J3751689,N7634801925,48
J3751689,N6385291740,46
J3751689,L7693815240,46
J3751689,B2469138507,46
J3751689,A9064235871,115
J3751689,Q6987514230,42
J3751689,L1827409635,40
J3751689,I7984102365,83
J3751689,Q1806947352,32
J3751689,V1903768254,40
J3751689,W8057239641,52
J3751689,P8157036942,73
J3751689,B3980264157,100
J3751689,F7830516294,84
J3751689,A7251394860,67
J3751689,M2319478506,112
J3751689,X8502196743,57
J3751689,K9762438501,71
J3751689,G1024796853,113
J3751689,S3159748206,80
Y5172398,Q2154863907,54
Y5172398,M1724306985,51
Y5172398,G0458731629,69
Y5172398,N9542601873,57
Y5172398,F4657921380,112
Y5172398,Q1347065928,79
Y5172398,F1723085964,34
Y5172398,K3280675941,44
Y5172398,X9217048536,114
Y5172398,N1637042598,41
Y5172398,K5846079123,79
Y5172398,Z0286193457,40
Y5172398,A3752906481,106
Y5172398,A1538702496,54
Y5172398,M6923854710,91
Y5172398,Q0814923756,57
Y5172398,V4286103597,66
Y5172398,N1325846790,117
Y5172398,J8035416972,91
Y5172398,A4125936807,42
Y5172398,A8952416703,57
Y5172398,W0983256714,49
Y5172398,J6390521478,57
Y5172398,S9631854702,64
Y5172398,L8746512039,93
Y5172398,V7152039864,70
Y5172398,C8460573129,89
Y5172398,S8520714693,117
Y5172398,C7245689031,118
Y5172398,T1743920586,73
Y5172398,K6951247308,118
Y5172398,H2089165374,76
Y5172398,E8297406315,96
Y5172398,J2548193670,97
Y5172398,W2461789035,37
Y5172398,L4567230891,38
Y5172398,M9604785123,113
Y5172398,T3540867921,47
Y5172398,N7634801925,49
Y5172398,N6385291740,94
Y5172398,B2469138507,34
Y5172398,L7693815240,91
Y5172398,Q6987514230,82
Y5172398,L1827409635,103
Y5172398,I9416875032,105
Y5172398,I7984102365,96
Y5172398,V1903768254,39
Y5172398,Q1806947352,72
Y5172398,I8531942670,77
Y5172398,A9064235871,110
Y5172398,W8057239641,84
Y5172398,C8650374921,105
Y5172398,P5430127986,86
Y5172398,P8157036942,114
Y5172398,B3980264157,67
Y5172398,F7830516294,39
Y5172398,A7251394860,60
Y5172398,M2319478506,93
Y5172398,V6719250834,111
Y5172398,C9421530768,35
Y5172398,X8502196743,88
Y5172398,Z7356148209,47
Y5172398,K9762438501,44
Y5172398,G1024796853,91
Y5172398,S3159748206,52
Y5172398,Z6201375894,108
R8310692,T1743920586,59
R8310692,K6951247308,93
R8310692,P5430127986,35
R8310692,X9217048536,65
R8310692,J2548193670,120
