client_code,product_code,volume
H4980157,I5728943016,77
H4980157,Z7096538241,119
H4980157,Z8604539127,94
H4980157,M8769142053,46
H4980157,S6732509814,61
H4980157,G8162459730,112
H4980157,W4035921876,111
H4980157,E6385207914,90
H4980157,P6319058724,104
H4980157,U2510934876,50
H4980157,L6945123078,33
H4980157,A2049836157,46
H4980157,P3509461872,42
H4980157,E5260194783,86
H4980157,Q1264987530,43
H4980157,P4937856102,41
T9627431,Y2794368150,79
T9627431,Z7096538241,116
T9627431,G8162459730,89
T9627431,D1926475380,68
T9627431,L6237054198,91
T9627431,B4903615287,31
T9627431,X8610723594,109
T9627431,U4108925367,81
T9627431,E5260194783,58
T9627431,G6950724138,51
T9627431,I5728943016,108
T9627431,O9135240678,54
T9627431,S7468290135,114
T9627431,E6385207914,97
T9627431,P6319058724,33
T9627431,F3908716452,46
T9627431,T1542860739,67
T9627431,E2693708541,117
T9627431,M8769142053,31
T9627431,Z8604539127,113
T9627431,O4528369017,116
T9627431,S6732509814,81
T9627431,C1674029853,58
T9627431,N2718403956,100
T9627431,C2483016579,47
T9627431,M5830612479,35
T9627431,A7841026539,81
T9627431,P3279548160,34
T9627431,L6945123078,68
T9627431,P3509461872,95
T9627431,R4916325078,75
T9627431,I5182406397,106
T9627431,S7296154380,81
T9627431,O1925874603,87
T9627431,E8517963402,47
T9627431,M1682374059,114
T9627431,W4035921876,77
T9627431,I5013769824,115
T9627431,U2510934876,69
T9627431,M3057841692,70
T9627431,N3671982540,99
T9627431,B8147902563,43
T9627431,Q1264987530,74
R6327014,Z7096538241,112
R6327014,Y2794368150,96
R6327014,G8162459730,97
R6327014,D1926475380,73
R6327014,L6237054198,59
R6327014,B4903615287,71
R6327014,X8610723594,94
R6327014,U4108925367,95
R6327014,E5260194783,92
R6327014,C4037916258,57
R6327014,P4937856102,39
R6327014,G6950724138,85
R6327014,I5728943016,95
R6327014,O6489157023,49
R6327014,O9135240678,32
R6327014,S7468290135,33
