day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty
1,1432,P9432508,U6157984203,1,6.7,13.0
1,1432,P9432508,K0839572416,1,6.7,19.0
1,1432,P9432508,Y2157830649,1,6.7,7.0
1,8309,R2703589,K0839572416,2,6.7,11.0
1,8309,R2703589,Y2157830649,2,6.7,12.0
1,8309,R2703589,Z4593160872,2,6.7,21.0
1,7336,C9678352,K0839572416,3,6.7,10.0
1,7336,C9678352,Y2157830649,3,6.7,19.0
1,7336,C9678352,Z4593160872,3,6.7,13.0
1,4979,L2049563,Y2157830649,4,7.4,21.0
1,4979,L2049563,F4621975803,4,7.4,2.0
1,4979,L2049563,S1487360529,4,7.4,15.0
1,4979,Q8096275,U6157984203,5,6.7,12.0
1,4979,Q8096275,Y2157830649,5,6.7,9.0
1,4979,Q8096275,H6270834591,5,6.7,3.0
1,4979,Q8096275,S1487360529,5,6.7,12.0
1,8309,Q8096275,K0839572416,6,6.7,21.0
1,8309,Q8096275,Y2157830649,6,6.7,9.0
1,8309,Q8096275,S1487360529,6,6.7,9.0
1,7336,Z0829765,U6157984203,7,6.7,4.0
1,7336,Z0829765,K0839572416,7,6.7,18.0
1,7336,Z0829765,Y2157830649,7,6.7,17.0
1,4979,A5719843,U6157984203,8,6.7,6.0
1,4979,A5719843,R4890167523,8,6.7,16.0
1,4979,A5719843,Y2157830649,8,6.7,11.0
1,8309,I6874295,K0839572416,9,6.7,26.0
1,8309,I6874295,H6270834591,9,6.7,10.0
1,4979,Q8096275,R2506384917,10,6.7,12.0
1,4979,Q8096275,H6270834591,10,6.7,16.0
1,4979,Q8096275,V5973682140,10,6.7,1.0
1,1432,P9432508,F4621975803,11,6.7,10.0
1,1432,P9432508,H6270834591,11,6.7,18.0
1,1432,P9432508,V5973682140,11,6.7,1.0
1,7336,Z0829765,R4890167523,12,6.7,16.0
1,7336,Z0829765,R2506384917,12,6.7,13.0
1,7336,Z0829765,S1487360529,12,6.7,1.0
