plant_code,product_code,day,volume
8309,Z4593160872,7,0.0
7336,Y2157830649,7,0.0
8309,H6270834591,7,0.0
7336,R9721453086,7,0.0
1432,Y2157830649,7,0.0
1432,R9721453086,7,0.0
1432,K0839572416,7,0.0
8309,R4890167523,7,0.0
8309,R9721453086,7,0.0
4979,F4621975803,7,0.0
1432,S1487360529,7,0.0
7336,N0145837962,7,0.0
4979,U6157984203,7,0.0
7336,H6270834591,7,0.0
7336,R4890167523,7,0.0
1432,H6270834591,7,0.0
7336,V5973682140,7,0.0
7336,U6157984203,7,0.0
1432,N0145837962,7,0.0
4979,Z4593160872,7,0.0
4979,H6270834591,7,0.0
8309,K0839572416,7,0.0
7336,Z4593160872,7,10.0
8309,R2506384917,7,0.0
4979,R9721453086,7,0.0
8309,S1487360529,7,0.0
8309,L4763281905,7,0.0
7336,F4621975803,7,0.0
4979,Y2157830649,7,0.0
1432,L4763281905,7,71.0
7336,R2506384917,7,0.0
4979,N0145837962,7,0.0
1432,R2506384917,7,0.0
8309,F4621975803,7,0.0
8309,V5973682140,7,0.0
1432,R4890167523,7,12.0
4979,R2506384917,7,0.0
4979,S1487360529,7,0.0
7336,S1487360529,7,0.0
4979,R4890167523,7,0.0
1432,V5973682140,7,0.0
1432,U6157984203,7,0.0
1432,F4621975803,7,65.0
4979,V5973682140,7,0.0
7336,L4763281905,7,0.0
4979,L4763281905,7,0.0
7336,K0839572416,7,0.0
8309,Y2157830649,7,4.0
8309,U6157984203,7,0.0
