day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty,standard_size,carry_standard_size,min_standard_size,occupied_size
1,6396,R3186940,N7038294516,1,12.2,11.0,1.1,130,71,12.1
1,6396,R3186940,T6930275418,1,12.2,19.0,1.2,130,71,22.8
1,6396,R3186940,P4159768032,1,12.2,14.0,1.4,130,71,19.6
1,6396,R3186940,V4390825617,1,12.2,20.0,1.1,130,71,22.0
1,6396,R3186940,C4721589603,1,12.2,7.0,1.2,130,71,8.4
1,6396,R3186940,C3524180697,1,12.2,5.0,1.5,130,71,7.5
1,6396,R3186940,G4763291805,1,12.2,19.0,1.2,130,71,22.8
1,6396,R3186940,A2468175309,1,12.2,9.0,1.5,130,71,13.5
1,8763,H0647938,P4159768032,2,10.0,16.0,1.4,104,61,22.4
1,8763,H0647938,T6930275418,2,10.0,22.0,1.2,104,61,26.4
1,8763,H0647938,V4390825617,2,10.0,8.0,1.1,104,61,8.8
1,8763,H0647938,P7021635498,2,10.0,14.0,1.9,104,61,26.6
1,8763,H0647938,I9740185326,2,10.0,4.0,1.5,104,61,6.0
1,8763,H0647938,A2468175309,2,10.0,3.0,1.5,104,61,4.5
1,8763,H0647938,G6274158093,2,10.0,6.0,1.5,104,61,9.0
1,6396,F7258930,S3896470125,3,12.2,18.0,1.1,130,71,19.8
1,6396,F7258930,T6930275418,3,12.2,26.0,1.2,130,71,31.2
1,6396,F7258930,C3524180697,3,12.2,13.0,1.5,130,71,19.5
1,6396,F7258930,I9740185326,3,12.2,21.0,1.5,130,71,31.5
1,6396,F7258930,G4763291805,3,12.2,15.0,1.2,130,71,18.0
1,6396,F7258930,N7038294516,3,12.2,8.0,1.1,130,71,8.8
1,7346,R3186940,W6839271405,4,10.0,8.0,2.5,104,61,20.0
1,7346,R3186940,C3524180697,4,10.0,1.0,1.5,104,61,1.5
1,7346,R3186940,P7021635498,4,10.0,11.0,1.9,104,61,20.9
1,7346,R3186940,G8069217345,4,10.0,14.0,2.0,104,61,28.0
1,7346,R3186940,O0298156473,4,10.0,10.0,1.9,104,61,19.0
1,7346,R3186940,L7913082546,4,10.0,6.0,2.4,104,61,14.4
1,8040,F7258930,W6839271405,5,12.2,10.0,2.5,130,71,25.0
1,8040,F7258930,G6274158093,5,12.2,17.0,1.5,130,71,25.5
1,8040,F7258930,C3524180697,5,12.2,11.0,1.5,130,71,16.5
1,8040,F7258930,P7021635498,5,12.2,9.0,1.9,130,71,17.099999999999998
1,8040,F7258930,F1293654078,5,12.2,10.0,1.2,130,71,12.0
1,8040,F7258930,O0298156473,5,12.2,6.0,1.9,130,71,11.4
1,8040,F7258930,G8069217345,5,12.2,11.0,2.0,130,71,22.0
1,8040,R3186940,C4721589603,6,12.2,7.0,1.2,130,71,8.4
1,8040,R3186940,W6839271405,6,12.2,4.0,2.5,130,71,10.0
1,8040,R3186940,P7021635498,6,12.2,11.0,1.9,130,71,20.9
1,8040,R3186940,F1293654078,6,12.2,21.0,1.2,130,71,25.2
1,8040,R3186940,I9740185326,6,12.2,23.0,1.5,130,71,34.5
1,8040,R3186940,A2468175309,6,12.2,9.0,1.5,130,71,13.5
1,8040,R3186940,G6274158093,6,12.2,11.0,1.5,130,71,16.5
1,8040,H0647938,C3524180697,7,10.0,26.0,1.5,104,61,39.0
1,8040,H0647938,P7021635498,7,10.0,13.0,1.9,104,61,24.7
1,8040,H0647938,F1293654078,7,10.0,8.0,1.2,104,61,9.6
1,8040,H0647938,G6274158093,7,10.0,6.0,1.5,104,61,9.0
1,8040,H0647938,L7913082546,7,10.0,9.0,2.4,104,61,21.6
1,8040,V7149536,T6930275418,8,10.0,7.0,1.2,104,61,8.4
1,8040,V7149536,V4390825617,8,10.0,15.0,1.1,104,61,16.5
1,8040,V7149536,C3524180697,8,10.0,13.0,1.5,104,61,19.5
1,8040,V7149536,P7021635498,8,10.0,10.0,1.9,104,61,19.0
1,8040,V7149536,F1293654078,8,10.0,14.0,1.2,104,61,16.8
1,8040,V7149536,O0298156473,8,10.0,1.0,1.9,104,61,1.9
1,8040,V7149536,G6274158093,8,10.0,13.0,1.5,104,61,19.5
1,8040,V7149536,L7913082546,8,10.0,1.0,2.4,104,61,2.4
1,6396,H0647938,C4721589603,9,10.0,12.0,1.2,104,61,14.4
1,6396,H0647938,C3524180697,9,10.0,1.0,1.5,104,61,1.5
1,6396,H0647938,P7021635498,9,10.0,9.0,1.9,104,61,17.099999999999998
1,6396,H0647938,G8069217345,9,10.0,16.0,2.0,104,61,32.0
1,6396,H0647938,G4763291805,9,10.0,25.0,1.2,104,61,30.0
1,6396,H0647938,G6274158093,9,10.0,6.0,1.5,104,61,9.0
1,8763,V7149536,T6930275418,10,10.0,7.0,1.2,104,61,8.4
1,8763,V7149536,V4390825617,10,10.0,1.0,1.1,104,61,1.1
1,8763,V7149536,W6839271405,10,10.0,13.0,2.5,104,61,32.5
1,8763,V7149536,G8069217345,10,10.0,19.0,2.0,104,61,38.0
1,8763,V7149536,I9740185326,10,10.0,4.0,1.5,104,61,6.0
1,8763,V7149536,G6274158093,10,10.0,12.0,1.5,104,61,18.0
1,8763,V7149536,S3896470125,11,12.2,4.0,1.1,130,71,4.4
1,8763,V7149536,P4159768032,11,12.2,15.0,1.4,130,71,21.0
1,8763,V7149536,T6930275418,11,12.2,7.0,1.2,130,71,8.4
1,8763,V7149536,W6839271405,11,12.2,2.0,2.5,130,71,5.0
1,8763,V7149536,O0298156473,11,12.2,15.0,1.9,130,71,28.5
1,8763,V7149536,A2468175309,11,12.2,18.0,1.5,130,71,27.0
1,8763,V7149536,G6274158093,11,12.2,3.0,1.5,130,71,4.5
1,8763,V7149536,L7913082546,11,12.2,13.0,2.4,130,71,31.2
1,7346,V7149536,S3896470125,12,12.2,4.0,1.1,130,71,4.4
1,7346,V7149536,T6930275418,12,12.2,7.0,1.2,130,71,8.4
1,7346,V7149536,V4390825617,12,12.2,1.0,1.1,130,71,1.1
1,7346,V7149536,C4721589603,12,12.2,25.0,1.2,130,71,30.0
1,7346,V7149536,G4763291805,12,12.2,14.0,1.2,130,71,16.8
1,7346,V7149536,A2468175309,12,12.2,15.0,1.5,130,71,22.5
1,7346,V7149536,N7038294516,12,12.2,12.0,1.1,130,71,13.2
1,7346,V7149536,L7913082546,12,12.2,14.0,2.4,130,71,33.6
2,8763,V7149536,N7038294516,1,10.0,17.0,1.1,104,61,18.700000000000003
2,8763,V7149536,S3896470125,1,10.0,5.0,1.1,104,61,5.5
2,8763,V7149536,P4159768032,1,10.0,2.0,1.4,104,61,2.8
2,8763,V7149536,T6930275418,1,10.0,8.0,1.2,104,61,9.6
2,8763,V7149536,V4390825617,1,10.0,9.0,1.1,104,61,9.9
2,8763,V7149536,P7021635498,1,10.0,14.0,1.9,104,61,26.6
2,8763,V7149536,I9740185326,1,10.0,7.0,1.5,104,61,10.5
2,8763,V7149536,O0298156473,1,10.0,5.0,1.9,104,61,9.5
2,8763,V7149536,A2468175309,1,10.0,1.0,1.5,104,61,1.5
2,8763,V7149536,G6274158093,1,10.0,6.0,1.5,104,61,9.0
2,8763,H0647938,P4159768032,2,10.0,2.0,1.4,104,61,2.8
2,8763,H0647938,T6930275418,2,10.0,8.0,1.2,104,61,9.6
2,8763,H0647938,V4390825617,2,10.0,6.0,1.1,104,61,6.6000000000000005
2,8763,H0647938,P7021635498,2,10.0,16.0,1.9,104,61,30.4
2,8763,H0647938,G8069217345,2,10.0,3.0,2.0,104,61,6.0
2,8763,H0647938,I9740185326,2,10.0,11.0,1.5,104,61,16.5
2,8763,H0647938,A2468175309,2,10.0,1.0,1.5,104,61,1.5
2,8763,H0647938,G6274158093,2,10.0,8.0,1.5,104,61,12.0
2,8763,H0647938,L7913082546,2,10.0,5.0,2.4,104,61,12.0
2,8763,R3186940,N7038294516,3,10.0,16.0,1.1,104,61,17.6
2,8763,R3186940,T6930275418,3,10.0,8.0,1.2,104,61,9.6
2,8763,R3186940,P4159768032,3,10.0,2.0,1.4,104,61,2.8
2,8763,R3186940,V4390825617,3,10.0,15.0,1.1,104,61,16.5
2,8763,R3186940,P7021635498,3,10.0,10.0,1.9,104,61,19.0
2,8763,R3186940,G8069217345,3,10.0,2.0,2.0,104,61,4.0
2,8763,R3186940,I9740185326,3,10.0,3.0,1.5,104,61,4.5
2,8763,R3186940,O0298156473,3,10.0,5.0,1.9,104,61,9.5
2,8763,R3186940,G6274158093,3,10.0,13.0,1.5,104,61,19.5
2,6396,F7258930,S3896470125,4,10.0,1.0,1.1,104,61,1.1
2,6396,F7258930,T6930275418,4,10.0,23.0,1.2,104,61,27.6
2,6396,F7258930,W6839271405,4,10.0,1.0,2.5,104,61,2.5
2,6396,F7258930,G6274158093,4,10.0,3.0,1.5,104,61,4.5
2,6396,F7258930,C3524180697,4,10.0,7.0,1.5,104,61,10.5
2,6396,F7258930,P7021635498,4,10.0,9.0,1.9,104,61,17.099999999999998
2,6396,F7258930,I9740185326,4,10.0,4.0,1.5,104,61,6.0
2,6396,F7258930,O0298156473,4,10.0,3.0,1.9,104,61,5.699999999999999
2,6396,F7258930,G4763291805,4,10.0,14.0,1.2,104,61,16.8
2,6396,F7258930,G8069217345,4,10.0,4.0,2.0,104,61,8.0
2,6396,F7258930,N7038294516,4,10.0,3.0,1.1,104,61,3.3000000000000003
2,7346,H0647938,T6930275418,5,10.0,11.0,1.2,104,61,13.2
2,7346,H0647938,G8069217345,5,10.0,8.0,2.0,104,61,16.0
2,7346,H0647938,F1293654078,5,10.0,10.0,1.2,104,61,12.0
2,7346,H0647938,I9740185326,5,10.0,1.0,1.5,104,61,1.5
2,7346,H0647938,G4763291805,5,10.0,14.0,1.2,104,61,16.8
2,7346,H0647938,L7913082546,5,10.0,13.0,2.4,104,61,31.2
2,7346,H0647938,P4159768032,6,10.0,12.0,1.4,104,61,16.799999999999997
2,7346,H0647938,T6930275418,6,10.0,11.0,1.2,104,61,13.2
2,7346,H0647938,C3524180697,6,10.0,13.0,1.5,104,61,19.5
2,7346,H0647938,G8069217345,6,10.0,8.0,2.0,104,61,16.0
2,7346,H0647938,I9740185326,6,10.0,1.0,1.5,104,61,1.5
2,7346,F7258930,S3896470125,7,10.0,7.0,1.1,104,61,7.700000000000001
2,7346,F7258930,T6930275418,7,10.0,11.0,1.2,104,61,13.2
2,7346,F7258930,W6839271405,7,10.0,4.0,2.5,104,61,10.0
2,7346,F7258930,F1293654078,7,10.0,6.0,1.2,104,61,7.199999999999999
2,7346,F7258930,I9740185326,7,10.0,1.0,1.5,104,61,1.5
2,7346,F7258930,O0298156473,7,10.0,10.0,1.9,104,61,19.0
2,7346,F7258930,G4763291805,7,10.0,14.0,1.2,104,61,16.8
2,7346,F7258930,G8069217345,7,10.0,8.0,2.0,104,61,16.0
