plant_code,product_code,day,volume
8763,V4390825617,7,4.0
8040,T6930275418,7,0.0
6396,G4763291805,7,0.0
7346,F1293654078,7,0.0
6396,C3524180697,7,0.0
8763,A2468175309,7,0.0
8040,W6839271405,7,0.0
8763,P7021635498,7,0.0
6396,V4390825617,7,0.0
8763,L7913082546,7,0.0
8040,V4390825617,7,1.0
6396,O0298156473,7,-0.0
8040,O0298156473,7,0.0
8040,P7021635498,7,23.0
7346,C4721589603,7,0.0
6396,P7021635498,7,0.0
8763,T6930275418,7,0.0
6396,P4159768032,7,0.0
8040,I9740185326,7,26.0
8040,A2468175309,7,7.0
8040,N7038294516,7,5.0
6396,G6274158093,7,0.0
7346,L7913082546,7,0.0
7346,A2468175309,7,-0.0
8763,G8069217345,7,-0.0
6396,S3896470125,7,-0.0
6396,C4721589603,7,0.0
8040,C3524180697,7,2.0
8763,G6274158093,7,0.0
8763,P4159768032,7,0.0
7346,W6839271405,7,5.0
7346,T6930275418,7,0.0
8763,S3896470125,7,0.0
7346,G4763291805,7,0.0
7346,V4390825617,7,0.0
8763,O0298156473,7,0.0
6396,W6839271405,7,-0.0
7346,G8069217345,7,0.0
6396,T6930275418,7,-0.0
7346,P4159768032,7,0.0
8040,G4763291805,7,6.0
8040,C4721589603,7,8.0
6396,N7038294516,7,-0.0
8040,G6274158093,7,0.0
8763,I9740185326,7,0.0
8040,L7913082546,7,0.0
6396,L7913082546,7,8.0
6396,G8069217345,7,0.0
7346,O0298156473,7,0.0
6396,A2468175309,7,0.0
7346,S3896470125,7,0.0
8763,N7038294516,7,0.0
8040,F1293654078,7,7.0
6396,I9740185326,7,0.0
7346,P7021635498,7,-0.0
7346,I9740185326,7,0.0
8040,P4159768032,7,0.0
7346,N7038294516,7,0.0
7346,C3524180697,7,0.0
8763,W6839271405,7,0.0
8040,G8069217345,7,14.0
8040,S3896470125,7,6.0
