day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty
3,7781,T3578416,F7102946358,1,15.6,23.0
3,3715,C6950874,I2396845071,2,15.6,1.0
3,3715,C6950874,U1604983257,3,15.6,46.0
3,7781,T3578416,F7102946358,4,15.6,51.0
3,7781,M0861435,L6931405827,5,15.6,12.0
3,7781,M0861435,I3817042596,6,10.9,68.0
3,7781,T1456327,M7652308194,7,15.6,57.0
3,7781,M0861435,F7102946358,8,15.6,51.0
2,3715,E8934706,F5397824061,9,15.6,88.0
1,3715,M0861435,D7854612930,10,15.6,65.0
3,3715,I3568210,D7854612930,11,15.6,65.0
3,7781,M0861435,L6931405827,12,15.6,57.0
3,3715,B1072854,D7854612930,13,10.9,48.0
2,3715,E8934706,U1604983257,14,15.6,46.0
3,7781,T3578416,M7652308194,15,10.9,42.0
3,3715,R9024518,I2396845071,16,15.6,98.0
3,3715,R9024518,I2396845071,17,15.6,7.0
2,3715,R2574108,U1604983257,18,15.6,46.0
2,3715,R2574108,U1604983257,19,15.6,46.0
2,3715,R2574108,U1604983257,20,15.6,26.0
1,7781,U2341856,F7102946358,21,15.6,49.0
3,5295,M9261780,M7205461938,22,15.6,118.0
3,5295,B9421786,M7205461938,23,15.6,118.0
1,3715,B1072854,U1604983257,24,15.6,46.0
1,3715,B1072854,U1604983257,25,15.6,34.0
1,7781,E8934706,L6931405827,26,15.6,57.0
1,7781,E8934706,L6931405827,27,15.6,47.0
2,3715,M9261780,U5698047321,28,15.6,51.0
2,3715,M9261780,U5698047321,29,15.6,34.0
3,7781,U2341856,M7652308194,30,15.6,57.0
3,7781,U2341856,M7652308194,31,15.6,45.0
3,3715,R9024518,U5698047321,32,15.6,51.0
3,3715,R9024518,U5698047321,33,15.6,30.0
3,7781,B9421786,Q4058631297,34,15.6,109.0
2,7781,T3578416,L6931405827,35,15.6,57.0
2,7781,T3578416,L6931405827,36,15.6,39.0
1,7781,E8934706,M7652308194,37,15.6,57.0
1,7781,E8934706,M7652308194,38,15.6,39.0
1,7781,E8934706,I3817042596,39,15.6,74.0
1,7781,T1240957,L6931405827,40,15.6,57.0
1,7781,T1240957,L6931405827,41,15.6,32.0
1,7781,V7268310,M7652308194,42,15.6,57.0
1,7781,V7268310,M7652308194,43,15.6,31.0
3,7781,T3578416,I3817042596,44,15.6,67.0
2,3715,M9261780,U1604983257,45,15.6,7.0
1,3715,T3578416,U1604983257,46,15.6,46.0
1,3715,T3578416,U1604983257,47,15.6,3.0
2,3715,T8415602,U5698047321,48,15.6,51.0
3,7781,Q0563789,Q4058631297,49,15.6,73.0
2,7781,V7268310,F7102946358,50,15.6,49.0
2,3715,A6302457,F5397824061,51,15.6,56.0
2,3715,M9261780,I2396845071,52,15.6,33.0
1,7781,E8934706,F7102946358,53,15.6,38.0
3,3715,I3568210,F5397824061,54,15.6,48.0
1,3715,B9421786,U5698047321,55,15.6,40.0
1,7781,Q0563789,F7102946358,56,15.6,37.0
1,3715,P6427531,U1604983257,57,15.6,35.0
2,7781,T8415602,L6931405827,58,15.6,46.0
2,7781,M9261780,F7102946358,59,15.6,35.0
1,3715,R9024518,F5397824061,60,15.6,44.0
