plant_code,product_code,day,volume
7781,Q4058631297,1,427.0
7781,Q4058631297,2,311.0
7781,Q4058631297,3,71.0
7781,M7205461938,1,0.0
7781,M7205461938,2,0.0
7781,M7205461938,3,0.0
7781,F7102946358,1,77.0
7781,F7102946358,2,169.0
7781,F7102946358,3,166.0
7781,U1604983257,1,0.0
7781,U1604983257,2,0.0
7781,U1604983257,3,0.0
7781,F5397824061,1,0.0
7781,F5397824061,2,0.0
7781,F5397824061,3,0.0
7781,I3817042596,1,19.0
7781,I3817042596,2,234.0
7781,I3817042596,3,229.0
7781,M7652308194,1,210.0
7781,M7652308194,2,320.0
7781,M7652308194,3,255.0
7781,J2304586917,1,0.0
7781,J2304586917,2,0.0
7781,J2304586917,3,0.0
7781,L6931405827,1,144.0
7781,L6931405827,2,287.0
7781,L6931405827,3,238.0
7781,I2396845071,1,87.0
7781,I2396845071,2,87.0
7781,I2396845071,3,87.0
7781,U5698047321,1,0.0
7781,U5698047321,2,0.0
7781,U5698047321,3,0.0
7781,D7854612930,1,0.0
7781,D7854612930,2,0.0
7781,D7854612930,3,0.0
5295,Q4058631297,1,0.0
5295,Q4058631297,2,0.0
5295,Q4058631297,3,0.0
5295,M7205461938,1,107.0
5295,M7205461938,2,241.0
5295,M7205461938,3,289.0
5295,F7102946358,1,0.0
5295,F7102946358,2,0.0
5295,F7102946358,3,0.0
5295,U1604983257,1,0.0
5295,U1604983257,2,0.0
5295,U1604983257,3,0.0
5295,F5397824061,1,0.0
5295,F5397824061,2,0.0
5295,F5397824061,3,0.0
5295,I3817042596,1,0.0
5295,I3817042596,2,0.0
5295,I3817042596,3,0.0
5295,M7652308194,1,0.0
5295,M7652308194,2,0.0
5295,M7652308194,3,0.0
5295,J2304586917,1,0.0
5295,J2304586917,2,0.0
5295,J2304586917,3,0.0
5295,L6931405827,1,0.0
5295,L6931405827,2,0.0
5295,L6931405827,3,0.0
5295,I2396845071,1,0.0
5295,I2396845071,2,0.0
5295,I2396845071,3,0.0
5295,U5698047321,1,0.0
5295,U5698047321,2,0.0
5295,U5698047321,3,0.0
5295,D7854612930,1,0.0
5295,D7854612930,2,0.0
5295,D7854612930,3,0.0
3715,Q4058631297,1,0.0
3715,Q4058631297,2,0.0
3715,Q4058631297,3,0.0
3715,M7205461938,1,0.0
3715,M7205461938,2,0.0
3715,M7205461938,3,0.0
3715,F7102946358,1,80.0
3715,F7102946358,2,80.0
3715,F7102946358,3,80.0
3715,U1604983257,1,132.0
3715,U1604983257,2,143.0
3715,U1604983257,3,231.0
3715,F5397824061,1,266.0
3715,F5397824061,2,256.0
3715,F5397824061,3,29.0
3715,I3817042596,1,0.0
3715,I3817042596,2,0.0
3715,I3817042596,3,0.0
3715,M7652308194,1,0.0
3715,M7652308194,2,0.0
3715,M7652308194,3,0.0
3715,J2304586917,1,520.0
3715,J2304586917,2,380.0
3715,J2304586917,3,54.0
3715,L6931405827,1,106.0
3715,L6931405827,2,106.0
3715,L6931405827,3,106.0
3715,I2396845071,1,168.0
3715,I2396845071,2,194.0
3715,I2396845071,3,101.0
3715,U5698047321,1,156.0
3715,U5698047321,2,144.0
3715,U5698047321,3,29.0
3715,D7854612930,1,183.0
3715,D7854612930,2,315.0
3715,D7854612930,3,326.0
