plant_code,product_code,volume
1181,O3975860421,107
1181,R5840273961,85
1181,V7109465823,56
1181,Z0923541876,76
1181,C9320684517,50
1181,Y6975034218,66
1181,P8093461725,58
1181,V9847302516,62
1181,N4753928601,43
1181,B5189062734,63
1181,Y1367504298,57
1181,E8431256097,48
1181,O9032158764,82
1181,R6712854309,67
1181,M5607318924,82
1181,V5061943278,71
1181,F1986405732,48
1181,M0842619735,76
1181,H7843921065,114
1181,Q2738905641,40
1181,Z3467250189,34
1181,Z5163407982,43
1181,X2348679510,54
1181,T2567849310,59
1181,F6704893125,77
1181,E0562417983,61
1181,Y1372658049,45
1181,Z0524613897,112
1181,K6581370249,97
1181,J2386510974,58
1181,S8423976150,68
1181,B5862301974,56
1181,E3815276409,74
1181,P5914238760,46
1181,N0682971453,46
1181,I9534270186,29
1181,Z7341586902,78
1181,M8437296501,52
1181,O2817436059,41
1181,Y6958471302,32
1181,Z0512874396,89
1181,J3527681940,62
9306,O3975860421,77
9306,R5840273961,64
9306,V7109465823,40
9306,Z0923541876,87
9306,C9320684517,64
9306,Y6975034218,51
9306,P8093461725,31
9306,V9847302516,60
9306,N4753928601,66
9306,B5189062734,53
9306,Y1367504298,64
9306,E8431256097,71
9306,O9032158764,66
9306,R6712854309,59
9306,M5607318924,79
9306,V5061943278,48
9306,F1986405732,28
9306,M0842619735,56
9306,H7843921065,89
9306,Q2738905641,75
9306,Z3467250189,73
9306,Z5163407982,96
9306,X2348679510,44
9306,T2567849310,53
9306,F6704893125,66
9306,E0562417983,75
9306,Y1372658049,66
9306,Z0524613897,99
9306,K6581370249,75
9306,J2386510974,39
9306,S8423976150,38
9306,B5862301974,65
9306,E3815276409,49
9306,P5914238760,70
9306,N0682971453,57
9306,I9534270186,37
9306,Z7341586902,80
9306,M8437296501,89
9306,O2817436059,46
9306,Y6958471302,32
9306,Z0512874396,48
9306,J3527681940,90
2849,O3975860421,87
2849,R5840273961,83
2849,V7109465823,51
2849,Z0923541876,69
2849,C9320684517,65
2849,Y6975034218,41
2849,P8093461725,49
2849,V9847302516,31
2849,N4753928601,73
2849,B5189062734,56
2849,Y1367504298,59
2849,E8431256097,40
2849,O9032158764,86
2849,R6712854309,76
2849,M5607318924,73
2849,V5061943278,32
2849,F1986405732,61
2849,M0842619735,54
2849,H7843921065,103
2849,Q2738905641,90
2849,Z3467250189,41
2849,Z5163407982,42
2849,X2348679510,78
2849,T2567849310,85
2849,F6704893125,35
2849,E0562417983,30
2849,Y1372658049,35
2849,Z0524613897,45
2849,K6581370249,68
2849,J2386510974,79
2849,S8423976150,49
2849,B5862301974,72
2849,E3815276409,32
2849,P5914238760,65
2849,N0682971453,67
2849,I9534270186,60
2849,Z7341586902,42
2849,M8437296501,66
2849,O2817436059,63
2849,Y6958471302,60
2849,Z0512874396,92
2849,J3527681940,84
2406,O3975860421,101
2406,R5840273961,53
2406,V7109465823,50
2406,Z0923541876,62
2406,C9320684517,77
2406,Y6975034218,59
2406,P8093461725,26
2406,V9847302516,46
2406,N4753928601,74
2406,B5189062734,56
2406,Y1367504298,56
2406,E8431256097,35
2406,O9032158764,73
2406,R6712854309,79
2406,M5607318924,70
2406,V5061943278,37
2406,F1986405732,62
2406,M0842619735,53
2406,H7843921065,82
2406,Q2738905641,43
2406,Z3467250189,42
2406,Z5163407982,43
2406,X2348679510,50
2406,T2567849310,80
2406,F6704893125,28
2406,E0562417983,66
2406,Y1372658049,47
2406,Z0524613897,76
2406,K6581370249,52
2406,J2386510974,57
2406,S8423976150,38
2406,B5862301974,65
2406,E3815276409,40
2406,P5914238760,41
2406,N0682971453,75
2406,I9534270186,28
2406,Z7341586902,75
2406,M8437296501,36
2406,O2817436059,80
2406,Y6958471302,55
2406,Z0512874396,90
2406,J3527681940,49
