plant_code,product_code,day,volume
4973,C4853760129,1,0.0
4973,C4853760129,2,0.0
4973,C4853760129,3,0.0
4973,D7512830496,1,0.0
4973,D7512830496,2,0.0
4973,D7512830496,3,0.0
4973,Z0218367549,1,0.0
4973,Z0218367549,2,0.0
4973,Z0218367549,3,0.0
4973,D2089416735,1,68.0
4973,D2089416735,2,68.0
4973,D2089416735,3,68.0
4973,W6483059712,1,0.0
4973,W6483059712,2,0.0
4973,W6483059712,3,0.0
4973,F1238579604,1,0.0
4973,F1238579604,2,0.0
4973,F1238579604,3,0.0
4973,V1470682539,1,124.0
4973,V1470682539,2,124.0
4973,V1470682539,3,124.0
4973,G7468921035,1,0.0
4973,G7468921035,2,0.0
4973,G7468921035,3,0.0
4973,I3945801627,1,0.0
4973,I3945801627,2,0.0
4973,I3945801627,3,0.0
4973,S0157284396,1,0.0
4973,S0157284396,2,0.0
4973,S0157284396,3,0.0
4973,B1654392708,1,30.0
4973,B1654392708,2,30.0
4973,B1654392708,3,30.0
4973,Z9856021374,1,0.0
4973,Z9856021374,2,0.0
4973,Z9856021374,3,0.0
4973,A8154967302,1,0.0
4973,A8154967302,2,0.0
4973,A8154967302,3,0.0
4973,U1536294870,1,0.0
4973,U1536294870,2,0.0
4973,U1536294870,3,0.0
4973,I4325019768,1,0.0
4973,I4325019768,2,0.0
4973,I4325019768,3,0.0
4973,D5720846931,1,0.0
4973,D5720846931,2,0.0
4973,D5720846931,3,0.0
4973,J0916528374,1,0.0
4973,J0916528374,2,0.0
4973,J0916528374,3,0.0
4973,W8169753420,1,147.0
4973,W8169753420,2,134.0
4973,W8169753420,3,124.0
4973,P7154208963,1,0.0
4973,P7154208963,2,0.0
4973,P7154208963,3,0.0
4973,Q0174562983,1,232.0
4973,Q0174562983,2,223.0
4973,Q0174562983,3,196.0
4973,O0423198765,1,0.0
4973,O0423198765,2,0.0
4973,O0423198765,3,0.0
4973,N9736240158,1,0.0
4973,N9736240158,2,0.0
4973,N9736240158,3,0.0
4973,Z0628975341,1,0.0
4973,Z0628975341,2,0.0
4973,Z0628975341,3,0.0
4973,R3956027481,1,0.0
4973,R3956027481,2,0.0
4973,R3956027481,3,0.0
1713,C4853760129,1,411.0
1713,C4853760129,2,410.0
1713,C4853760129,3,328.0
1713,D7512830496,1,197.0
1713,D7512830496,2,202.0
1713,D7512830496,3,134.0
1713,Z0218367549,1,0.0
1713,Z0218367549,2,0.0
1713,Z0218367549,3,0.0
1713,D2089416735,1,194.0
1713,D2089416735,2,185.0
1713,D2089416735,3,146.0
1713,W6483059712,1,261.0
1713,W6483059712,2,327.0
1713,W6483059712,3,219.0
1713,F1238579604,1,416.0
1713,F1238579604,2,461.0
1713,F1238579604,3,320.0
1713,V1470682539,1,0.0
1713,V1470682539,2,0.0
1713,V1470682539,3,0.0
1713,G7468921035,1,119.0
1713,G7468921035,2,119.0
1713,G7468921035,3,119.0
1713,I3945801627,1,104.0
1713,I3945801627,2,55.0
1713,I3945801627,3,0.0
1713,S0157284396,1,198.0
1713,S0157284396,2,252.0
1713,S0157284396,3,242.0
1713,B1654392708,1,167.0
1713,B1654392708,2,179.0
1713,B1654392708,3,167.0
1713,Z9856021374,1,127.0
1713,Z9856021374,2,175.0
1713,Z9856021374,3,137.0
1713,A8154967302,1,237.0
1713,A8154967302,2,204.0
1713,A8154967302,3,189.0
1713,U1536294870,1,0.0
1713,U1536294870,2,0.0
1713,U1536294870,3,0.0
1713,I4325019768,1,110.0
1713,I4325019768,2,110.0
1713,I4325019768,3,110.0
1713,D5720846931,1,0.0
1713,D5720846931,2,0.0
1713,D5720846931,3,0.0
1713,J0916528374,1,0.0
1713,J0916528374,2,0.0
1713,J0916528374,3,0.0
1713,W8169753420,1,0.0
1713,W8169753420,2,0.0
1713,W8169753420,3,0.0
1713,P7154208963,1,352.0
1713,P7154208963,2,436.0
1713,P7154208963,3,332.0
1713,Q0174562983,1,0.0
1713,Q0174562983,2,0.0
1713,Q0174562983,3,0.0
1713,O0423198765,1,293.0
1713,O0423198765,2,280.0
1713,O0423198765,3,196.0
1713,N9736240158,1,0.0
1713,N9736240158,2,0.0
1713,N9736240158,3,0.0
1713,Z0628975341,1,220.0
1713,Z0628975341,2,220.0
1713,Z0628975341,3,220.0
1713,R3956027481,1,147.0
1713,R3956027481,2,93.0
1713,R3956027481,3,45.0
7995,C4853760129,1,0.0
7995,C4853760129,2,0.0
7995,C4853760129,3,0.0
7995,D7512830496,1,104.0
7995,D7512830496,2,104.0
7995,D7512830496,3,104.0
7995,Z0218367549,1,162.0
7995,Z0218367549,2,149.0
7995,Z0218367549,3,66.0
7995,D2089416735,1,0.0
7995,D2089416735,2,0.0
7995,D2089416735,3,0.0
7995,W6483059712,1,0.0
7995,W6483059712,2,0.0
7995,W6483059712,3,0.0
7995,F1238579604,1,0.0
7995,F1238579604,2,0.0
7995,F1238579604,3,0.0
7995,V1470682539,1,238.0
7995,V1470682539,2,234.0
7995,V1470682539,3,154.0
7995,G7468921035,1,226.0
7995,G7468921035,2,217.0
7995,G7468921035,3,163.0
7995,I3945801627,1,56.0
7995,I3945801627,2,48.0
7995,I3945801627,3,48.0
7995,S0157284396,1,0.0
7995,S0157284396,2,0.0
7995,S0157284396,3,0.0
7995,B1654392708,1,0.0
7995,B1654392708,2,0.0
7995,B1654392708,3,0.0
7995,Z9856021374,1,66.0
7995,Z9856021374,2,66.0
7995,Z9856021374,3,66.0
7995,A8154967302,1,0.0
7995,A8154967302,2,0.0
7995,A8154967302,3,0.0
7995,U1536294870,1,458.0
7995,U1536294870,2,470.0
7995,U1536294870,3,333.0
7995,I4325019768,1,129.0
7995,I4325019768,2,118.0
7995,I4325019768,3,113.0
7995,D5720846931,1,303.0
7995,D5720846931,2,328.0
7995,D5720846931,3,229.0
7995,J0916528374,1,328.0
7995,J0916528374,2,327.0
7995,J0916528374,3,283.0
7995,W8169753420,1,70.0
7995,W8169753420,2,70.0
7995,W8169753420,3,70.0
7995,P7154208963,1,0.0
7995,P7154208963,2,0.0
7995,P7154208963,3,0.0
7995,Q0174562983,1,0.0
7995,Q0174562983,2,0.0
7995,Q0174562983,3,0.0
7995,O0423198765,1,137.0
7995,O0423198765,2,137.0
7995,O0423198765,3,137.0
7995,N9736240158,1,155.0
7995,N9736240158,2,94.0
7995,N9736240158,3,28.0
7995,Z0628975341,1,192.0
7995,Z0628975341,2,262.0
7995,Z0628975341,3,114.0
7995,R3956027481,1,0.0
7995,R3956027481,2,0.0
7995,R3956027481,3,0.0
