client_code,product_code,volume
D9102567,E4091652783,45
D9102567,E9145306278,102
D9102567,L6153048729,76
D9102567,S9785610342,91
D9102567,D4389072165,51
D9102567,M8407951326,50
D9102567,Z4798065312,79
D9102567,Y0182563974,52
D9102567,D2480567319,34
D9102567,U1356082749,61
D9102567,X4923751086,40
D9102567,S7194386250,88
D9102567,F7248051396,32
D9102567,J6479051382,103
D9102567,E7460123895,86
D9102567,A1098542763,39
D9102567,E8364751029,98
D9102567,Z3725049168,119
D9102567,K9746501328,117
D9102567,P4693572180,111
D9102567,Y5048136792,100
D9102567,S1307869245,69
D9102567,M6895412307,51
D9102567,S1724906583,115
D9102567,R8940327165,61
D9102567,H0983567142,72
D9102567,F8162975403,67
D9102567,Q3261705498,97
D9102567,K8139264750,78
D9102567,X2105387496,31
D9102567,Q5930281467,67
D9102567,S7152894063,46
D9102567,Y8463152079,45
D9102567,I5102397684,71
D9102567,B3580429716,61
D9102567,P8719403265,40
D9102567,G4920531687,77
D9102567,A7031265948,95
D9102567,J1472963085,31
D9102567,E8435912760,54
D9102567,Q5169408372,35
D9102567,I9352481607,107
D9102567,T1598402376,120
D9102567,L9245781063,61
D9102567,E8125467093,88
D9102567,R2407386951,103
D9102567,T1475698302,66
D9102567,B6719430852,38
D9102567,E1728503964,62
D9102567,B4251387609,37
D9102567,V4307896215,60
D9102567,B6128904573,53
A4128593,E4091652783,101
A4128593,E9145306278,60
A4128593,C9157306428,115
A4128593,L6153048729,70
A4128593,S9785610342,99
A4128593,D4389072165,53
A4128593,M8407951326,38
A4128593,Z4798065312,43
A4128593,E5209846371,98
A4128593,Y0182563974,59
A4128593,E7460123895,62
A4128593,F7248051396,54
A4128593,U1356082749,118
A4128593,J6479051382,70
A4128593,Z3725049168,95
A4128593,E8364751029,33
A4128593,P4693572180,74
A4128593,Y5048136792,59
A4128593,M6895412307,70
A4128593,S1724906583,95
A4128593,R8940327165,79
A4128593,H0983567142,101
A4128593,X2105387496,77
A4128593,Q3261705498,104
A4128593,F8162975403,93
A4128593,Q5930281467,81
A4128593,S7152894063,107
A4128593,Y8463152079,62
A4128593,I5102397684,73
A4128593,B3580429716,53
A4128593,G4920531687,93
A4128593,J1472963085,111
A4128593,E8435912760,70
A4128593,T1598402376,71
A4128593,E8125467093,78
A4128593,T1475698302,56
A4128593,B6719430852,94
A4128593,E1728503964,69
A4128593,O5249081637,113
A4128593,B4251387609,77
A4128593,B6128904573,89
L9105372,C9157306428,67
L9105372,D3029574861,118
L9105372,D4389072165,61
L9105372,M8407951326,41
L9105372,Z4798065312,115
L9105372,E5209846371,80
L9105372,F7248051396,116
L9105372,J6479051382,58
L9105372,A1098542763,113
L9105372,Z3725049168,42
L9105372,R8940327165,39
L9105372,X2105387496,65
L9105372,F8162975403,76
L9105372,B3580429716,78
L9105372,A7031265948,117
L9105372,U2319670485,88
L9105372,E8125467093,116
L9105372,R2407386951,98
L9105372,B6719430852,101
L9105372,B4251387609,62
D0857316,E4091652783,76
D0857316,D3029574861,94
D0857316,L6153048729,97
D0857316,D4389072165,104
D0857316,M8407951326,63
D0857316,Z4798065312,48
D0857316,F7248051396,110
D0857316,D2480567319,90
D0857316,X4923751086,71
D0857316,E7460123895,43
D0857316,S7194386250,32
D0857316,J6479051382,97
D0857316,K9746501328,68
D0857316,A1098542763,86
D0857316,E8364751029,48
D0857316,P4693572180,37
D0857316,Y5048136792,54
D0857316,M6895412307,53
D0857316,S1724906583,90
D0857316,R8940327165,56
D0857316,X2105387496,75
D0857316,Q3261705498,103
D0857316,F8162975403,79
D0857316,K8139264750,99
D0857316,Q5930281467,43
D0857316,S7152894063,39
D0857316,B3580429716,72
D0857316,I5102397684,64
D0857316,P8719403265,98
