plant_code,product_code,volume
3969,Q2847635019,140
3969,L9681420753,47
3969,F0648975321,94
3969,C6821795403,80
3969,D8659703412,174
3969,P2470583619,61
3969,O0243869751,115
3969,T5309247816,141
3969,D9038245761,110
3969,J2765180493,109
3969,G6715923408,93
3969,A6194052873,68
3969,R3240851967,54
3969,O6987534210,60
3969,D3672148905,88
3969,Q7861305249,70
3969,W0532691784,108
3969,G8197045326,155
3969,E3765201894,53
3969,N6791540238,49
3969,X7268451903,79
3969,V0318579264,44
3969,E7569841320,129
3969,B0759426138,95
3969,P2801435679,117
3969,E7562931084,102
3969,P4259681037,49
3969,P9286035174,154
3969,F2145907863,46
3969,J8073569412,97
3969,G1906738542,98
3969,B7259364180,160
3969,T6034712859,55
3969,B6837451902,83
3969,D2671540839,99
3969,U0127456839,57
3969,J4108372596,105
3969,W8716394520,50
3969,W2847195036,68
3969,L1420953678,147
3969,U3259816704,104
3969,J1690734582,70
3969,Y5231786490,162
3969,D3154072968,148
3969,T9107832645,128
3969,P0826193574,82
3969,D7036519482,77
3969,B6371580249,104
3969,L2860579341,116
3969,U6958143270,88
3969,Z0298741635,51
3969,H3158267940,59
3969,I2473108659,98
4671,Q2847635019,127
4671,L9681420753,109
4671,F0648975321,74
4671,C6821795403,96
4671,D8659703412,138
4671,P2470583619,73
4671,O0243869751,126
4671,T5309247816,107
4671,D9038245761,72
4671,J2765180493,109
4671,G6715923408,138
4671,A6194052873,65
4671,R3240851967,81
4671,O6987534210,113
4671,D3672148905,50
4671,Q7861305249,88
4671,W0532691784,103
4671,G8197045326,140
4671,E3765201894,111
4671,N6791540238,55
4671,X7268451903,83
4671,V0318579264,64
4671,E7569841320,55
4671,B0759426138,50
4671,P2801435679,49
4671,E7562931084,76
4671,P4259681037,61
4671,P9286035174,141
4671,F2145907863,76
4671,J8073569412,70
4671,G1906738542,75
4671,B7259364180,78
4671,T6034712859,58
4671,B6837451902,142
4671,D2671540839,127
4671,U0127456839,56
4671,J4108372596,58
4671,W8716394520,40
4671,W2847195036,83
4671,L1420953678,71
4671,U3259816704,139
4671,J1690734582,161
4671,Y5231786490,151
4671,D3154072968,88
4671,T9107832645,118
4671,P0826193574,128
4671,D7036519482,81
4671,B6371580249,98
4671,L2860579341,104
4671,U6958143270,89
4671,Z0298741635,45
4671,H3158267940,52
4671,I2473108659,94
4671,X6482573109,180
4671,L7491382650,83
4671,W9231840576,47
4671,M4502379186,69
4671,G4851237690,180
4671,K4579063218,91
4671,J7854362901,127
5682,Q2847635019,67
5682,L9681420753,111
5682,F0648975321,135
5682,C6821795403,73
5682,D8659703412,143
5682,P2470583619,58
5682,O0243869751,125
5682,T5309247816,140
5682,D9038245761,71
5682,J2765180493,128
5682,G6715923408,49
5682,A6194052873,135
5682,R3240851967,115
5682,O6987534210,120
5682,D3672148905,67
5682,Q7861305249,75
5682,W0532691784,139
5682,G8197045326,95
5682,E3765201894,53
5682,N6791540238,93
5682,X7268451903,83
5682,V0318579264,94
5682,E7569841320,54
5682,B0759426138,75
5682,P2801435679,141
5682,E7562931084,106
5682,P4259681037,62
5682,P9286035174,149
5682,F2145907863,71
5682,J8073569412,72
5682,G1906738542,47
5682,B7259364180,138
5682,T6034712859,102
5682,B6837451902,146
5682,D2671540839,62
5682,U0127456839,113
5682,J4108372596,128
5682,W8716394520,47
5682,W2847195036,113
5682,L1420953678,109
5682,U3259816704,141
5682,J1690734582,82
5682,Y5231786490,144
5682,D3154072968,82
5682,T9107832645,102
5682,P0826193574,120
5682,D7036519482,89
5682,B6371580249,55
5682,L2860579341,130
5682,U6958143270,128
5682,Z0298741635,59
5682,H3158267940,95
5682,I2473108659,82
5682,X6482573109,120
5682,L7491382650,59
5682,W9231840576,98
5682,M4502379186,153
5682,G4851237690,108
5682,K4579063218,67
5682,J7854362901,120
8367,Q2847635019,82
8367,L9681420753,70
8367,F0648975321,97
8367,C6821795403,91
8367,D8659703412,125
8367,P2470583619,62
8367,O0243869751,132
8367,T5309247816,105
8367,D9038245761,57
8367,J2765180493,127
8367,G6715923408,116
8367,A6194052873,108
8367,R3240851967,106
8367,O6987534210,68
8367,D3672148905,84
8367,Q7861305249,75
8367,W0532691784,98
8367,G8197045326,127
8367,E3765201894,120
8367,N6791540238,72
8367,X7268451903,141
8367,V0318579264,76
8367,E7569841320,109
8367,B0759426138,61
8367,P2801435679,84
8367,E7562931084,137
8367,P4259681037,81
8367,P9286035174,76
8367,F2145907863,57
8367,J8073569412,65
8367,G1906738542,92
8367,B7259364180,147
8367,T6034712859,79
8367,B6837451902,143
8367,D2671540839,102
8367,U0127456839,80
8367,J4108372596,93
8367,W8716394520,101
8367,W2847195036,46
8367,L1420953678,90
8367,U3259816704,109
8367,J1690734582,136
8367,Y5231786490,77
8367,D3154072968,81
8367,T9107832645,119
8367,P0826193574,98
8367,D7036519482,61
8367,B6371580249,71
8367,L2860579341,97
8367,U6958143270,66
8367,Z0298741635,88
8367,H3158267940,44
8367,I2473108659,120
8367,X6482573109,171
8367,L7491382650,61
8367,W9231840576,82
8367,M4502379186,76
8367,G4851237690,176
8367,K4579063218,62
8367,J7854362901,172
