day,plant_code,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
1,5074,C9807651,9,16.7,18.0,78,45,27.0
1,5074,C9807651,133,16.7,26.0,78,45,75.39999999999999
1,5074,C9807651,134,16.7,26.0,78,45,75.39999999999999
1,5074,G0491265,93,16.3,57.0,70,46,62.7
1,5074,G4602981,55,16.7,27.0,78,45,75.6
1,5074,G4602981,56,16.7,27.0,78,45,75.6
1,5074,G4602981,57,16.7,27.0,78,45,75.6
1,5074,G4602981,58,4.2,13.0,48,34,36.4
1,5074,G4602981,62,16.7,37.0,78,45,77.7
1,5074,G4602981,63,16.7,37.0,78,45,77.7
1,5074,G4602981,64,4.2,18.0,48,34,37.800000000000004
1,5074,G7258049,123,16.7,1.0,78,45,2.1
1,5074,J3125968,17,16.7,31.0,78,45,77.5
1,5074,J3125968,18,16.7,31.0,78,45,77.5
1,5074,J3125968,19,16.3,22.0,70,46,55.0
1,5074,J3125968,28,16.7,28.0,78,45,75.60000000000001
1,5074,J3125968,29,16.7,28.0,78,45,75.60000000000001
1,5074,J3125968,30,16.7,28.0,78,45,75.60000000000001
1,5074,J3125968,31,16.3,18.0,70,46,48.6
1,5074,J3125968,37,16.7,59.0,78,45,76.7
1,5074,J3125968,38,16.3,42.0,70,46,54.6
1,5074,J3125968,81,16.7,37.0,78,45,77.7
1,5074,J3125968,82,16.7,37.0,78,45,77.7
1,5074,J3125968,83,16.7,9.0,78,45,18.900000000000002
1,5074,J3125968,102,16.7,26.0,78,45,78.0
1,5074,J3125968,103,16.7,4.0,78,45,12.0
1,5074,J3125968,109,16.7,9.0,78,45,10.799999999999999
1,5074,J3125968,148,16.7,33.0,78,45,75.89999999999999
1,5074,J3125968,149,16.7,7.0,78,45,16.099999999999998
1,5074,J3125968,475,4.2,15.0,48,34,25.5
1,5074,J9380275,32,16.7,27.0,78,45,75.6
1,5074,J9380275,33,16.3,25.0,70,46,70.0
1,5074,J9380275,39,16.7,28.0,78,45,75.60000000000001
1,5074,J9380275,40,16.7,28.0,78,45,75.60000000000001
1,5074,J9380275,41,16.7,28.0,78,45,75.60000000000001
1,5074,J9380275,42,16.7,1.0,78,45,2.7
1,5074,J9380275,43,16.7,27.0,78,45,75.6
1,5074,J9380275,44,16.7,27.0,78,45,75.6
1,5074,J9380275,45,16.7,27.0,78,45,75.6
1,5074,J9380275,46,4.2,17.0,48,34,47.599999999999994
1,5074,J9380275,50,16.7,59.0,78,45,76.7
1,5074,J9380275,51,4.2,27.0,48,34,35.1
1,5074,J9380275,68,16.7,37.0,78,45,77.7
1,5074,J9380275,69,16.7,37.0,78,45,77.7
1,5074,J9380275,70,16.7,15.0,78,45,31.5
1,5074,J9380275,92,4.2,14.0,48,34,40.6
1,5074,J9380275,213,16.7,26.0,78,45,75.39999999999999
1,5074,J9380275,456,16.7,26.0,78,45,75.39999999999999
1,5074,J9380275,457,16.7,26.0,78,45,75.39999999999999
1,5074,J9380275,458,16.7,3.0,78,45,8.7
1,5074,J9380275,472,4.2,20.0,48,34,34.0
1,5074,O4728390,22,16.7,27.0,78,45,75.6
1,5074,O4728390,23,16.7,27.0,78,45,75.6
1,5074,O4728390,24,16.7,27.0,78,45,75.6
1,5074,O4728390,25,16.7,26.0,78,45,72.8
1,5074,O4728390,47,16.7,37.0,78,45,77.7
1,5074,O4728390,48,16.7,37.0,78,45,77.7
1,5074,O4728390,49,16.3,23.0,70,46,48.300000000000004
