day,plant_code,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
1,3926,H8123649,7,11.0,47.0,105,79,98.7
1,3926,H8123649,9,11.0,40.0,105,79,104.0
1,3926,H8123649,53,11.0,51.0,105,79,91.8
1,3926,I6905231,45,11.0,65.0,105,79,104.0
1,3926,I6905231,46,9.3,12.0,72,41,19.200000000000003
1,3926,I6905231,49,11.0,36.0,105,79,104.39999999999999
1,3926,I6905231,50,9.3,24.0,72,41,69.6
1,3926,I6905231,51,5.7,12.0,49,25,34.8
1,3926,J7469382,44,11.0,35.0,105,79,91.0
1,3926,J7469382,48,11.0,37.0,105,79,77.7
1,3926,J7469382,52,11.0,38.0,105,79,102.60000000000001
1,3926,V0942376,8,11.0,40.0,105,79,104.0
1,3926,Y4309857,42,9.3,30.0,72,41,70.80000000000001
1,3926,Y4309857,100,5.7,24.0,49,25,43.2
1,3926,Z6274351,43,9.3,32.0,72,41,70.4
1,8479,H8123649,35,11.0,61.0,105,79,103.7
1,8479,H8123649,47,11.0,47.0,105,79,103.4
1,8479,H8123649,91,5.7,16.0,49,25,27.2
1,8479,I6905231,89,5.7,16.0,49,25,27.2
1,8479,J7469382,59,11.0,58.0,105,79,98.6
1,8479,V0942376,88,5.7,18.0,49,25,30.599999999999998
1,8479,Y4309857,28,11.0,61.0,105,79,103.7
1,8479,Y4309857,33,5.7,25.0,49,25,42.5
2,3926,H8123649,34,5.7,17.0,49,25,44.2
2,3926,I6905231,19,11.0,40.0,105,79,104.0
2,3926,I6905231,57,9.3,26.0,72,41,57.2
2,3926,I6905231,60,11.0,31.0,105,79,89.89999999999999
2,3926,I6905231,87,5.7,18.0,49,25,46.800000000000004
2,3926,V0942376,6,11.0,32.0,105,79,92.8
2,3926,V0942376,10,11.0,65.0,105,79,104.0
2,3926,V0942376,26,11.0,38.0,105,79,102.60000000000001
2,3926,V0942376,31,11.0,38.0,105,79,102.60000000000001
2,3926,V0942376,84,5.7,30.0,49,25,33.0
2,3926,V0942376,90,5.7,16.0,49,25,33.6
2,3926,V0942376,98,5.7,3.0,49,25,4.800000000000001
2,3926,X8164925,23,9.3,24.0,72,41,69.6
2,3926,X8164925,74,9.3,58.0,72,41,63.800000000000004
2,3926,X8164925,75,11.0,47.0,105,79,103.4
2,3926,X8164925,76,11.0,9.0,105,79,19.8
2,3926,Y4309857,3,5.7,11.0,49,25,31.9
2,3926,Y4309857,27,5.7,16.0,49,25,35.2
2,3926,Y4309857,32,11.0,34.0,105,79,98.6
2,3926,Y4309857,39,5.7,18.0,49,25,46.800000000000004
2,3926,Y4309857,40,5.7,20.0,49,25,48.800000000000004
2,3926,Y4309857,58,5.7,21.0,49,25,46.2
2,3926,Z6274351,41,9.3,32.0,72,41,70.4
2,4368,J7469382,94,5.7,13.0,49,25,23.400000000000002
2,4368,V0942376,17,11.0,58.0,105,79,104.4
2,4368,V0942376,96,5.7,9.0,49,25,16.2
2,4368,X8164925,80,11.0,43.0,105,79,77.4
2,8479,B2853741,29,9.3,40.0,72,41,68.0
2,8479,H8123649,99,5.7,3.0,49,25,6.6000000000000005
2,8479,I6905231,14,11.0,61.0,105,79,103.7
2,8479,J7469382,83,9.3,31.0,72,41,68.2
2,8479,V0942376,24,11.0,61.0,105,79,103.7
2,8479,V0942376,93,5.7,13.0,49,25,28.6
2,8479,X8164925,11,11.0,48.0,105,79,81.6
2,8479,X8164925,16,11.0,61.0,105,79,103.7
2,8479,X8164925,30,11.0,40.0,105,79,88.0
2,8479,Y4309857,12,5.7,15.0,49,25,33.0
3,3926,B2853741,71,11.0,70.0,105,79,77.0
3,3926,H8123649,56,9.3,31.0,72,41,68.2
3,3926,I6905231,61,11.0,95.0,105,79,104.50000000000001
3,3926,I6905231,62,11.0,18.0,105,79,19.8
3,3926,I6905231,95,5.7,12.0,49,25,26.400000000000002
3,3926,J7469382,4,9.3,22.0,72,41,59.400000000000006
3,3926,J7469382,72,11.0,40.0,105,79,104.0
3,3926,J7469382,73,9.3,23.0,72,41,59.800000000000004
3,3926,V0942376,18,11.0,49.0,105,79,102.9
3,3926,V0942376,20,11.0,38.0,105,79,102.60000000000001
3,3926,V0942376,21,11.0,5.0,105,79,13.5
3,3926,V0942376,25,9.3,44.0,72,41,70.4
3,3926,V0942376,54,11.0,47.0,105,79,103.4
3,3926,V0942376,55,11.0,47.0,105,79,103.4
3,3926,V0942376,86,9.3,20.0,72,41,52.0
3,3926,V0942376,97,5.7,6.0,49,25,13.200000000000001
3,3926,X8164925,22,5.7,13.0,49,25,33.800000000000004
3,3926,X8164925,63,11.0,49.0,105,79,102.9
3,3926,X8164925,64,11.0,49.0,105,79,102.9
3,3926,X8164925,67,11.0,65.0,105,79,104.0
3,3926,X8164925,68,5.7,18.0,49,25,28.8
3,3926,X8164925,69,11.0,40.0,105,79,104.0
3,3926,X8164925,70,11.0,40.0,105,79,104.0
3,3926,X8164925,78,11.0,38.0,105,79,102.60000000000001
3,3926,X8164925,79,11.0,9.0,105,79,24.3
3,3926,X8164925,82,11.0,36.0,105,79,104.39999999999999
3,3926,Y4309857,77,9.3,50.0,72,41,55.00000000000001
3,3926,Y4309857,81,11.0,36.0,105,79,104.39999999999999
3,3926,Y4309857,85,9.3,28.0,72,41,61.60000000000001
3,3926,Y4309857,92,5.7,15.0,49,25,39.0
3,3926,Z6274351,37,9.3,32.0,72,41,70.4
3,3926,Z6274351,38,9.3,32.0,72,41,70.4
3,4368,H8123649,13,11.0,58.0,105,79,104.4
3,4368,J7469382,5,9.3,39.0,72,41,70.2
3,4368,J7469382,15,11.0,58.0,105,79,104.4
3,4368,Y4309857,36,11.0,58.0,105,79,104.4
3,8479,V0942376,1,11.0,47.0,105,79,103.4
3,8479,V0942376,2,11.0,47.0,105,79,103.4
3,8479,Y4309857,65,11.0,47.0,105,79,103.4
3,8479,Y4309857,66,11.0,37.0,105,79,81.4
