plant_code,product_code,produce_date,volume
3002,F6452318970,1,2
3002,F6452318970,2,2
3002,F6452318970,3,2
3002,O6905142873,1,2
3002,O6905142873,2,2
3002,O6905142873,3,2
3002,J8275146093,1,2
3002,J8275146093,2,2
3002,J8275146093,3,2
3002,E5236019847,1,2
3002,E5236019847,2,2
3002,E5236019847,3,2
3002,P6085273194,1,2
3002,P6085273194,2,2
3002,P6085273194,3,2
3002,J5397408216,1,2
3002,J5397408216,2,2
3002,J5397408216,3,2
3002,P8403576129,1,2
3002,P8403576129,2,2
3002,P8403576129,3,2
3002,Z5318094627,1,2
3002,Z5318094627,2,2
3002,Z5318094627,3,2
3002,C7162803495,1,2
3002,C7162803495,2,2
3002,C7162803495,3,2
3002,Q9807236514,1,2
3002,Q9807236514,2,2
3002,Q9807236514,3,2
3002,Q6049527831,1,2
3002,Q6049527831,2,2
3002,Q6049527831,3,2
3002,W9421087365,1,2
3002,W9421087365,2,2
3002,W9421087365,3,2
3002,G0359782164,1,2
3002,G0359782164,2,2
3002,G0359782164,3,2
3002,O8127643509,1,2
3002,O8127643509,2,2
3002,O8127643509,3,2
3002,K4501936827,1,2
3002,K4501936827,2,2
3002,K4501936827,3,2
3002,N8613254079,1,2
3002,N8613254079,2,2
3002,N8613254079,3,2
3002,O9126507843,1,2
3002,O9126507843,2,2
3002,O9126507843,3,2
3002,D0467529381,1,2
3002,D0467529381,2,2
3002,D0467529381,3,2
3002,K7160523984,1,2
3002,K7160523984,2,2
3002,K7160523984,3,2
3002,L6870129354,1,2
3002,L6870129354,2,2
3002,L6870129354,3,2
3002,X7431926508,1,2
3002,X7431926508,2,2
3002,X7431926508,3,2
3002,L4791583062,1,2
3002,L4791583062,2,2
3002,L4791583062,3,2
3002,I1756039428,1,2
3002,I1756039428,2,2
3002,I1756039428,3,2
3002,L8314629570,1,2
3002,L8314629570,2,2
3002,L8314629570,3,2
3002,C8315067249,1,2
3002,C8315067249,2,2
3002,C8315067249,3,2
3002,U1205648379,1,2
3002,U1205648379,2,2
3002,U1205648379,3,2
3002,H7106985423,1,2
3002,H7106985423,2,2
3002,H7106985423,3,2
3002,A8341952760,1,2
3002,A8341952760,2,2
3002,A8341952760,3,2
3002,C2341067589,1,2
3002,C2341067589,2,2
3002,C2341067589,3,2
3002,W5302164897,1,2
3002,W5302164897,2,2
3002,W5302164897,3,2
3002,T2083751649,1,2
3002,T2083751649,2,2
3002,T2083751649,3,2
3002,R2961780543,1,2
3002,R2961780543,2,2
3002,R2961780543,3,2
3002,E1673405298,1,2
3002,E1673405298,2,2
3002,E1673405298,3,2
3002,T8269435170,1,2
3002,T8269435170,2,2
3002,T8269435170,3,2
