client_code,product_code,volume
X9730458,Q6049528173,59
X9730458,X9048263715,66
X9730458,C4305796128,107
X9730458,R4067395128,93
X9730458,X4362851970,48
X9730458,N2385649701,63
X9730458,A0359714826,46
X9730458,V2168093457,96
X9730458,F2641758039,56
X9730458,U9054632871,53
X9730458,H6193428570,102
X9730458,W5917640238,59
X9730458,G2149768530,103
X9730458,E3608521794,71
X9730458,G4290738651,109
X9730458,M5871032946,115
X9730458,C4821596703,105
P9601245,Q6049528173,37
P9601245,C4305796128,64
P9601245,X6815034927,42
P9601245,R4067395128,33
P9601245,N2385649701,63
P9601245,A0359714826,81
P9601245,U9054632871,96
P9601245,E3608521794,119
P9601245,G4290738651,77
P9601245,W4923871065,36
Q2041687,N2584031976,93
Q2041687,X9048263715,76
Q2041687,C4305796128,61
Q2041687,X6815034927,91
Q2041687,N2385649701,89
Q2041687,V2168093457,41
Q2041687,A0359714826,61
Q2041687,G2149768530,81
Q2041687,W5917640238,46
Q2041687,E3608521794,112
Q2041687,G4290738651,117
Q2041687,M5871032946,71
Q2041687,C4821596703,101
S0352716,X9048263715,48
S0352716,R4067395128,84
S0352716,C4305796128,105
S0352716,H6193428570,95
S0352716,W4923871065,51
K2356187,Q6049528173,66
K2356187,N2385649701,53
K2356187,X6815034927,115
K2356187,W5917640238,73
K2356187,W4923871065,109
K2356187,X4362851970,38
K2356187,G2149768530,97
K2356187,G4290738651,69
K2356187,M5871032946,103
K2356187,X9048263715,85
K2356187,C4305796128,80
K2356187,R4067395128,51
K2356187,A0359714826,47
K2356187,F2641758039,45
K2356187,U9054632871,63
K2356187,H6193428570,114
K2356187,E3608521794,81
K2356187,N2584031976,51
K2356187,C4821596703,46
G7035182,X9048263715,48
G7035182,E3608521794,45
G7035182,G4290738651,33
I8952740,Q6049528173,47
I8952740,X6815034927,59
I8952740,M5871032946,105
I8952740,H6193428570,49
I8952740,G4290738651,111
I8952740,N2584031976,78
I8952740,C4821596703,64
M4719506,Q6049528173,104
M4719506,N2385649701,59
M4719506,X6815034927,77
M4719506,V2168093457,32
M4719506,W5917640238,86
M4719506,W4923871065,57
M4719506,X4362851970,112
M4719506,G2149768530,98
M4719506,G4290738651,66
M4719506,X9048263715,86
M4719506,R4067395128,108
M4719506,C4305796128,51
M4719506,A0359714826,88
M4719506,F2641758039,56
M4719506,U9054632871,37
M4719506,H6193428570,109
M4719506,E3608521794,48
M4719506,N2584031976,38
M4719506,C4821596703,118
F3827645,Q6049528173,91
F3827645,N2584031976,106
F3827645,X9048263715,85
F3827645,R4067395128,38
F3827645,X6815034927,38
F3827645,X4362851970,61
F3827645,M5871032946,56
F3827645,V2168093457,101
F3827645,G2149768530,93
F3827645,A0359714826,115
F3827645,U9054632871,63
F3827645,H6193428570,111
F3827645,W5917640238,102
F3827645,E3608521794,115
F3827645,G4290738651,96
F3827645,W4923871065,36
F3827645,C4821596703,89
M1856392,Q6049528173,99
M1856392,N2584031976,47
M1856392,X9048263715,113
M1856392,R4067395128,113
M1856392,C4305796128,92
M1856392,X4362851970,102
M1856392,N2385649701,32
M1856392,G2149768530,100
M1856392,V2168093457,34
M1856392,F2641758039,100
M1856392,U9054632871,55
M1856392,H6193428570,55
M1856392,A0359714826,103
M1856392,E3608521794,32
M1856392,W5917640238,53
M1856392,G4290738651,62
M1856392,M5871032946,116
B0498162,Q6049528173,59
B0498162,C4305796128,70
B0498162,X4362851970,73
B0498162,V2168093457,87
B0498162,F2641758039,119
B0498162,M5871032946,110
B0498162,C4821596703,48
P6827495,N2584031976,91
P6827495,Q6049528173,67
P6827495,X9048263715,90
P6827495,R4067395128,49
P6827495,X6815034927,69
P6827495,C4305796128,110
P6827495,N2385649701,113
P6827495,V2168093457,92
P6827495,U9054632871,66
P6827495,H6193428570,31
P6827495,W5917640238,66
P6827495,E3608521794,115
P6827495,G4290738651,74
P6827495,M5871032946,63
K3294805,Q6049528173,62
K3294805,W4923871065,89
K3294805,X9048263715,70
K3294805,R4067395128,103
K3294805,C4305796128,90
K3294805,X6815034927,92
K3294805,X4362851970,62
K3294805,N2385649701,85
K3294805,M5871032946,79
K3294805,G2149768530,88
K3294805,V2168093457,91
K3294805,A0359714826,45
K3294805,U9054632871,81
K3294805,H6193428570,71
K3294805,W5917640238,38
K3294805,G4290738651,103
K3294805,N2584031976,80
K3294805,C4821596703,108
W2415830,N2584031976,108
W2415830,X9048263715,110
W2415830,R4067395128,89
W2415830,X6815034927,47
W2415830,X4362851970,95
W2415830,N2385649701,36
W2415830,G2149768530,43
W2415830,V2168093457,97
W2415830,A0359714826,100
W2415830,U9054632871,66
W2415830,W5917640238,115
W2415830,H6193428570,112
W2415830,M5871032946,82
W2415830,C4821596703,83
B1834056,G2149768530,76
H1597346,N2584031976,93
H1597346,Q6049528173,78
H1597346,X9048263715,120
H1597346,C4305796128,110
H1597346,X6815034927,70
H1597346,X4362851970,57
H1597346,R4067395128,76
H1597346,V2168093457,70
H1597346,A0359714826,116
H1597346,U9054632871,97
H1597346,H6193428570,41
H1597346,W5917640238,44
H1597346,G4290738651,106
H1597346,M5871032946,42
H1597346,C4821596703,62
C6042391,W4923871065,45
C6042391,X9048263715,68
C6042391,R4067395128,41
C6042391,G2149768530,80
C6042391,F2641758039,107
C6042391,W5917640238,76
C6042391,G4290738651,109
C6042391,M5871032946,86
C6042391,C4821596703,68
