day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty
1,7927,A5326781,Q3972564810,1,10.8,67.0
3,4885,M5824039,P9817465023,2,10.8,47.0
3,4885,M5824039,P9817465023,3,10.8,47.0
1,4885,A5326781,T0745236198,4,10.8,3.0
1,4885,N1430267,K9450271836,5,4.8,19.0
3,4885,L6039257,T0745236198,6,10.8,36.0
3,4885,L6039257,T0745236198,7,10.8,36.0
3,7927,X3142798,F0596837412,8,10.8,29.0
3,7927,X3142798,F0596837412,9,10.8,29.0
3,7927,X3142798,F0596837412,10,10.8,21.0
3,4885,S0786539,T0745236198,11,10.8,36.0
3,7927,L6039257,S0915467283,12,10.8,28.0
3,7927,L6039257,S0915467283,13,10.8,1.0
3,7927,S0786539,S0915467283,14,10.8,24.0
3,2130,A5326781,A4061385729,15,10.8,32.0
3,2130,A5326781,A4061385729,16,10.8,15.0
3,2130,B4283597,B6892714305,17,10.8,36.0
3,2130,B4283597,B6892714305,18,10.8,7.0
3,2130,F2987540,Q8167409352,19,10.8,36.0
3,2130,F2987540,Q8167409352,20,10.8,6.0
3,2130,B4283597,T2581960374,21,10.8,35.0
2,4885,I0397842,S4517063892,22,10.8,31.0
2,2130,M5824039,L7135680492,23,10.8,54.0
2,4885,W3527418,C8069735241,24,10.8,36.0
2,7927,W3527418,F0596837412,25,10.8,29.0
2,7927,W3527418,F0596837412,26,10.8,8.0
3,7927,W3527418,S0915467283,27,10.8,10.0
2,2130,F2987540,L1538940267,28,10.8,32.0
3,4885,S0786539,P9817465023,29,10.8,15.0
3,2130,S6174593,A4061385729,30,10.8,32.0
2,7927,I0397842,F0596837412,31,10.8,29.0
2,7927,I0397842,F0596837412,32,10.8,27.0
2,2130,A5326781,T3529184706,33,10.8,54.0
3,2130,A5326781,R5143967820,34,10.8,50.0
3,2130,S6174593,B6892714305,35,10.8,36.0
3,2130,L6039257,T2581960374,36,4.8,20.0
3,2130,X7406325,L1538940267,37,10.8,23.0
2,2130,I0397842,L7135680492,38,10.8,54.0
2,2130,X3142798,Q4706132985,39,4.8,20.0
3,4885,I0397842,C8069735241,40,10.8,36.0
3,4885,I0397842,C8069735241,41,10.8,10.0
3,2130,B4283597,G7259430186,42,10.8,4.0
3,2130,X3142798,M5407612983,43,10.8,33.0
3,2130,B4283597,G2190867534,44,10.8,38.0
3,2130,A5326781,Y5063198472,45,10.8,4.0
2,7927,N1430267,S0915467283,46,10.8,28.0
2,4885,L6039257,C8069735241,47,10.8,30.0
2,2130,I0397842,C4103725869,48,4.8,20.0
1,4885,L6039257,K9450271836,49,10.8,31.0
1,4885,L6039257,S4517063892,50,10.8,31.0
1,4885,L6039257,T0745236198,51,10.8,36.0
3,4885,M5824039,S4517063892,52,10.8,31.0
3,2130,X7406325,C9487351620,53,10.8,5.0
2,2130,M5824039,C4103725869,54,10.8,36.0
2,2130,S6174593,E8764512093,55,10.8,38.0
2,2130,A5326781,G7259430186,56,10.8,40.0
2,2130,A5326781,U0683475921,57,10.8,27.0
2,2130,M5824039,C9487351620,58,10.8,4.0
2,2130,B4283597,U0683475921,59,10.8,10.0
2,2130,S6174593,L1538940267,60,4.8,12.0
2,4885,W3527418,A1490632857,61,10.8,27.0
2,4885,W3527418,A1490632857,62,10.8,27.0
3,4885,I0397842,T0745236198,63,10.8,36.0
2,2130,S6174593,C4103725869,64,10.8,13.0
2,4885,H0753698,T0745236198,65,10.8,36.0
2,2130,M5824039,O5378206194,66,10.8,13.0
2,2130,A5326781,L7135680492,67,10.8,54.0
2,2130,S6174593,Q8167409352,68,10.8,36.0
2,2130,S0786539,X4295631807,69,10.8,32.0
2,2130,S6174593,A4061385729,70,10.8,32.0
2,2130,A5326781,O9845271306,71,10.8,27.0
2,4885,X3142798,C8069735241,72,10.8,36.0
2,4885,X3142798,C8069735241,73,10.8,36.0
2,4885,X3142798,C8069735241,74,10.8,9.0
2,2130,F2987540,O5378206194,75,10.8,30.0
3,4885,F2987540,S4517063892,76,4.8,16.0
3,2130,L6039257,X4295631807,77,10.8,10.0
2,4885,I0397842,A1490632857,78,10.8,27.0
2,4885,I0397842,A1490632857,79,10.8,27.0
2,4885,I0397842,A1490632857,80,10.8,27.0
3,2130,L6039257,U0683475921,81,10.8,27.0
3,2130,S0786539,Q3972564810,82,10.8,18.0
3,2130,S0786539,O9845271306,83,10.8,27.0
3,2130,S0786539,O9845271306,84,10.8,27.0
3,2130,S0786539,O9845271306,85,10.8,27.0
3,2130,S0786539,O9845271306,86,10.8,3.0
3,2130,L6039257,O9845271306,87,10.8,27.0
3,4885,L6039257,A1490632857,88,10.8,27.0
3,7927,W3527418,W6142395078,89,10.8,54.0
2,2130,W3527418,X4295631807,90,10.8,18.0
3,7927,F2987540,W6142395078,91,10.8,54.0
3,4885,W3527418,K9450271836,92,10.8,31.0
3,4885,W3527418,K9450271836,93,4.8,16.0
2,4885,I0397842,K9450271836,94,4.8,16.0
3,2130,I0397842,D1306792584,95,10.8,40.0
2,2130,S0786539,E8764512093,96,10.8,38.0
2,2130,S0786539,E8764512093,97,10.8,1.0
2,2130,I0397842,W4976523108,98,10.8,33.0
2,7927,H0753698,W6142395078,99,4.8,30.0
2,2130,I0397842,V9456810273,100,10.8,27.0
3,2130,L6039257,E8764512093,101,10.8,38.0
3,2130,F2987540,V9456810273,102,10.8,27.0
3,2130,F2987540,V9456810273,103,10.8,27.0
3,2130,F2987540,V9456810273,104,10.8,27.0
2,2130,I0397842,U0683475921,105,10.8,27.0
2,2130,I0397842,U0683475921,106,10.8,27.0
2,2130,I0397842,U0683475921,107,10.8,11.0
2,2130,I0397842,P1720695843,108,10.8,54.0
2,2130,I0397842,P1720695843,109,10.8,11.0
2,2130,S0786539,H3405182796,110,10.8,40.0
2,2130,S0786539,H3405182796,111,4.8,21.0
3,2130,F2987540,Y5063198472,112,10.8,28.0
3,7927,I0397842,H1750849623,113,4.8,46.0
2,2130,I0397842,T2581960374,114,10.8,35.0
2,2130,I0397842,T3529184706,115,10.8,54.0
2,2130,W3527418,L1538940267,116,10.8,32.0
3,2130,W3527418,L1538940267,117,10.8,1.0
2,2130,W3527418,C4103725869,118,10.8,1.0
2,2130,W3527418,T2581960374,119,10.8,35.0
2,2130,W3527418,T2581960374,120,4.8,1.0
2,2130,W3527418,V9456810273,121,10.8,13.0
2,7927,W3527418,B6892714305,122,10.8,17.0
2,2130,W3527418,Q4706132985,123,4.8,2.0
2,2130,W3527418,W4976523108,124,10.8,27.0
2,4885,I0397842,P9817465023,125,10.8,47.0
2,7927,S0786539,H1750849623,126,10.8,81.0
3,2130,X7406325,C9487351620,127,10.8,40.0
3,2130,S0786539,L7135680492,128,10.8,20.0
3,4885,L6039257,S4517063892,129,10.8,31.0
3,4885,L6039257,S4517063892,130,10.8,31.0
3,4885,L6039257,S4517063892,131,10.8,10.0
3,2130,B4283597,M5407612983,132,10.8,33.0
3,2130,W3527418,A4061385729,133,10.8,32.0
2,2130,F2987540,X4295631807,134,10.8,44.0
2,4885,F2987540,S4517063892,135,10.8,31.0
2,2130,W3527418,B6892714305,136,10.8,36.0
2,2130,W3527418,B6892714305,137,4.8,24.0
3,2130,W3527418,Q4706132985,138,10.8,29.0
2,7927,A5326781,S0915467283,139,10.8,28.0
2,7927,S0786539,W6142395078,140,10.8,54.0
2,2130,S6174593,T3529184706,141,10.8,54.0
2,2130,M5824039,M5407612983,142,10.8,33.0
2,2130,M5824039,M5407612983,143,4.8,20.0
3,2130,L6039257,O9845271306,144,10.8,27.0
2,2130,S0786539,D1306792584,145,10.8,44.0
2,2130,X3142798,A4061385729,146,10.8,32.0
3,2130,W3527418,L1538940267,147,10.8,32.0
3,2130,W3527418,L1538940267,148,10.8,10.0
3,2130,S0786539,G7259430186,149,10.8,40.0
