day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty,standard_size,carry_standard_size,min_standard_size,occupied_size
1,4720,R6849103,S6342785019,1,19.1,9.0,1.6,212,134,14.4
1,4720,R6849103,A8762095413,1,19.1,12.0,1.5,212,134,18.0
1,4720,R6849103,X4032587691,1,19.1,14.0,1.1,212,134,15.400000000000002
1,4720,R6849103,F6875012934,1,19.1,10.0,1.8,212,134,18.0
1,4720,R6849103,D9536078241,1,19.1,12.0,1.2,212,134,14.4
1,4720,R6849103,D0178592346,1,19.1,9.0,1.8,212,134,16.2
1,4720,R6849103,O5684092371,1,19.1,8.0,2.0,212,134,16.0
1,4720,R6849103,R7908614253,1,19.1,20.0,1.6,212,134,32.0
1,4720,R6849103,M7531690482,1,19.1,20.0,1.4,212,134,28.0
1,4720,R6849103,O3186592704,1,19.1,10.0,1.4,212,134,14.0
1,4720,R6849103,O9138052764,1,19.1,24.0,1.0,212,134,24.0
1,1389,H4602978,S6342785019,2,15.4,6.0,1.6,172,118,9.6
1,1389,H4602978,A8762095413,2,15.4,17.0,1.5,172,118,25.5
1,1389,H4602978,X4032587691,2,15.4,17.0,1.1,172,118,18.700000000000003
1,1389,H4602978,D9536078241,2,15.4,4.0,1.2,172,118,4.8
1,1389,H4602978,D0178592346,2,15.4,15.0,1.8,172,118,27.0
1,1389,H4602978,G2837951046,2,15.4,16.0,1.7,172,118,27.2
1,1389,H4602978,B2470136895,2,15.4,10.0,1.1,172,118,11.0
1,1389,H4602978,R7908614253,2,15.4,5.0,1.6,172,118,8.0
1,1389,H4602978,O3186592704,2,15.4,20.0,1.4,172,118,28.0
1,1389,H4602978,A0936571428,2,15.4,7.0,1.6,172,118,11.2
1,1389,Q5013724,S6342785019,3,19.1,9.0,1.6,212,134,14.4
1,1389,Q5013724,A8762095413,3,19.1,18.0,1.5,212,134,27.0
1,1389,Q5013724,X4032587691,3,19.1,10.0,1.1,212,134,11.0
1,1389,Q5013724,R2731809564,3,19.1,8.0,1.8,212,134,14.4
1,1389,Q5013724,F6875012934,3,19.1,11.0,1.8,212,134,19.8
1,1389,Q5013724,D9536078241,3,19.1,21.0,1.2,212,134,25.2
1,1389,Q5013724,D0178592346,3,19.1,12.0,1.8,212,134,21.6
1,1389,Q5013724,G2837951046,3,19.1,3.0,1.7,212,134,5.1
1,1389,Q5013724,B2470136895,3,19.1,13.0,1.1,212,134,14.3
1,1389,Q5013724,A0936571428,3,19.1,9.0,1.6,212,134,14.4
1,1389,Q5013724,R7908614253,3,19.1,13.0,1.6,212,134,20.8
1,1389,Q5013724,O3186592704,3,19.1,10.0,1.4,212,134,14.0
1,1389,Q5013724,O9138052764,3,19.1,10.0,1.0,212,134,10.0
1,5295,S5470936,D6524390178,4,15.4,5.0,2.2,172,118,11.0
1,5295,S5470936,G2837951046,4,15.4,16.0,1.7,172,118,27.2
1,5295,S5470936,A8762095413,4,15.4,9.0,1.5,172,118,13.5
1,5295,S5470936,R2731809564,4,15.4,23.0,1.8,172,118,41.4
1,5295,S5470936,R7908614253,4,15.4,9.0,1.6,172,118,14.4
1,5295,S5470936,P1346798502,4,15.4,5.0,2.0,172,118,10.0
1,5295,S5470936,K6429705381,4,15.4,9.0,2.4,172,118,21.6
1,5295,S5470936,D9536078241,4,15.4,17.0,1.2,172,118,20.4
1,5295,S5470936,P6701348952,4,15.4,4.0,2.6,172,118,10.4
1,1389,S8160375,A8762095413,5,19.1,15.0,1.5,212,134,22.5
1,1389,S8160375,X4032587691,5,19.1,8.0,1.1,212,134,8.8
1,1389,S8160375,R2731809564,5,19.1,11.0,1.8,212,134,19.8
1,1389,S8160375,F6875012934,5,19.1,6.0,1.8,212,134,10.8
1,1389,S8160375,D9536078241,5,19.1,10.0,1.2,212,134,12.0
1,1389,S8160375,D0178592346,5,19.1,16.0,1.8,212,134,28.8
1,1389,S8160375,G2837951046,5,19.1,9.0,1.7,212,134,15.3
1,1389,S8160375,O5684092371,5,19.1,2.0,2.0,212,134,4.0
1,1389,S8160375,B2470136895,5,19.1,22.0,1.1,212,134,24.200000000000003
1,1389,S8160375,A0936571428,5,19.1,20.0,1.6,212,134,32.0
1,1389,S8160375,O3186592704,5,19.1,10.0,1.4,212,134,14.0
1,1389,S8160375,O9138052764,5,19.1,19.0,1.0,212,134,19.0
